Purpose,TAZID,All,Walk,Bike,NonM
HBW,1534.0,774.19,37.05,26.52,63.56
HBO,1534.0,1704.67,209.2,54.76,263.96
NHB,1534.0,1168.26,39.88,7.51,47.39
HBC,1534.0,44.0,0.0,0.0,0.0
HBSch,1534.0,125.36,0.38,0.11,38.43
All,1535.0,3823.35,350.35,99.53,506.87
HBW,1535.0,830.32,45.79,30.8,76.59
HBO,1535.0,1822.23,262.91,61.54,324.45
NHB,1535.0,1034.51,41.05,6.73,47.79
HBC,1535.0,14.0,0.02,0.29,0.31
HBSch,1535.0,122.3,0.58,0.16,57.73
All,1536.0,4369.34,340.38,92.27,514.09
HBW,1536.0,844.35,44.07,26.98,71.05
HBO,1536.0,2004.93,243.42,54.42,297.85
NHB,1536.0,1335.11,52.07,8.73,60.79
HBC,1536.0,28.01,0.0,1.91,1.91
HBSch,1536.0,156.94,0.82,0.23,82.5
All,1537.0,3829.39,276.3,83.31,436.44
HBW,1537.0,935.23,29.67,26.53,56.21
HBO,1537.0,2233.98,230.57,52.74,283.31
NHB,1537.0,436.23,15.28,2.83,18.1
HBC,1537.0,44.0,0.0,0.99,0.99
HBSch,1537.0,179.95,0.78,0.22,77.83
All,1538.0,6382.24,538.31,148.24,860.67
HBW,1538.0,1538.42,61.65,47.59,109.24
HBO,1538.0,3668.04,441.38,89.97,531.35
NHB,1538.0,823.16,33.53,5.49,39.02
HBC,1538.0,70.0,0.0,4.68,4.68
HBSch,1538.0,282.63,1.76,0.5,176.37
All,1539.0,4690.44,324.43,78.12,463.24
HBW,1539.0,789.04,40.08,22.05,62.13
HBO,1539.0,1837.92,206.66,43.56,250.22
NHB,1539.0,1925.21,77.08,12.34,89.42
HBC,1539.0,11.01,0.0,0.0,0.0
HBSch,1539.0,127.26,0.61,0.17,61.47
All,1540.0,3516.29,298.73,76.19,443.69
HBW,1540.0,758.37,40.14,23.32,63.45
HBO,1540.0,1836.51,226.02,44.6,270.63
NHB,1540.0,769.39,31.88,5.06,36.93
HBC,1540.0,39.0,0.0,3.02,3.02
HBSch,1540.0,113.01,0.69,0.2,69.66
All,1541.0,4469.24,302.4,76.89,432.71
HBW,1541.0,900.41,38.0,23.09,61.1
HBO,1541.0,1957.97,209.66,44.54,254.2
NHB,1541.0,1403.91,54.2,8.97,63.17
HBC,1541.0,69.0,0.0,0.14,0.14
HBSch,1541.0,137.95,0.54,0.15,54.11
All,1542.0,4609.36,343.46,56.56,440.92
HBW,1542.0,512.12,50.95,13.69,64.64
HBO,1542.0,1115.66,157.85,23.47,181.32
NHB,1542.0,2902.51,134.24,18.96,153.21
HBC,1542.0,5.0,0.0,0.32,0.32
HBSch,1542.0,74.07,0.41,0.12,41.44
All,1543.0,2754.05,185.8,52.54,264.41
HBW,1543.0,589.55,20.68,15.57,36.25
HBO,1543.0,1373.76,141.66,32.79,174.45
NHB,1543.0,644.66,23.2,4.11,27.31
HBC,1543.0,46.0,0.0,0.0,0.0
HBSch,1543.0,100.08,0.26,0.07,26.4
All,1544.0,2912.04,231.8,65.35,338.81
HBW,1544.0,719.13,28.39,20.25,48.63
HBO,1544.0,1650.24,187.29,39.67,226.96
NHB,1544.0,389.07,15.7,2.58,18.28
HBC,1544.0,42.0,0.0,2.74,2.74
HBSch,1544.0,111.61,0.42,0.12,42.21
All,1545.0,3598.92,227.19,48.1,298.43
HBW,1545.0,437.6,31.41,11.25,42.66
HBO,1545.0,1061.0,115.93,22.51,138.44
NHB,1545.0,2022.84,79.61,13.13,92.74
HBC,1545.0,16.0,0.0,1.15,1.15
HBSch,1545.0,61.48,0.23,0.06,23.44
All,1546.0,3065.07,174.25,56.19,321.58
HBW,1546.0,752.47,16.44,16.49,32.94
HBO,1546.0,1842.07,148.64,36.96,185.61
NHB,1546.0,248.79,8.24,1.63,9.87
HBC,1546.0,37.0,0.0,0.84,0.84
HBSch,1546.0,184.74,0.92,0.26,92.33
All,1547.0,3157.56,154.16,51.24,270.2
HBW,1547.0,534.85,13.62,12.48,26.1
HBO,1547.0,1373.06,104.98,30.29,135.26
NHB,1547.0,1110.13,34.91,7.04,41.94
HBC,1547.0,20.0,0.0,1.24,1.24
HBSch,1547.0,119.52,0.65,0.19,65.65
All,1548.0,2839.17,165.88,51.21,237.65
HBW,1548.0,568.34,24.79,16.62,41.42
HBO,1548.0,1030.85,103.87,26.98,130.85
NHB,1548.0,1168.77,37.0,7.3,44.3
HBC,1548.0,8.0,0.0,0.25,0.25
HBSch,1548.0,63.21,0.21,0.06,20.83
All,1549.0,9117.99,555.38,180.68,799.04
HBW,1549.0,1841.84,63.75,53.1,116.85
HBO,1549.0,4109.26,396.71,108.81,505.51
NHB,1549.0,2854.79,94.29,18.06,112.34
HBC,1549.0,111.0,0.0,0.55,0.55
HBSch,1549.0,201.1,0.64,0.18,63.79
All,1550.0,1229.81,65.25,18.04,90.49
HBW,1550.0,202.46,5.63,4.64,10.26
HBO,1550.0,480.32,42.25,10.08,52.32
NHB,1550.0,509.77,17.3,3.24,20.54
HBC,1550.0,10.0,0.0,0.07,0.07
HBSch,1550.0,27.25,0.07,0.02,7.29
All,1551.0,6777.53,338.4,107.67,524.8
HBW,1551.0,1237.2,36.1,27.52,63.62
HBO,1551.0,2994.55,234.05,63.71,297.76
NHB,1551.0,2233.59,67.46,13.77,81.23
HBC,1551.0,77.0,0.0,2.44,2.44
HBSch,1551.0,235.19,0.8,0.23,79.76
All,1552.0,5338.89,294.06,91.95,468.05
HBW,1552.0,1369.04,23.6,26.85,50.45
HBO,1552.0,3187.48,255.67,60.6,316.27
NHB,1552.0,442.32,13.97,2.81,16.78
HBC,1552.0,39.0,0.0,1.46,1.46
HBSch,1552.0,301.03,0.83,0.23,83.09
All,1553.0,3355.8,177.8,55.62,303.28
HBW,1553.0,756.23,17.32,15.09,32.41
HBO,1553.0,1913.17,144.85,36.89,181.75
NHB,1553.0,510.51,14.92,3.14,18.06
HBC,1553.0,6.0,0.0,0.3,0.3
HBSch,1553.0,169.89,0.71,0.21,70.77
All,1554.0,5507.11,239.88,48.32,502.43
HBW,1554.0,1390.3,10.39,8.69,19.08
HBO,1554.0,3150.78,215.07,35.64,250.71
NHB,1554.0,671.18,12.26,2.69,14.94
HBC,1554.0,51.0,0.0,0.66,0.66
HBSch,1554.0,243.85,2.16,0.64,217.03
All,1555.0,4389.09,171.77,40.8,326.05
HBW,1555.0,1082.73,10.75,8.49,19.24
HBO,1555.0,2420.6,147.91,28.99,176.91
NHB,1555.0,674.06,11.96,2.98,14.94
HBC,1555.0,12.0,0.0,0.0,0.0
HBSch,1555.0,199.7,1.15,0.33,114.96
All,1556.0,1679.97,83.26,34.81,149.44
HBW,1556.0,426.41,6.54,10.44,16.97
HBO,1556.0,940.45,71.53,23.03,94.56
NHB,1556.0,198.54,4.88,1.25,6.14
HBC,1556.0,62.0,0.0,0.0,0.0
HBSch,1556.0,52.56,0.32,0.09,31.77
All,1557.0,10685.9,469.51,115.96,959.84
HBW,1557.0,2178.65,11.51,18.27,29.78
HBO,1557.0,6866.22,434.76,92.79,527.55
NHB,1557.0,732.86,19.47,3.67,23.13
HBC,1557.0,5.0,0.0,0.08,0.08
HBSch,1557.0,903.16,3.78,1.16,379.31
All,1558.0,3012.7,106.87,32.36,221.42
HBW,1558.0,511.5,9.7,5.86,15.56
HBO,1558.0,1529.01,76.41,22.14,98.55
NHB,1558.0,782.29,19.94,3.91,23.84
HBC,1558.0,4.0,0.0,0.21,0.21
HBSch,1558.0,185.9,0.83,0.25,83.26
All,1559.0,10781.53,439.87,143.51,1095.85
HBW,1559.0,2241.31,14.43,27.98,42.42
HBO,1559.0,6940.94,401.16,108.02,509.18
NHB,1559.0,730.98,19.1,3.81,22.91
HBC,1559.0,98.01,0.0,2.2,2.2
HBSch,1559.0,770.29,5.18,1.5,519.15
All,1560.0,9798.3,508.34,130.18,1111.31
HBW,1560.0,2077.13,14.64,26.32,40.96
HBO,1560.0,6157.79,461.95,96.82,558.77
NHB,1560.0,855.53,26.79,4.49,31.28
HBC,1560.0,77.0,0.19,1.14,1.33
HBSch,1560.0,630.85,4.78,1.41,478.97
All,1561.0,4357.5,201.25,58.89,447.6
HBW,1561.0,914.84,9.39,12.54,21.94
HBO,1561.0,2706.91,175.9,42.92,218.81
NHB,1561.0,440.22,13.94,2.39,16.33
HBC,1561.0,8.0,0.13,0.47,0.61
HBSch,1561.0,287.54,1.89,0.56,189.91
All,1562.0,9062.19,458.84,92.88,1068.34
HBW,1562.0,1790.53,18.0,12.31,30.3
HBO,1562.0,5724.18,410.49,73.79,484.28
NHB,1562.0,823.82,25.14,3.94,29.07
HBC,1562.0,22.0,0.0,1.3,1.3
HBSch,1562.0,701.67,5.22,1.55,523.38
All,1563.0,11413.05,574.57,109.66,1144.91
HBW,1563.0,2266.37,23.73,15.01,38.74
HBO,1563.0,6753.58,494.68,84.84,579.51
NHB,1563.0,1433.86,51.51,7.14,58.65
HBC,1563.0,89.0,0.0,1.32,1.32
HBSch,1563.0,870.24,4.65,1.35,466.69
All,1564.0,7942.1,347.67,87.28,761.69
HBW,1564.0,1553.93,13.07,14.32,27.39
HBO,1564.0,4944.3,306.29,67.23,373.53
NHB,1564.0,811.7,25.0,4.11,29.12
HBC,1564.0,15.0,0.0,0.66,0.66
HBSch,1564.0,617.17,3.3,0.95,330.99
All,1565.0,7549.38,303.43,83.98,692.57
HBW,1565.0,1580.38,6.96,13.47,20.43
HBO,1565.0,4845.38,280.53,64.92,345.44
NHB,1565.0,448.36,12.86,2.27,15.13
HBC,1565.0,71.0,0.0,2.4,2.4
HBSch,1565.0,604.26,3.08,0.92,309.16
All,1566.0,4711.55,203.85,51.27,483.79
HBW,1566.0,909.21,11.94,8.29,20.23
HBO,1566.0,2825.7,172.55,39.02,211.57
NHB,1566.0,599.85,17.05,3.09,20.14
HBC,1566.0,17.0,0.0,0.16,0.16
HBSch,1566.0,359.79,2.31,0.71,231.69
All,1567.0,4673.78,201.89,60.65,425.63
HBW,1567.0,1013.59,9.05,12.0,21.05
HBO,1567.0,2841.23,176.41,45.51,221.92
NHB,1567.0,506.56,14.78,2.66,17.44
HBC,1567.0,28.0,0.0,0.0,0.0
HBSch,1567.0,284.4,1.65,0.48,165.22
All,1568.0,3291.11,152.27,37.6,299.74
HBW,1568.0,570.68,10.05,6.98,17.03
HBO,1568.0,1615.93,109.97,25.31,135.28
NHB,1568.0,935.47,31.14,4.98,36.12
HBC,1568.0,5.0,0.0,0.0,0.0
HBSch,1568.0,164.03,1.11,0.33,111.32
All,1569.0,3784.38,176.94,49.47,330.59
HBW,1569.0,688.58,10.22,9.68,19.9
HBO,1569.0,1966.36,134.8,34.41,169.21
NHB,1569.0,922.6,30.87,4.96,35.83
HBC,1569.0,8.0,0.0,0.12,0.12
HBSch,1569.0,198.84,1.05,0.3,105.53
All,1570.0,6342.91,263.06,62.3,601.14
HBW,1570.0,1079.92,19.24,9.21,28.45
HBO,1570.0,3399.29,194.72,44.88,239.59
NHB,1570.0,1431.32,46.32,7.32,53.63
HBC,1570.0,2.0,0.0,0.09,0.09
HBSch,1570.0,430.38,2.79,0.81,279.38
All,1571.0,7795.02,350.38,86.11,714.37
HBW,1571.0,1755.79,11.16,14.54,25.7
HBO,1571.0,4808.51,317.65,67.05,384.7
NHB,1571.0,692.33,18.76,3.62,22.37
HBC,1571.0,12.0,0.0,0.09,0.09
HBSch,1571.0,526.39,2.81,0.82,281.5
All,1572.0,4809.71,212.45,71.08,455.1
HBW,1572.0,1041.29,5.14,10.89,16.03
HBO,1572.0,2923.22,196.9,45.02,241.92
NHB,1572.0,309.31,8.67,1.71,10.38
HBC,1572.0,213.0,0.0,12.96,12.96
HBSch,1572.0,322.88,1.73,0.5,173.81
All,1573.0,4818.15,261.32,52.44,356.74
HBW,1573.0,615.84,30.35,11.31,41.65
HBO,1573.0,1728.55,162.05,27.95,189.99
NHB,1573.0,2269.51,68.11,13.0,81.1
HBC,1573.0,16.01,0.39,0.07,0.46
HBSch,1573.0,188.25,0.43,0.12,43.53
All,1574.0,2500.56,136.64,37.73,251.76
HBW,1574.0,592.34,6.54,10.16,16.69
HBO,1574.0,1564.46,121.44,25.82,147.26
NHB,1574.0,184.39,5.41,1.12,6.52
HBC,1574.0,7.0,2.48,0.41,2.89
HBSch,1574.0,152.37,0.78,0.22,78.39
All,1575.0,4715.5,285.64,65.12,499.04
HBW,1575.0,837.37,19.02,15.63,34.65
HBO,1575.0,2267.44,215.54,39.56,255.1
NHB,1575.0,1362.11,45.49,8.18,53.67
HBC,1575.0,29.01,4.1,1.31,5.41
HBSch,1575.0,219.56,1.5,0.44,150.22
All,1576.0,5111.37,280.91,84.54,525.37
HBW,1576.0,1042.94,16.5,23.11,39.61
HBO,1576.0,2758.0,230.85,53.97,284.83
NHB,1576.0,1025.44,29.86,6.35,36.22
HBC,1576.0,48.0,2.07,0.63,2.7
HBSch,1576.0,236.99,1.62,0.48,162.02
All,1577.0,11524.74,732.48,194.75,980.79
HBW,1577.0,2002.71,137.46,58.79,196.25
HBO,1577.0,4446.01,432.5,106.51,539.0
NHB,1577.0,4752.1,160.98,28.84,189.82
HBC,1577.0,30.0,1.0,0.46,1.46
HBSch,1577.0,293.91,0.54,0.16,54.25
All,1578.0,3598.36,190.95,81.43,305.7
HBW,1578.0,953.67,14.49,28.9,43.39
HBO,1578.0,2094.11,166.2,49.8,215.99
NHB,1578.0,412.8,9.92,2.63,12.56
HBC,1578.0,1.0,0.0,0.0,0.0
HBSch,1578.0,136.78,0.34,0.1,33.76
All,1579.0,2953.86,161.87,45.55,292.97
HBW,1579.0,682.11,7.44,11.56,19.01
HBO,1579.0,1815.54,138.71,31.27,169.98
NHB,1579.0,212.25,5.49,1.25,6.74
HBC,1579.0,63.0,9.36,1.21,10.57
HBSch,1579.0,180.96,0.86,0.26,86.68
All,1580.0,5969.05,373.95,66.28,493.19
HBW,1580.0,369.07,15.69,7.53,23.23
HBO,1580.0,1059.46,134.88,19.74,154.62
NHB,1580.0,4363.72,219.49,38.04,257.54
HBC,1580.0,62.0,3.34,0.8,4.14
HBSch,1580.0,114.8,0.53,0.16,53.66
All,1581.0,7649.77,445.44,124.74,872.33
HBW,1581.0,1692.48,23.6,32.3,55.9
HBO,1581.0,4343.72,352.56,78.01,430.57
NHB,1581.0,1080.51,30.68,6.55,37.22
HBC,1581.0,150.0,35.55,6.97,42.52
HBSch,1581.0,383.07,3.05,0.91,306.11
All,1582.0,9574.58,613.96,211.64,900.91
HBW,1582.0,2277.54,52.26,66.65,118.91
HBO,1582.0,5720.26,530.42,137.65,668.08
NHB,1582.0,1064.5,29.34,6.45,35.79
HBC,1582.0,43.0,1.17,0.63,1.81
HBSch,1582.0,469.28,0.76,0.25,76.32
All,1583.0,3139.7,121.69,35.48,226.79
HBW,1583.0,617.04,6.57,7.5,14.07
HBO,1583.0,1658.03,93.81,23.86,117.67
NHB,1583.0,673.4,20.52,3.63,24.15
HBC,1583.0,8.0,0.09,0.28,0.37
HBSch,1583.0,183.23,0.7,0.21,70.53
All,1584.0,2218.64,77.4,27.18,140.51
HBW,1584.0,513.71,2.49,6.19,8.68
HBO,1584.0,1393.4,70.72,20.06,90.78
NHB,1584.0,148.22,3.83,0.83,4.66
HBC,1584.0,1.0,0.0,0.0,0.0
HBSch,1584.0,162.31,0.36,0.1,36.39
All,1585.0,7763.69,309.34,94.95,618.65
HBW,1585.0,1747.12,8.15,20.16,28.31
HBO,1585.0,4813.15,282.81,69.48,352.29
NHB,1585.0,641.79,14.73,3.44,18.17
HBC,1585.0,19.0,1.48,1.27,2.75
HBSch,1585.0,542.63,2.17,0.61,217.13
All,1586.0,2969.05,100.85,35.73,183.68
HBW,1586.0,653.51,5.04,8.15,13.19
HBO,1586.0,1677.23,85.97,24.67,110.65
NHB,1586.0,449.01,8.16,2.4,10.56
HBC,1586.0,13.0,1.19,0.36,1.56
HBSch,1586.0,176.29,0.48,0.14,47.72
All,1587.0,5153.21,205.36,65.99,312.07
HBW,1587.0,1151.95,9.09,15.16,24.25
HBO,1587.0,3086.96,184.69,47.59,232.28
NHB,1587.0,565.88,10.88,3.04,13.92
HBC,1587.0,13.0,0.28,0.07,0.35
HBSch,1587.0,335.42,0.41,0.14,41.27
All,1588.0,4224.6,189.97,56.26,302.19
HBW,1588.0,976.68,7.73,13.42,21.15
HBO,1588.0,2461.83,165.16,38.64,203.81
NHB,1588.0,477.37,11.07,2.61,13.68
HBC,1588.0,62.0,5.44,1.4,6.84
HBSch,1588.0,246.72,0.57,0.18,56.71
All,1589.0,10460.47,575.72,140.36,995.76
HBW,1589.0,1505.54,45.48,31.47,76.95
HBO,1589.0,4091.77,356.8,79.41,436.21
NHB,1589.0,4463.67,157.66,26.04,183.71
HBC,1589.0,62.0,12.96,2.61,15.57
HBSch,1589.0,337.49,2.83,0.83,283.33
All,1590.0,3864.62,215.68,74.83,393.5
HBW,1590.0,933.58,13.68,23.04,36.72
HBO,1590.0,2147.4,183.3,47.34,230.64
NHB,1590.0,575.98,14.81,3.47,18.27
HBC,1590.0,49.0,2.85,0.67,3.53
HBSch,1590.0,158.66,1.04,0.31,104.34
All,1591.0,6479.9,276.44,95.51,497.37
HBW,1591.0,1604.95,10.17,26.37,36.54
HBO,1591.0,3817.95,249.72,63.95,313.66
NHB,1591.0,656.23,12.87,3.8,16.66
HBC,1591.0,51.0,2.42,1.01,3.43
HBSch,1591.0,349.78,1.27,0.39,127.08
All,1592.0,3257.0,212.22,64.27,320.27
HBW,1592.0,677.33,16.68,18.69,35.37
HBO,1592.0,1771.18,173.41,41.47,214.88
NHB,1592.0,654.2,21.69,3.97,25.66
HBC,1592.0,2.0,0.0,0.0,0.0
HBSch,1592.0,152.29,0.44,0.14,44.36
All,1593.0,1864.05,77.72,34.52,123.9
HBW,1593.0,470.79,6.29,10.87,17.16
HBO,1593.0,1124.72,68.04,22.51,90.55
NHB,1593.0,163.97,3.15,1.02,4.17
HBC,1593.0,2.0,0.11,0.09,0.2
HBSch,1593.0,102.57,0.12,0.04,11.83
All,1594.0,1489.37,55.79,13.58,99.59
HBW,1594.0,181.6,2.32,2.07,4.38
HBO,1594.0,565.66,32.82,7.7,40.51
NHB,1594.0,669.75,20.31,3.58,23.88
HBC,1594.0,2.0,0.04,0.15,0.19
HBSch,1594.0,70.36,0.31,0.09,30.62
All,1595.0,4235.79,184.95,49.66,299.11
HBW,1595.0,845.59,6.7,9.57,16.27
HBO,1595.0,2437.59,159.29,36.04,195.33
NHB,1595.0,640.45,18.1,3.36,21.46
HBC,1595.0,8.0,0.21,0.5,0.71
HBSch,1595.0,304.16,0.65,0.18,65.33
All,1596.0,3479.37,142.29,42.72,273.89
HBW,1596.0,758.59,3.16,8.85,12.01
HBO,1596.0,2119.76,129.87,31.56,161.43
NHB,1596.0,332.21,8.13,1.78,9.91
HBC,1596.0,26.0,0.23,0.29,0.52
HBSch,1596.0,242.82,0.9,0.25,90.02
All,1597.0,2641.72,98.18,31.85,205.61
HBW,1597.0,619.24,2.14,7.13,9.26
HBO,1597.0,1596.48,89.94,23.07,113.01
NHB,1597.0,264.06,5.34,1.44,6.77
HBC,1597.0,2.0,0.0,0.0,0.0
HBSch,1597.0,159.95,0.76,0.22,76.57
All,1598.0,4551.61,277.94,77.33,529.01
HBW,1598.0,1003.13,15.14,19.99,35.13
HBO,1598.0,2681.42,232.71,51.12,283.83
NHB,1598.0,628.82,20.62,3.72,24.35
HBC,1598.0,43.01,7.7,1.97,9.67
HBSch,1598.0,195.22,1.76,0.52,176.02
All,1599.0,4337.96,196.37,48.21,351.09
HBW,1599.0,818.46,12.35,9.05,21.4
HBO,1599.0,2177.48,148.31,32.84,181.15
NHB,1599.0,1119.85,34.59,5.82,40.41
HBC,1599.0,3.0,0.04,0.19,0.23
HBSch,1599.0,219.16,1.08,0.31,107.89
All,1600.0,9397.66,397.18,120.63,687.61
HBW,1600.0,1988.24,14.37,24.84,39.21
HBO,1600.0,5407.43,346.99,87.19,434.18
NHB,1600.0,1433.12,33.87,7.54,41.41
HBC,1600.0,22.0,0.24,0.58,0.81
HBSch,1600.0,546.87,1.72,0.49,172.01
All,1601.0,10125.02,399.11,125.2,801.78
HBW,1601.0,2353.34,11.26,26.82,38.08
HBO,1601.0,6027.37,361.09,88.33,449.43
NHB,1601.0,1116.25,21.96,5.89,27.85
HBC,1601.0,50.02,1.99,3.35,5.34
HBSch,1601.0,578.03,2.8,0.81,281.08
All,1602.0,5700.5,222.16,70.45,488.29
HBW,1602.0,1366.72,7.67,16.4,24.07
HBO,1602.0,3437.16,201.73,50.39,252.11
NHB,1602.0,575.74,10.79,3.06,13.85
HBC,1602.0,18.0,0.0,0.0,0.0
HBSch,1602.0,302.88,1.98,0.6,198.26
All,1603.0,2591.7,125.57,41.47,223.72
HBW,1603.0,604.76,6.25,10.02,16.27
HBO,1603.0,1546.34,109.09,28.25,137.34
NHB,1603.0,232.71,7.07,1.33,8.4
HBC,1603.0,64.0,2.59,1.69,4.28
HBSch,1603.0,143.88,0.57,0.17,57.42
All,1604.0,10185.67,552.0,106.46,796.3
HBW,1604.0,1071.45,47.75,19.02,66.77
HBO,1604.0,2785.18,231.62,50.63,282.25
NHB,1604.0,6038.34,269.25,34.47,303.72
HBC,1604.0,32.0,2.0,1.93,3.93
HBSch,1604.0,258.7,1.39,0.41,139.64
All,1605.0,8703.99,483.8,119.05,757.05
HBW,1605.0,1516.58,46.58,29.2,75.78
HBO,1605.0,3751.44,319.41,70.24,389.65
NHB,1605.0,3082.86,115.38,17.86,133.23
HBC,1605.0,33.0,0.87,1.31,2.18
HBSch,1605.0,320.12,1.56,0.45,156.2
All,1606.0,4142.1,187.85,53.6,344.24
HBW,1606.0,952.2,6.07,10.26,16.33
HBO,1606.0,2457.96,169.02,37.95,206.97
NHB,1606.0,432.5,11.32,2.3,13.62
HBC,1606.0,40.0,0.4,2.82,3.22
HBSch,1606.0,259.43,1.04,0.28,104.11
All,1607.0,1203.37,45.19,14.84,93.21
HBW,1607.0,268.39,3.12,3.55,6.67
HBO,1607.0,693.25,37.99,9.99,47.98
NHB,1607.0,170.76,3.59,0.94,4.53
HBC,1607.0,6.0,0.16,0.27,0.43
HBSch,1607.0,64.97,0.34,0.09,33.6
All,1608.0,4788.49,240.0,63.68,452.07
HBW,1608.0,1071.65,5.09,11.63,16.72
HBO,1608.0,2981.74,221.95,49.38,271.33
NHB,1608.0,421.31,11.46,2.24,13.71
HBC,1608.0,9.0,0.0,0.0,0.0
HBSch,1608.0,304.79,1.5,0.43,150.31
All,1609.0,6910.27,298.74,78.85,582.29
HBW,1609.0,1506.4,10.39,14.77,25.17
HBO,1609.0,4221.75,270.52,59.91,330.43
NHB,1609.0,677.19,15.75,3.59,19.34
HBC,1609.0,35.0,0.0,0.0,0.0
HBSch,1609.0,469.94,2.07,0.58,207.35
All,1610.0,4373.76,152.28,48.42,326.25
HBW,1610.0,1004.25,2.41,9.74,12.16
HBO,1610.0,2600.21,142.31,36.01,178.32
NHB,1610.0,338.11,6.2,1.83,8.03
HBC,1610.0,151.0,0.09,0.47,0.56
HBSch,1610.0,280.19,1.27,0.37,127.19
All,1611.0,5988.03,240.74,73.61,537.57
HBW,1611.0,1342.53,6.45,14.95,21.4
HBO,1611.0,3720.89,222.09,53.69,275.78
NHB,1611.0,488.4,9.55,2.66,12.21
HBC,1611.0,27.0,0.4,1.65,2.05
HBSch,1611.0,409.2,2.25,0.66,226.13
All,1612.0,2737.58,116.34,31.59,231.11
HBW,1612.0,587.18,9.58,6.92,16.49
HBO,1612.0,1530.47,96.02,21.97,117.99
NHB,1612.0,461.83,9.9,2.46,12.36
HBC,1612.0,2.0,0.0,0.0,0.0
HBSch,1612.0,156.11,0.84,0.25,84.27
All,1613.0,4381.72,193.09,55.18,342.78
HBW,1613.0,1034.25,14.98,13.99,28.97
HBO,1613.0,2386.8,161.21,36.55,197.77
NHB,1613.0,750.88,15.92,4.15,20.07
HBC,1613.0,15.0,0.02,0.22,0.23
HBSch,1613.0,194.79,0.95,0.27,95.73
All,1614.0,3148.07,132.3,40.92,257.94
HBW,1614.0,712.37,11.69,10.38,22.07
HBO,1614.0,1742.78,107.95,26.85,134.79
NHB,1614.0,508.96,11.5,2.84,14.35
HBC,1614.0,11.0,0.3,0.6,0.9
HBSch,1614.0,172.96,0.86,0.25,85.83
All,1615.0,2216.15,64.22,13.96,78.18
HBW,1615.0,7.3,0.42,0.2,0.62
HBO,1615.0,51.66,1.89,0.45,2.35
NHB,1615.0,2155.51,61.9,13.3,75.21
HBC,1615.0,0.0,0.0,0.0,0.0
HBSch,1615.0,1.67,0.0,0.0,0.0
All,1616.0,450.95,13.8,2.88,16.68
HBW,1616.0,0.9,0.07,0.03,0.1
HBO,1616.0,8.74,0.64,0.11,0.75
NHB,1616.0,441.02,13.1,2.74,15.83
HBC,1616.0,0.0,0.0,0.0,0.0
HBSch,1616.0,0.29,0.0,0.0,0.0
All,1617.0,1867.03,61.34,11.81,73.15
HBW,1617.0,9.53,0.46,0.24,0.7
HBO,1617.0,27.81,1.78,0.36,2.15
NHB,1617.0,1828.14,59.1,11.21,70.3
HBC,1617.0,0.0,0.0,0.0,0.0
HBSch,1617.0,1.55,0.0,0.0,0.0
All,1618.0,2509.72,147.1,43.92,204.32
HBW,1618.0,427.12,17.42,11.28,28.7
HBO,1618.0,1063.76,100.9,25.59,126.49
NHB,1618.0,877.4,28.45,5.39,33.84
HBC,1618.0,50.0,0.2,1.61,1.81
HBSch,1618.0,91.44,0.13,0.04,13.48
All,1619.0,8668.53,808.03,237.14,1119.24
HBW,1619.0,2079.97,76.84,63.81,140.65
HBO,1619.0,5114.56,694.4,166.07,860.47
NHB,1619.0,1000.91,35.9,6.34,42.24
HBC,1619.0,39.01,0.14,0.7,0.84
HBSch,1619.0,434.08,0.75,0.21,75.03
All,1620.0,3703.04,233.37,53.9,308.85
HBW,1620.0,410.14,22.71,11.72,34.43
HBO,1620.0,1043.02,122.91,27.68,150.6
NHB,1620.0,2140.74,87.42,13.54,100.96
HBC,1620.0,20.0,0.1,0.89,0.99
HBSch,1620.0,89.14,0.22,0.07,21.87
All,1621.0,710.75,26.94,4.6,31.71
HBW,1621.0,0.93,0.07,0.03,0.1
HBO,1621.0,10.99,0.77,0.11,0.88
NHB,1621.0,698.53,26.1,4.46,30.56
HBC,1621.0,0.0,0.0,0.0,0.0
HBSch,1621.0,0.3,0.0,0.0,0.17
All,1622.0,3251.36,204.77,48.7,280.19
HBW,1622.0,523.76,21.62,13.27,34.89
HBO,1622.0,1098.2,119.25,25.26,144.51
NHB,1622.0,1561.33,63.63,9.89,73.52
HBC,1622.0,4.0,0.0,0.2,0.2
HBSch,1622.0,64.08,0.27,0.08,27.08
All,1623.0,4371.47,333.34,96.85,464.45
HBW,1623.0,795.54,36.28,26.83,63.11
HBO,1623.0,1950.98,240.36,58.91,299.27
NHB,1623.0,1480.29,56.36,9.46,65.81
HBC,1623.0,29.0,0.0,1.56,1.56
HBSch,1623.0,115.65,0.35,0.1,34.71
All,1624.0,2189.1,134.85,36.56,174.7
HBW,1624.0,447.72,17.74,11.41,29.16
HBO,1624.0,945.42,93.45,20.59,114.05
NHB,1624.0,726.98,23.62,4.55,28.17
HBC,1624.0,8.0,0.0,0.0,0.0
HBSch,1624.0,60.97,0.03,0.01,3.33
All,1625.0,4686.99,320.61,100.76,481.29
HBW,1625.0,1087.56,39.89,30.46,70.35
HBO,1625.0,2612.99,255.75,65.02,320.77
NHB,1625.0,779.73,24.37,4.88,29.25
HBC,1625.0,28.0,0.0,0.23,0.23
HBSch,1625.0,178.71,0.61,0.17,60.7
All,1626.0,2857.77,180.27,49.34,285.64
