SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0111_005.8,     1.254,       4.0,       5.0,Minor Arterial,       915,    3394.3,    5796.6,    4673.7,    4945.9,   18810.5,      41.7,      41.4,      41.5,      40.6,      41.7,      41.3,     1.805,     1.819,     1.814,     1.855,     1.806,     1.823,     10974,     21948,     10974,     43896,     87793,      0.37,      0.32,      0.49,      0.13,      0.49,    4258.2,    7271.8,    5863.1,    6204.6,   23597.7,    3728.5,    6090.1,    5077.6,    5576.1,   20472.3,      29.9,     139.6,      60.2,      44.8,     274.5,     412.8,     744.0,     576.6,     439.4,    2172.8,      87.1,     298.1,     148.8,     144.3,     678.3,    565.95,    102.90,    175.28,    144.53,    148.85,    571.56,     0.776,     0.881,     3.885,     0.042,     5.584
0111_007.1,     0.642,       4.0,       2.6,Minor Arterial,       901,    3344.4,    5775.5,    4660.2,    4935.6,   18715.7,      40.0,      39.7,      39.8,      38.9,      40.0,      39.6,     0.963,     0.971,     0.968,     0.990,     0.963,     0.973,     10812,     21624,     10812,     43248,     86496,      0.36,      0.33,      0.49,      0.13,      0.49,    2146.4,    3706.6,    2990.8,    3167.6,   12011.4,    1877.2,    3101.6,    2586.8,    2844.4,   10410.0,      14.6,      73.3,      30.1,      22.4,     140.4,     208.8,     379.9,     296.7,     228.2,    1113.6,      45.6,     151.8,      77.1,      72.5,     347.0,    300.43,     54.10,     93.17,     76.92,     79.24,    303.43,     0.418,     0.470,     2.102,     0.007,     2.997
0111_007.7,     0.378,       4.0,       1.5,Minor Arterial,       901,    3379.0,    5911.9,    4738.2,    5044.6,   19073.7,      40.0,      39.7,      39.8,      38.8,      40.0,      39.6,     0.567,     0.572,     0.571,     0.584,     0.568,     0.573,     10812,     21624,     10812,     43248,     86496,      0.35,      0.33,      0.49,      0.14,      0.49,    1278.4,    2236.7,    1792.7,    1908.5,    7216.3,    1115.2,    1873.5,    1546.9,    1710.1,    6245.7,       8.7,      44.3,      19.0,      14.0,      86.0,     126.6,     228.1,     179.8,     139.8,     674.3,      28.0,      90.7,      47.0,      44.6,     210.3,    180.40,     32.21,     56.21,     46.16,     47.71,    182.29,     0.242,     0.301,     1.343,     0.011,     1.897
0111_008.1,     0.999,       4.0,       4.0,Minor Arterial,       858,    4277.8,    7634.4,    6062.3,    6641.0,   24615.5,      36.0,      34.9,      35.4,      32.6,      36.0,      34.7,     1.664,     1.718,     1.694,     1.836,     1.665,     1.725,     10296,     20592,     10296,     41184,     82368,      0.52,      0.44,      0.68,      0.17,      0.68,    4273.7,    7627.0,    6056.5,    6634.6,   24591.8,    3787.7,    6544.5,    5340.6,    6032.5,   21705.3,      32.8,     143.1,      62.2,      41.3,     279.4,     367.6,     676.6,     516.1,     418.8,    1979.1,      85.6,     262.8,     137.6,     142.0,     628.0,    682.82,    122.43,    215.57,    185.67,    184.31,    707.98,     3.812,     3.813,    17.385,     0.100,    25.110
0111_009.1,     0.499,       2.0,       1.0,Principal Arterial,       968,    4226.3,    7410.9,    5219.3,    6852.8,   23709.3,      40.0,      30.9,      34.7,      27.1,      39.7,      33.1,     0.749,     0.973,     0.864,     1.105,     0.753,     0.906,      5808,     11616,      5808,     23232,     46464,      0.92,      0.76,      0.97,      0.32,      0.97,    2108.1,    3696.5,    2603.4,    3418.1,   11826.1,    1904.0,    3181.4,    2393.4,    3103.2,   10582.0,       7.8,      58.3,      23.6,      20.9,     110.6,     154.6,     321.5,     155.1,     213.6,     844.8,      41.6,     135.4,      31.2,      80.4,     288.6,    295.84,     68.31,    106.57,     96.04,     85.99,    356.91,    15.834,    14.215,    30.975,     0.487,    61.511
0111_009.6,     0.517,       2.0,       1.0,Principal Arterial,       968,    4775.6,    8391.2,    5785.6,    7904.6,   26857.0,      40.0,      25.4,      31.9,      22.3,      39.6,      29.5,     0.775,     1.237,     0.973,     1.396,     0.783,     1.057,      5808,     11616,      5808,     23232,     46464,      1.06,      0.84,      1.12,      0.37,      1.12,    2467.0,    4334.6,    2988.7,    4083.3,   13873.6,    2228.6,    3667.2,    2736.2,    3722.3,   12354.3,      11.1,      79.8,      25.2,      24.7,     140.8,     182.1,     411.5,     182.5,     239.4,    1015.5,      45.3,     176.1,      44.8,      97.0,     363.2,    346.91,     97.25,    135.93,    134.07,    103.20,    470.45,    36.734,    27.693,    59.858,     1.098,   125.383
0111_010.1,     0.416,       4.0,       1.7,Principal Arterial,       929,    5070.3,    8847.1,    6466.5,    8467.0,   28850.9,      40.0,      37.2,      39.1,      36.2,      40.0,      38.3,     0.624,     0.673,     0.639,     0.690,     0.625,     0.652,     11148,     22296,     11148,     44592,     89184,      0.65,      0.48,      0.70,      0.21,      0.70,    2109.0,    3679.9,    2689.7,    3521.8,   12000.4,    1852.7,    3061.2,    2417.0,    3174.7,   10505.6,      11.7,      70.2,      23.9,      23.7,     129.5,     193.8,     379.5,     201.1,     227.4,    1001.8,      50.7,     169.1,      47.6,      96.1,     363.5,    300.05,     56.71,     94.20,     74.26,     88.14,    313.31,     4.150,     2.203,     7.107,     0.081,    13.541
0114_000.0,     0.369,       4.0,       1.5,Principal Arterial,       874,    7394.4,   14493.5,    9159.2,   12449.6,   43496.7,      34.0,      26.8,      28.3,      24.6,      33.8,      28.5,     0.651,     0.831,     0.782,     0.898,     0.654,     0.778,     10486,     20973,     10486,     41946,     83892,      0.91,      0.82,      1.02,      0.34,      1.02,    2728.1,    5347.2,    3379.2,    4593.2,   16047.7,    2143.5,    3763.4,    2735.7,    3738.8,   12381.4,      65.5,     368.0,     127.6,     122.0,     683.1,     355.9,     713.3,     370.5,     448.7,    1888.4,     163.2,     502.6,     145.4,     283.7,    1094.9,    471.68,    101.91,    188.95,    137.09,    135.81,    563.76,    22.285,    31.763,    37.723,     0.795,    92.566
0114_000.4,     0.184,       6.0,       1.1,Principal Arterial,       871,    8825.8,   16008.6,   11104.9,   13177.9,   49117.2,      37.1,      32.6,      34.3,      29.8,      37.1,      33.5,     0.297,     0.339,     0.321,     0.369,     0.297,     0.329,     15670,     31341,     15670,     62681,    125362,      0.76,      0.64,      0.83,      0.25,      0.83,    1619.7,    2937.8,    2037.9,    2418.4,    9013.8,    1269.9,    2018.5,    1600.4,    1947.9,    6836.7,      37.2,     209.0,      74.4,      65.5,     386.1,     210.9,     414.1,     250.1,     247.0,    1122.1,     101.6,     296.2,     112.9,     157.8,     668.5,    242.80,     49.76,     85.56,     68.29,     65.26,    268.87,     6.240,     6.442,    13.409,     0.109,    26.200
0114_000.5,     0.522,       6.0,       3.1,Principal Arterial,       846,    9106.3,   16258.1,   11459.3,   13273.9,   50097.6,      34.0,      28.7,      30.9,      26.0,      33.9,      29.9,     0.923,     1.095,     1.013,     1.207,     0.925,     1.050,     15228,     30456,     15228,     60912,    121824,      0.82,      0.67,      0.88,      0.26,      0.88,    4757.8,    8494.4,    5987.1,    6935.2,   26174.5,    3713.5,    5769.8,    4677.2,    5553.2,   19713.7,     110.1,     617.6,     216.8,     190.7,    1135.2,     631.6,    1226.1,     753.0,     723.1,    3333.8,     302.5,     880.8,     340.0,     468.1,    1991.4,    770.29,    165.71,    274.58,    230.51,    204.55,    875.35,    26.140,    24.615,    54.380,     0.452,   105.587
0114_001.1,     0.132,       4.0,       0.5,Minor Arterial,       910,    2635.8,    5039.9,    3947.7,    4686.5,   16309.9,      36.3,      35.8,      36.0,      34.4,      36.3,      35.7,     0.219,     0.222,     0.221,     0.231,     0.219,     0.223,     10919,     21837,     10919,     43674,     87348,      0.28,      0.34,      0.57,      0.15,      0.57,     349.2,     667.7,     523.0,     620.9,    2160.8,     277.9,     505.3,     438.3,     535.9,    1757.4,       8.7,      42.7,      15.3,      16.4,      83.1,      45.7,      78.8,      54.1,      46.2,     224.8,      16.9,      40.9,      15.2,      22.3,      95.3,     59.53,      9.76,     18.55,     15.19,     17.11,     60.61,     0.142,     0.143,     0.791,     0.017,     1.093
0114_001.2,     0.387,       2.0,       0.8,Minor Arterial,       894,    2493.2,    4397.2,    3235.6,    4127.1,   14253.1,      36.0,      33.7,      35.1,      32.1,      36.0,      34.4,     0.645,     0.691,     0.661,     0.724,     0.645,     0.676,      5364,     10728,      5364,     21456,     42912,      0.64,      0.46,      0.72,      0.21,      0.72,     964.8,    1701.5,    1252.0,    1596.9,    5515.2,     794.1,    1320.9,    1050.2,    1391.5,    4556.7,      24.3,     100.9,      39.9,      37.2,     202.3,     107.8,     184.6,     128.3,     110.9,     531.6,      38.6,      95.1,      33.7,      57.3,     224.7,    153.15,     28.66,     48.47,     39.01,     44.39,    160.53,     1.918,     1.225,     4.254,     0.046,     7.443
0114_001.6,     0.607,       2.0,       1.2,Minor Arterial,       894,    1135.5,    2399.1,    1402.0,    1630.5,    6567.1,      36.0,      35.8,      35.9,      35.8,      36.0,      35.9,     1.012,     1.016,     1.015,     1.017,     1.012,     1.015,      5364,     10728,      5364,     21456,     42912,      0.29,      0.25,      0.31,      0.09,      0.31,     689.3,    1456.4,     851.0,     989.8,    3986.5,     557.4,    1125.7,     710.3,     856.3,    3249.7,      19.7,      93.9,      28.7,      23.6,     165.9,      87.3,     152.2,      89.0,      70.9,     399.4,      25.0,      84.5,      23.2,      38.9,     171.6,    110.80,     19.23,     40.58,     23.77,     27.51,    111.09,     0.072,     0.105,     0.120,     0.003,     0.300
0114_002.2,     0.160,       2.0,       0.3,Minor Arterial,       894,    1986.0,    3134.2,    2415.8,    2118.3,    9654.3,      36.0,      35.1,      35.8,      34.9,      36.0,      35.5,     0.267,     0.273,     0.268,     0.276,     0.267,     0.271,      5364,     10728,      5364,     21456,     42912,      0.50,      0.33,      0.52,      0.12,      0.52,     318.0,     501.8,     386.8,     339.1,    1545.7,     283.1,     400.8,     347.8,     300.7,    1332.4,       5.1,      31.7,      10.2,       6.9,      53.9,      23.3,      47.0,      23.3,      21.7,     115.3,       6.5,      22.3,       5.7,       9.9,      44.4,     42.90,      9.05,     14.02,     11.09,      9.42,     43.58,     0.228,     0.083,     0.365,         0,     0.676
0114_002.3,     0.710,       2.0,       1.4,Minor Arterial,       894,    3166.4,    2998.4,    3783.3,    2245.4,   12193.5,      36.0,      28.9,      35.8,      29.6,      36.0,      31.8,     1.182,     1.484,     1.190,     1.443,     1.183,     1.352,      5364,     10728,      5364,     21456,     42912,      0.83,      0.32,      0.79,      0.11,      0.83,    2246.9,    2127.7,    2684.7,    1593.4,    8652.7,    2078.8,    1618.2,    2438.7,    1394.3,    7530.0,      26.3,     144.2,      50.0,      34.8,     255.3,     114.2,     240.2,     156.8,     108.1,     619.3,      27.7,     125.2,      39.1,      56.0,     248.0,    240.28,     77.69,     59.48,     90.77,     44.25,    272.19,    15.905,     0.402,    16.431,     0.010,    32.748
0114_003.0,     0.364,       2.0,       0.7,Minor Arterial,       894,    1142.4,    2447.3,    1795.0,    1788.9,    7173.6,      36.0,      35.8,      35.9,      35.4,      36.0,      35.8,     0.606,     0.609,     0.607,     0.616,     0.606,     0.609,      5364,     10728,      5364,     21456,     42912,      0.33,      0.26,      0.46,      0.09,      0.46,     415.4,     890.0,     652.7,     650.5,    2608.6,     338.0,     679.7,     540.9,     569.1,    2127.7,      11.3,      55.4,      19.6,      14.9,     101.2,      54.4,      97.4,      73.3,      43.6,     268.7,      11.7,      57.5,      19.0,      23.0,     111.2,     72.42,     11.60,     24.77,     18.44,     18.06,     72.87,     0.058,     0.067,     0.319,     0.001,     0.445
0114_003.4,     0.443,       2.0,       0.9,Minor Arterial,       894,    1329.9,    2754.4,    2095.4,    2045.5,    8225.2,      36.0,      35.4,      35.8,      34.7,      36.0,      35.5,     0.739,     0.750,     0.742,     0.766,     0.739,     0.749,      5364,     10728,      5364,     21456,     42912,      0.39,      0.30,      0.53,      0.11,      0.53,     589.1,    1220.0,     928.2,     906.1,    3643.4,     479.5,     931.5,     772.2,     793.7,    2976.9,      15.3,      77.3,      28.1,      21.5,     142.2,      75.7,     134.2,     101.2,      59.1,     370.2,      18.5,      77.0,      26.6,      31.7,     153.8,    101.29,     16.62,     34.07,     26.75,     25.19,    102.63,     0.246,     0.147,     0.938,     0.005,     1.336
0114_003.8,     0.877,       2.0,       1.8,Minor Arterial,       878,    1289.8,    2440.8,    2170.8,    1862.2,    7763.6,      33.8,      33.7,      33.7,      32.8,      33.8,      33.5,     1.556,     1.563,     1.561,     1.602,     1.558,     1.572,      5270,     10541,      5270,     21081,     42162,      0.31,      0.27,      0.54,      0.10,      0.54,    1131.1,    2140.6,    1903.8,    1633.1,    6808.6,     931.9,    1587.0,    1562.5,    1428.2,    5509.6,      30.9,     161.0,      68.6,      38.0,     298.5,     133.1,     254.4,     207.6,     109.4,     704.5,      35.2,     138.2,      65.1,      57.4,     295.9,    201.29,     33.60,     63.52,     57.97,     48.34,    203.43,     0.158,     0.233,     1.676,     0.066,     2.133
0114_004.7,     0.270,       4.0,       1.1,Principal Arterial,       883,    3029.0,    5670.3,    4547.5,    4516.4,   17763.2,      34.0,      33.6,      33.9,      32.7,      34.0,      33.6,     0.476,     0.481,     0.478,     0.495,     0.476,     0.482,     10596,     21192,     10596,     42384,     84768,      0.41,      0.30,      0.56,      0.12,      0.56,     816.7,    1528.7,    1226.0,    1217.6,    4789.0,     665.3,    1147.0,    1015.3,    1047.2,    3874.8,      24.3,     116.5,      45.1,      34.0,     219.9,      95.7,     178.7,     125.6,      95.1,     495.1,      31.3,      86.6,      39.9,      41.3,     199.1,    140.81,     24.29,     45.16,     37.48,     35.80,    142.73,     0.294,     0.224,     1.448,         0,     1.966
0114_005.0,     0.328,       4.0,       1.3,Principal Arterial,       883,    2430.8,    4553.1,    4201.7,    3180.1,   14365.7,      34.0,      33.9,      33.9,      33.3,      34.0,      33.7,     0.580,     0.581,     0.581,     0.592,     0.580,     0.584,     10596,     21192,     10596,     42384,     84768,      0.26,      0.24,      0.45,      0.08,      0.45,     797.5,    1493.7,    1378.5,    1043.3,    4713.0,     654.6,    1158.7,    1152.4,     914.6,    3880.3,      20.7,     103.5,      45.2,      27.2,     196.6,      91.5,     156.8,     134.8,      73.9,     457.0,      30.7,      74.8,      46.1,      27.6,     179.2,    138.81,     23.54,     44.08,     41.45,     30.73,    139.80,     0.059,     0.071,     0.849,     0.002,     0.981
0114_005.3,     0.237,       4.0,       0.9,Principal Arterial,       883,    2561.5,    5085.0,    4692.2,    3256.7,   15595.4,      34.0,      33.9,      33.9,      32.9,      34.0,      33.6,     0.419,     0.420,     0.420,     0.433,     0.419,     0.424,     10596,     21192,     10596,     42384,     84768,      0.28,      0.27,      0.51,      0.08,      0.51,     608.3,    1207.5,    1114.2,     773.4,    3703.4,     496.6,     956.1,     922.6,     680.0,    3055.3,      19.6,      82.2,      38.1,      21.6,     161.5,      70.1,     114.7,     112.9,      52.8,     350.5,      21.9,      54.5,      40.6,      19.0,     136.0,    108.93,     17.94,     35.62,     33.86,     22.75,    110.17,     0.054,     0.097,     1.088,     0.010,     1.249
0114_005.5,     0.305,       4.0,       1.2,Principal Arterial,       883,    2712.4,    5384.2,    4900.7,    3499.9,   16497.2,      34.1,      33.9,      33.9,      32.8,      34.1,      33.6,     0.538,     0.540,     0.540,     0.559,     0.538,     0.545,     10596,     21192,     10596,     42384,     84768,      0.29,      0.29,      0.53,      0.09,      0.53,     828.0,    1643.6,    1496.0,    1068.4,    5036.0,     675.5,    1299.6,    1241.8,     941.3,    4158.2,      26.2,     113.3,      51.8,      29.3,     220.6,      95.1,     155.8,     148.7,      72.1,     471.7,      31.2,      74.9,      53.7,      25.6,     185.4,    147.84,     24.40,     48.43,     45.64,     31.36,    149.83,     0.085,     0.173,     1.729,         0,     1.987
