Purpose,TAZID,All,Walk,Bike,NonM
HBO,602.0,371.0,20.38,7.87,28.25
NHB,602.0,32.93,1.01,0.34,1.35
HBC,602.0,0.0,0.0,0.0,0.0
HBSch,602.0,63.91,0.0,0.0,0.0
All,603.0,2648.57,102.36,61.47,234.4
HBW,603.0,549.25,1.02,26.64,27.65
HBO,603.0,1640.11,97.13,33.37,130.5
NHB,603.0,159.25,3.5,1.27,4.77
HBC,603.0,62.0,0.0,0.0,0.0
HBSch,603.0,237.95,0.71,0.19,71.47
All,604.0,3901.25,333.31,120.74,486.81
HBW,604.0,816.36,14.75,58.88,73.63
HBO,604.0,2433.91,296.8,59.53,356.33
NHB,604.0,245.12,21.43,2.24,23.67
HBC,604.0,38.0,0.0,0.0,0.0
HBSch,604.0,367.87,0.33,0.09,33.18
All,605.0,2362.14,413.95,66.77,486.87
HBW,605.0,399.42,35.64,34.76,70.4
HBO,605.0,846.16,227.49,22.25,249.74
NHB,605.0,1048.47,150.76,9.75,160.5
HBC,605.0,0.0,0.0,0.0,0.0
HBSch,605.0,68.09,0.06,0.02,6.23
All,606.0,40789.79,8361.94,1689.59,10210.78
HBW,606.0,8757.92,472.14,991.06,1463.2
HBO,606.0,25716.15,7459.81,669.12,8128.93
NHB,606.0,2553.85,428.39,23.99,452.37
HBC,606.0,112.0,0.0,4.99,4.99
HBSch,606.0,3649.87,1.61,0.43,161.28
All,607.0,38587.4,7790.05,1844.93,10021.56
HBW,607.0,7815.99,401.2,984.14,1385.33
HBO,607.0,24738.56,6982.63,826.62,7809.25
NHB,607.0,2494.09,402.32,25.87,428.19
HBC,607.0,29.0,0.0,7.26,7.26
HBSch,607.0,3509.76,3.9,1.05,391.53
All,608.0,2230.78,89.44,61.93,151.37
HBW,608.0,475.69,0.8,30.31,31.11
HBO,608.0,1403.81,85.48,30.47,115.95
NHB,608.0,136.41,3.16,1.15,4.31
HBC,608.0,2.0,0.0,0.0,0.0
HBSch,608.0,212.86,0.0,0.0,0.0
All,609.0,10949.98,1194.21,353.34,1921.52
HBW,609.0,2022.09,72.01,173.94,245.96
HBO,609.0,6177.08,915.71,157.02,1072.73
NHB,609.0,1837.47,202.71,17.3,220.01
HBC,609.0,50.0,0.0,4.06,4.06
HBSch,609.0,863.34,3.78,1.01,378.75
All,610.0,66475.61,17086.03,1046.72,18894.48
HBW,610.0,4792.97,1182.97,385.28,1568.25
HBO,610.0,14178.29,4950.55,295.78,5246.33
NHB,610.0,45679.97,10944.82,361.93,11306.75
HBC,610.0,16.0,0.0,1.66,1.66
HBSch,610.0,1808.38,7.69,2.07,771.49
All,611.0,53346.74,13710.97,2386.01,17779.55
HBW,611.0,10222.73,1336.12,1430.82,2766.94
HBO,611.0,30064.8,10430.35,847.58,11277.93
NHB,611.0,9154.47,1927.51,88.92,2016.43
HBC,611.0,89.0,0.0,13.93,13.93
HBSch,611.0,3815.74,17.0,4.76,1704.32
All,612.0,58170.63,14759.12,4879.57,20986.38
HBW,612.0,12347.1,1752.1,3637.42,5389.51
HBO,612.0,36669.67,12189.64,1180.23,13369.87
NHB,612.0,4106.19,803.77,42.94,846.72
HBC,612.0,57.01,0.0,14.98,14.98
HBSch,612.0,4990.67,13.61,4.01,1365.31
All,613.0,1607.77,79.6,57.13,178.41
HBW,613.0,344.11,0.98,32.0,32.98
HBO,613.0,1018.62,75.07,24.14,99.21
NHB,613.0,95.28,3.13,0.88,4.01
HBC,613.0,1.0,0.0,0.0,0.0
HBSch,613.0,148.75,0.42,0.11,42.2
All,614.0,10260.88,1029.06,413.94,1510.44
HBW,614.0,2013.11,61.64,221.58,283.22
HBO,614.0,6230.73,862.65,174.69,1037.34
NHB,614.0,1068.77,104.09,10.52,114.61
HBC,614.0,79.01,0.0,6.95,6.95
HBSch,614.0,869.26,0.68,0.2,68.32
All,615.0,58378.53,14723.73,1052.65,16366.77
HBW,615.0,4766.96,1219.2,430.28,1649.48
HBO,615.0,14485.13,4835.63,312.0,5147.62
NHB,615.0,37162.34,8662.94,307.06,8970.0
HBC,615.0,19.0,0.0,1.6,1.6
HBSch,615.0,1945.1,5.96,1.73,598.09
All,616.0,55296.15,14827.38,3961.68,20825.97
HBW,616.0,11118.45,2261.11,2883.98,5145.09
HBO,616.0,33885.05,11426.3,1005.41,12431.71
NHB,616.0,5640.17,1119.4,56.17,1175.57
HBC,616.0,67.01,0.0,10.36,10.36
HBSch,616.0,4585.47,20.57,5.77,2063.25
All,617.0,64631.62,16719.61,5329.59,23882.91
HBW,617.0,14064.6,1849.85,3895.36,5745.21
HBO,617.0,40946.42,14011.82,1377.14,15388.96
NHB,617.0,3977.29,839.42,43.12,882.54
HBC,617.0,65.01,0.0,8.53,8.53
HBSch,617.0,5578.3,18.52,5.43,1857.66
All,618.0,3256.56,267.3,141.21,463.18
HBW,618.0,576.51,12.54,75.92,88.46
HBO,618.0,1788.13,204.06,57.78,261.84
NHB,618.0,610.77,50.14,6.64,56.78
HBC,618.0,21.0,0.0,0.69,0.69
HBSch,618.0,260.14,0.55,0.18,55.41
All,619.0,1034.96,159.19,15.89,177.0
HBW,619.0,24.31,1.89,4.22,6.11
HBO,619.0,63.77,14.74,2.03,16.77
NHB,619.0,939.59,142.54,9.63,152.17
HBC,619.0,0.0,0.0,0.0,0.0
HBSch,619.0,7.29,0.02,0.01,1.95
All,620.0,47397.58,11181.32,4258.43,16690.09
HBW,620.0,10279.42,1352.97,3119.42,4472.39
HBO,620.0,30032.43,9307.44,1094.5,10401.94
NHB,620.0,2771.41,508.27,30.81,539.08
HBC,620.0,49.0,0.0,9.92,9.92
HBSch,620.0,4265.32,12.63,3.79,1266.76
All,621.0,69838.86,18178.67,5877.49,25927.39
HBW,621.0,14730.65,2054.93,4133.11,6188.05
HBO,621.0,44537.06,15157.83,1677.39,16835.22
NHB,621.0,4318.88,947.0,47.71,994.71
HBC,621.0,73.0,0.0,13.79,13.79
HBSch,621.0,6179.27,18.9,5.49,1895.62
All,622.0,63658.91,14259.19,2518.05,18536.23
HBW,622.0,12625.28,1048.97,1467.6,2516.57
HBO,622.0,34804.15,10984.29,924.74,11909.03
NHB,622.0,12091.65,2208.16,107.73,2315.89
HBC,622.0,74.0,0.0,13.01,13.01
HBSch,622.0,4063.83,17.77,4.97,1781.73
All,623.0,30.55,2.6,0.53,3.13
HBW,623.0,0.0,0.0,0.0,0.0
HBO,623.0,0.0,0.0,0.0,0.0
NHB,623.0,30.55,2.6,0.53,3.13
HBC,623.0,0.0,0.0,0.0,0.0
HBSch,623.0,0.0,0.0,0.0,0.0
All,624.0,62991.06,16275.08,4506.72,22882.65
HBW,624.0,12592.9,1763.94,3144.0,4907.94
HBO,624.0,37529.66,12756.91,1258.8,14015.72
NHB,624.0,8265.99,1733.02,85.56,1818.57
HBC,624.0,52.0,0.0,12.36,12.36
HBSch,624.0,4550.5,21.22,6.0,2128.07
All,625.0,56728.0,14368.94,4355.89,20324.14
HBW,625.0,11796.13,1607.39,3008.56,4615.95
HBO,625.0,34598.05,11484.06,1256.31,12740.37
NHB,625.0,6194.9,1261.34,66.45,1327.78
HBC,625.0,82.0,0.0,19.45,19.45
HBSch,625.0,4056.92,16.15,5.13,1620.59
All,626.0,256.45,33.23,3.97,37.2
HBW,626.0,0.0,0.0,0.0,0.0
HBO,626.0,0.0,0.0,0.0,0.0
NHB,626.0,256.45,33.23,3.97,37.2
HBC,626.0,0.0,0.0,0.0,0.0
HBSch,626.0,0.0,0.0,0.0,0.0
All,627.0,48756.74,13979.48,3230.5,18986.42
HBW,627.0,9430.71,1797.38,2165.85,3963.23
HBO,627.0,27742.73,10218.77,961.09,11179.86
NHB,627.0,8403.69,1945.39,91.78,2037.17
HBC,627.0,69.0,0.0,6.63,6.63
HBSch,627.0,3110.6,17.94,5.15,1799.53
All,628.0,1720.25,315.11,23.79,338.9
HBW,628.0,0.0,0.0,0.0,0.0
HBO,628.0,0.0,0.0,0.0,0.0
NHB,628.0,1720.25,315.11,23.79,338.9
HBC,628.0,0.0,0.0,0.0,0.0
HBSch,628.0,0.0,0.0,0.0,0.0
All,629.0,713.67,5.19,9.97,15.15
HBW,629.0,0.0,0.0,0.0,0.0
HBO,629.0,0.0,0.0,0.0,0.0
NHB,629.0,713.67,5.19,9.97,15.15
HBC,629.0,0.0,0.0,0.0,0.0
HBSch,629.0,0.0,0.0,0.0,0.0
All,630.0,1616.12,206.56,23.65,230.22
HBW,630.0,0.0,0.0,0.0,0.0
HBO,630.0,0.0,0.0,0.0,0.0
NHB,630.0,1616.12,206.56,23.65,230.22
HBC,630.0,0.0,0.0,0.0,0.0
HBSch,630.0,0.0,0.0,0.0,0.0
All,631.0,3429.53,528.82,54.08,582.9
HBW,631.0,0.0,0.0,0.0,0.0
HBO,631.0,0.0,0.0,0.0,0.0
NHB,631.0,3429.53,528.82,54.08,582.9
HBC,631.0,0.0,0.0,0.0,0.0
HBSch,631.0,0.0,0.0,0.0,0.0
All,632.0,3663.65,459.72,209.24,811.75
HBW,632.0,713.05,54.51,124.43,178.94
HBO,632.0,2403.32,382.73,79.65,462.37
NHB,632.0,212.61,20.03,3.6,23.63
HBC,632.0,9.0,1.01,1.18,2.18
HBSch,632.0,325.67,1.44,0.39,144.63
All,633.0,85.76,2.18,1.22,3.4
HBW,633.0,0.0,0.0,0.0,0.0
HBO,633.0,0.0,0.0,0.0,0.0
NHB,633.0,85.76,2.18,1.22,3.4
HBC,633.0,0.0,0.0,0.0,0.0
HBSch,633.0,0.0,0.0,0.0,0.0
All,634.0,9074.2,757.98,180.99,956.84
HBW,634.0,86.35,12.45,3.51,15.96
HBO,634.0,268.29,50.99,4.94,55.93
NHB,634.0,8692.64,694.35,172.49,866.84
HBC,634.0,0.0,0.0,0.0,0.0
HBSch,634.0,26.92,0.18,0.05,18.1
All,635.0,1531.5,44.62,44.26,133.66
HBW,635.0,335.28,1.49,21.04,22.53
HBO,635.0,914.42,41.08,21.73,62.81
NHB,635.0,146.21,1.59,1.27,2.86
HBC,635.0,21.0,0.0,0.11,0.11
HBSch,635.0,114.59,0.45,0.12,45.36
All,636.0,3776.7,137.89,108.19,383.05
HBW,636.0,838.18,3.12,52.96,56.08
HBO,636.0,2351.59,128.08,51.51,179.59
NHB,636.0,285.44,5.31,2.24,7.55
HBC,636.0,4.0,0.0,1.11,1.11
HBSch,636.0,297.49,1.38,0.37,138.72
All,637.0,5707.19,345.55,194.05,710.78
HBW,637.0,1255.99,7.27,75.71,82.98
HBO,637.0,3508.72,319.71,72.55,392.26
NHB,637.0,373.1,16.84,2.49,19.32
HBC,637.0,111.01,0.0,42.77,42.77
HBSch,637.0,458.36,1.73,0.54,173.45
All,638.0,7533.74,586.06,200.6,1317.61
HBW,638.0,1599.82,21.21,91.23,112.45
HBO,638.0,4730.94,526.42,95.18,621.6
NHB,638.0,562.98,33.06,3.32,36.38
HBC,638.0,57.0,0.0,9.27,9.27
HBSch,638.0,582.99,5.36,1.6,537.92
All,639.0,193.22,8.52,1.44,10.75
HBW,639.0,5.75,0.03,0.19,0.22
HBO,639.0,11.96,0.8,0.23,1.03
NHB,639.0,174.59,7.69,1.02,8.7
HBC,639.0,0.0,0.0,0.0,0.0
HBSch,639.0,0.92,0.01,0.0,0.79
All,640.0,0.0,0.0,0.0,0.0
HBW,640.0,0.0,0.0,0.0,0.0
HBO,640.0,0.0,0.0,0.0,0.0
NHB,640.0,0.0,0.0,0.0,0.0
HBC,640.0,0.0,0.0,0.0,0.0
HBSch,640.0,0.0,0.0,0.0,0.0
All,641.0,464.03,13.02,4.67,17.69
HBW,641.0,99.64,0.25,0.64,0.89
HBO,641.0,262.93,11.55,2.78,14.33
NHB,641.0,51.48,1.22,0.24,1.46
HBC,641.0,15.0,0.0,1.01,1.01
HBSch,641.0,34.97,0.0,0.0,0.0
All,642.0,4924.29,224.28,52.11,353.46
HBW,642.0,1029.35,3.61,8.84,12.45
HBO,642.0,3112.91,210.28,38.23,248.51
NHB,642.0,259.6,9.61,1.3,10.91
HBC,642.0,68.01,0.0,3.49,3.49
HBSch,642.0,454.42,0.78,0.26,78.1
All,643.0,80414.27,20558.37,6979.0,30454.96
HBW,643.0,15571.26,2172.96,5188.92,7361.88
HBO,643.0,45415.42,15321.52,1620.52,16942.04
NHB,643.0,14350.57,3034.43,155.31,3189.74
HBC,643.0,96.0,0.0,5.82,5.82
HBSch,643.0,4981.03,29.47,8.42,2955.48
All,644.0,55936.11,14903.81,5038.83,21012.88
HBW,644.0,11877.77,1984.94,3567.95,5552.89
HBO,644.0,36080.57,12192.79,1422.01,13614.81
NHB,644.0,3263.81,715.27,37.96,753.23
HBC,644.0,98.0,0.0,7.74,7.74
HBSch,644.0,4615.96,10.81,3.16,1084.21
All,645.0,81318.84,24810.39,5488.26,30857.74
HBW,645.0,14843.82,3259.9,3735.18,6995.08
HBO,645.0,48429.2,18592.6,1611.25,20203.84
NHB,645.0,11975.12,2952.25,130.67,3082.92
HBC,645.0,71.0,0.0,9.57,9.57
HBSch,645.0,5999.7,5.65,1.59,566.33
All,646.0,90833.47,30165.42,4243.72,36891.68
HBW,646.0,17112.23,5766.53,2592.73,8359.26
HBO,646.0,51531.18,20285.72,1419.33,21705.04
NHB,646.0,16544.71,4086.49,218.9,4305.39
HBC,646.0,82.0,1.6,6.0,7.61
HBSch,646.0,5563.35,25.08,6.76,2514.38
All,647.0,171.57,24.03,2.91,26.94
HBW,647.0,0.0,0.0,0.0,0.0
HBO,647.0,0.0,0.0,0.0,0.0
NHB,647.0,171.57,24.03,2.91,26.94
HBC,647.0,0.0,0.0,0.0,0.0
HBSch,647.0,0.0,0.0,0.0,0.0
All,648.0,66486.91,14483.18,5499.31,22340.02
HBW,648.0,14102.84,1614.41,4031.61,5646.03
HBO,648.0,42835.97,12199.09,1405.61,13604.7
NHB,648.0,3965.77,645.86,42.68,688.54
HBC,648.0,79.0,0.0,12.05,12.05
HBSch,648.0,5503.34,23.81,7.37,2388.71
All,649.0,27232.03,5977.77,1877.94,8540.48
HBW,649.0,5644.18,969.14,1221.57,2190.71
HBO,649.0,16742.66,4571.57,621.02,5192.59
NHB,649.0,2440.28,430.14,30.61,460.75
HBC,649.0,23.0,0.0,2.5,2.5
HBSch,649.0,2381.91,6.92,2.24,693.93
All,650.0,49417.89,13580.92,3235.39,17475.6
HBW,650.0,10756.07,2319.69,2093.48,4413.17
HBO,650.0,31845.92,10623.89,1096.76,11720.65
NHB,650.0,2854.44,630.67,38.99,669.66
HBC,650.0,45.01,0.0,4.08,4.08
HBSch,650.0,3916.45,6.66,2.08,668.03
All,651.0,994.99,162.04,16.65,178.7
HBW,651.0,0.0,0.0,0.0,0.0
HBO,651.0,0.0,0.0,0.0,0.0
NHB,651.0,994.99,162.04,16.65,178.7
HBC,651.0,0.0,0.0,0.0,0.0
HBSch,651.0,0.0,0.0,0.0,0.0
All,652.0,7679.69,2297.16,237.43,2584.24
HBW,652.0,918.0,392.45,94.25,486.7
HBO,652.0,2589.47,965.46,80.07,1045.53
NHB,652.0,3867.84,938.68,62.61,1001.29
HBC,652.0,3.0,0.07,0.34,0.42
HBSch,652.0,301.38,0.5,0.16,50.31
All,653.0,24680.83,9684.1,700.93,10661.76
HBW,653.0,3537.59,1721.29,299.17,2020.46
HBO,653.0,9207.43,4445.06,227.96,4673.02
NHB,653.0,11245.05,3514.31,171.26,3685.57
HBC,653.0,20.0,0.64,1.72,2.36
HBSch,653.0,670.75,2.8,0.83,280.36
All,654.0,74394.87,24553.43,1933.98,27556.38
HBW,654.0,13952.13,3628.51,700.72,4329.23
HBO,654.0,41133.63,16855.75,1009.34,17865.1
NHB,654.0,14883.49,4055.64,217.07,4272.71
HBC,654.0,65.0,2.72,3.47,6.19
HBSch,654.0,4360.62,10.8,3.38,1083.15
All,655.0,6816.62,620.95,250.84,1122.15
HBW,655.0,1462.45,61.66,101.46,163.12
HBO,655.0,4320.37,519.63,141.11,660.74
NHB,655.0,461.71,35.63,7.03,42.66
HBC,655.0,12.0,1.51,0.56,2.08
HBSch,655.0,560.1,2.53,0.68,253.56
All,656.0,54373.97,12934.69,3127.42,19191.23
HBW,656.0,10987.08,2371.77,1979.28,4351.06
HBO,656.0,35384.53,9987.83,1081.15,11068.98
NHB,656.0,2854.22,543.48,49.02,592.49
HBC,656.0,82.0,0.0,8.43,8.43
HBSch,656.0,5066.14,31.61,9.53,3170.27
All,657.0,7980.98,1645.66,155.94,1812.51
HBW,657.0,27.67,14.17,2.05,16.23
HBO,657.0,124.28,33.7,3.45,37.15
NHB,657.0,7810.15,1597.67,150.4,1748.07
HBC,657.0,0.0,0.0,0.0,0.0
HBSch,657.0,18.87,0.11,0.03,11.06
All,658.0,36364.59,13688.81,960.2,15494.47
HBW,658.0,7661.51,2144.55,310.15,2454.71
HBO,658.0,22595.3,10402.21,582.16,10984.37
NHB,658.0,3977.08,1130.75,61.91,1192.66
HBC,658.0,49.0,2.76,3.4,6.15
HBSch,658.0,2081.7,8.54,2.58,856.58
All,659.0,24829.98,8365.3,577.76,9912.88
HBW,659.0,4164.33,1128.16,166.66,1294.81
HBO,659.0,12032.28,5205.94,280.95,5486.88
NHB,659.0,7449.55,2020.06,126.23,2146.28
HBC,659.0,20.0,1.36,1.02,2.37
HBSch,659.0,1163.83,9.8,2.91,982.52
All,660.0,40195.06,11140.6,1103.98,13270.74
HBW,660.0,7666.94,1497.47,396.8,1894.26
HBO,660.0,21644.39,7748.4,535.9,8284.3
NHB,660.0,8706.48,1880.1,166.45,2046.55
HBC,660.0,78.0,4.27,1.55,5.83
HBSch,660.0,2099.25,10.37,3.27,1039.8
All,661.0,5346.74,821.09,181.19,1054.86
HBW,661.0,1228.85,84.9,82.25,167.15
HBO,661.0,2736.98,604.6,72.6,677.2
NHB,661.0,1158.5,127.55,25.46,153.02
HBC,661.0,26.0,3.5,0.7,4.19
HBSch,661.0,196.42,0.53,0.18,53.3
All,662.0,4019.93,609.81,145.16,791.84
HBW,662.0,874.11,57.78,62.67,120.45
HBO,662.0,1862.26,414.23,55.41,469.64
NHB,662.0,1043.7,108.67,21.75,130.41
HBC,662.0,98.01,28.76,5.21,33.97
HBSch,662.0,141.85,0.37,0.12,37.37
All,663.0,60030.04,16911.31,1105.02,18653.13
HBW,663.0,3456.61,1713.61,80.51,1794.12
HBO,663.0,12183.3,4353.54,221.51,4575.06
NHB,663.0,42479.29,10837.62,800.9,11638.53
HBC,663.0,16.0,0.1,0.36,0.46
HBSch,663.0,1894.84,6.43,1.73,644.97
All,664.0,56238.42,20452.68,1603.09,23463.01
HBW,664.0,11900.3,2936.11,479.03,3415.15
HBO,664.0,31156.24,14843.9,936.98,15780.88
NHB,664.0,10070.04,2652.04,178.11,2830.15
HBC,664.0,129.01,6.41,4.56,10.97
HBSch,664.0,2982.83,14.21,4.41,1425.86
All,665.0,9410.41,1236.87,219.34,2093.8
HBW,665.0,1779.11,132.52,64.07,196.6
HBO,665.0,6095.91,1006.58,138.53,1145.11
NHB,665.0,653.91,91.07,12.9,103.97
HBC,665.0,63.0,0.26,1.95,2.21
HBSch,665.0,818.49,6.44,1.89,645.91
All,666.0,15196.01,2522.31,402.59,3343.92
HBW,666.0,2776.77,272.55,104.32,376.87
HBO,666.0,9520.75,2068.07,271.91,2339.97
NHB,666.0,1135.43,176.87,24.01,200.89
HBC,666.0,206.02,0.59,1.11,1.71
HBSch,666.0,1557.04,4.23,1.24,424.49
All,667.0,2826.91,110.54,121.89,313.0
HBW,667.0,594.27,1.04,69.46,70.5
HBO,667.0,1806.11,104.07,49.4,153.47
NHB,667.0,158.43,4.61,1.8,6.41
HBC,667.0,4.0,0.0,0.97,0.97
HBSch,667.0,264.1,0.81,0.27,81.65
All,668.0,987.63,55.9,58.6,165.79
HBW,668.0,219.33,1.51,33.34,34.85
HBO,668.0,624.06,50.49,20.92,71.42
NHB,668.0,58.39,3.38,0.81,4.19
HBC,668.0,7.0,0.0,3.36,3.36
HBSch,668.0,78.85,0.52,0.16,51.97
All,669.0,21074.44,3932.83,1545.47,6666.02
HBW,669.0,4306.12,594.93,1087.21,1682.13
HBO,669.0,12021.97,2879.3,407.89,3287.19
NHB,669.0,3389.75,446.61,42.06,488.67
HBC,669.0,39.0,0.0,4.73,4.73
HBSch,669.0,1317.6,12.0,3.58,1203.3
All,670.0,9531.9,557.71,356.45,1020.59
HBW,670.0,1983.62,4.88,196.74,201.62
HBO,670.0,5947.17,529.65,151.03,680.67
NHB,670.0,516.63,22.1,5.31,27.4
HBC,670.0,182.0,0.0,3.02,3.02
HBSch,670.0,902.49,1.08,0.36,107.87
All,671.0,4070.9,308.72,227.0,643.62
HBW,671.0,793.91,12.48,114.78,127.26
HBO,671.0,2401.47,262.26,82.95,345.22
NHB,671.0,465.96,32.88,7.02,39.9
HBC,671.0,58.0,0.0,21.89,21.89
HBSch,671.0,351.57,1.09,0.36,109.35
All,672.0,55504.1,10236.45,3701.27,15737.06
HBW,672.0,10896.68,1127.53,2543.15,3670.68
HBO,672.0,35787.37,8619.27,1103.43,9722.69
NHB,672.0,3108.11,471.48,42.81,514.29
HBC,672.0,55.01,0.0,5.82,5.82
HBSch,672.0,5656.94,18.18,6.06,1823.58
All,673.0,2744.04,152.42,80.07,325.21
HBW,673.0,569.09,1.39,41.01,42.39
HBO,673.0,1768.78,143.94,37.49,181.43
NHB,673.0,145.85,6.16,1.32,7.48
HBC,673.0,18.01,0.0,0.0,0.0
HBSch,673.0,242.31,0.94,0.25,93.9
All,674.0,6410.39,628.07,260.98,1016.71
HBW,674.0,876.13,26.21,138.66,164.86
HBO,674.0,2556.55,361.52,80.44,441.96
NHB,674.0,2571.56,239.05,38.17,277.22
HBC,674.0,52.0,0.0,3.29,3.29
HBSch,674.0,354.15,1.29,0.43,129.39
All,675.0,119865.0,26623.29,5381.28,39906.47
HBW,675.0,22632.46,4621.76,3166.29,7788.05
HBO,675.0,76010.76,20092.1,2005.61,22097.7
NHB,675.0,10631.72,1829.61,179.44,2009.05
HBC,675.0,129.0,0.0,6.67,6.67
HBSch,675.0,10461.06,79.82,23.28,8005.0
All,676.0,137.51,3.22,1.9,5.12
HBW,676.0,10.86,0.07,0.5,0.58
HBO,676.0,41.46,1.63,0.71,2.35
NHB,676.0,77.21,1.52,0.69,2.2
HBC,676.0,0.0,0.0,0.0,0.0
HBSch,676.0,7.98,0.0,0.0,0.0
All,677.0,4348.64,253.32,136.25,674.44
HBW,677.0,882.54,7.05,69.95,77.0
HBO,677.0,2747.37,231.36,60.9,292.26
NHB,677.0,355.34,12.03,3.79,15.83
HBC,677.0,5.0,0.0,0.77,0.77
HBSch,677.0,358.4,2.88,0.84,288.59
All,678.0,4512.71,325.41,169.96,602.27
HBW,678.0,888.33,8.97,94.64,103.61
HBO,678.0,2816.09,297.86,69.0,366.86
NHB,678.0,342.43,17.5,4.56,22.06
HBC,678.0,37.0,0.0,1.4,1.4
HBSch,678.0,428.86,1.08,0.36,108.34
All,679.0,8051.89,653.21,393.65,1256.92
HBW,679.0,1604.89,25.91,219.33,245.25
HBO,679.0,5038.52,583.96,160.7,744.67
NHB,679.0,611.78,41.21,9.76,50.96
HBC,679.0,55.0,0.0,3.16,3.16
HBSch,679.0,741.7,2.12,0.69,212.87
All,680.0,8671.53,1202.63,500.56,2136.6
HBW,680.0,1690.6,111.14,278.85,389.99
HBO,680.0,5195.2,987.63,196.0,1183.62
NHB,680.0,1022.2,99.49,17.94,117.43
HBC,680.0,44.0,0.0,6.48,6.48
HBSch,680.0,719.53,4.38,1.29,439.08
All,681.0,9282.15,1089.79,296.84,1721.63
HBW,681.0,1633.39,133.58,123.63,257.22
HBO,681.0,5104.62,774.22,129.46,903.68
NHB,681.0,1752.39,178.6,32.89,211.49
HBC,681.0,123.02,0.0,9.94,9.94
HBSch,681.0,668.72,3.38,0.91,339.3
All,682.0,7925.1,681.53,391.92,1404.95
HBW,682.0,1615.99,32.22,235.79,268.01
HBO,682.0,5026.5,615.21,145.25,760.46
NHB,682.0,421.75,30.75,7.42,38.17
HBC,682.0,154.0,0.0,2.46,2.46
HBSch,682.0,706.87,3.35,0.99,335.84
All,683.0,320.29,10.4,9.63,33.66
HBW,683.0,63.32,0.07,5.26,5.33
HBO,683.0,208.59,9.81,4.09,13.9
NHB,683.0,18.04,0.39,0.24,0.63
HBC,683.0,0.0,0.0,0.0,0.0
HBSch,683.0,30.35,0.14,0.04,13.81
All,684.0,834.28,36.28,29.43,65.72
HBW,684.0,161.21,0.54,17.11,17.65
HBO,684.0,529.58,33.63,11.39,45.02
NHB,684.0,55.68,2.11,0.69,2.81
HBC,684.0,2.0,0.0,0.24,0.24
HBSch,684.0,85.81,0.0,0.0,0.0
All,685.0,4597.6,397.36,146.19,543.55
HBW,685.0,611.04,12.89,76.61,89.5
HBO,685.0,1985.84,245.17,47.42,292.59
NHB,685.0,1677.59,139.31,21.89,161.19
HBC,685.0,3.0,0.0,0.27,0.27
HBSch,685.0,320.13,0.0,0.0,0.0
All,686.0,4761.61,370.96,197.36,772.43
HBW,686.0,999.28,9.0,118.33,127.32
HBO,686.0,3013.7,342.39,72.12,414.51
NHB,686.0,274.66,17.51,3.91,21.42
HBC,686.0,45.01,0.0,2.42,2.42
HBSch,686.0,428.96,2.06,0.58,206.75
All,687.0,7180.72,405.67,167.66,1133.38
HBW,687.0,1501.46,7.12,64.23,71.35
HBO,687.0,4645.73,376.27,94.21,470.48
NHB,687.0,381.01,16.63,5.39,22.02
HBC,687.0,41.0,0.0,2.14,2.14
HBSch,687.0,611.51,5.66,1.68,567.38
All,688.0,4422.43,318.31,165.48,525.35
HBW,688.0,894.83,2.3,97.07,99.37
HBO,688.0,2832.7,301.09,64.92,366.01
NHB,688.0,251.69,14.5,3.11,17.62
HBC,688.0,4.0,0.0,0.23,0.23
HBSch,688.0,439.22,0.42,0.14,42.13
All,689.0,4.83,0.09,0.07,0.16
HBW,689.0,0.0,0.0,0.0,0.0
HBO,689.0,0.0,0.0,0.0,0.0
NHB,689.0,4.83,0.09,0.07,0.16
HBC,689.0,0.0,0.0,0.0,0.0
HBSch,689.0,0.0,0.0,0.0,0.0
All,690.0,5697.21,332.72,98.08,619.19
HBW,690.0,1132.02,21.52,25.48,47.0
HBO,690.0,3232.57,272.65,58.62,331.27
NHB,690.0,884.01,36.57,11.24,47.81
HBC,690.0,39.0,0.08,2.23,2.31
HBSch,690.0,409.6,1.9,0.51,190.8
All,691.0,5589.05,285.25,107.38,392.62
HBW,691.0,1119.85,26.27,27.01,53.28
HBO,691.0,3155.28,231.55,63.19,294.74
NHB,691.0,825.76,26.82,13.28,40.1
HBC,691.0,44.01,0.6,3.9,4.5
HBSch,691.0,444.14,0.0,0.0,0.0
All,692.0,7742.9,579.78,106.27,686.06
HBW,692.0,1466.69,31.81,26.35,58.15
HBO,692.0,4499.56,474.63,66.62,541.24
NHB,692.0,1166.06,73.35,10.93,84.28
HBC,692.0,29.0,0.0,2.38,2.38
HBSch,692.0,581.59,0.0,0.0,0.0
All,693.0,9241.02,1041.76,250.82,1496.66
HBW,693.0,2154.64,82.53,99.62,182.15
HBO,693.0,4661.87,810.63,114.98,925.61
NHB,693.0,1828.57,131.99,33.74,165.73
HBC,693.0,240.0,14.56,1.84,16.4
HBSch,693.0,355.94,2.06,0.64,206.78
All,694.0,5494.98,554.06,145.12,975.42
HBW,694.0,1126.56,30.65,50.03,80.68
HBO,694.0,3225.3,472.3,79.25,551.54
NHB,694.0,768.46,40.8,13.68,54.48
HBC,694.0,49.0,7.52,1.33,8.85
HBSch,694.0,325.65,2.79,0.83,279.86
All,695.0,326.11,13.04,5.55,31.02
HBW,695.0,62.31,0.52,1.24,1.76
HBO,695.0,160.92,9.92,3.01,12.93
