SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
1466_001.4,     1.003,       2.0,       2.0,Collector,       733,    1144.1,    2072.4,    1534.3,    1856.6,    6607.4,      32.0,      31.1,      31.6,      30.7,      32.0,      31.4,     1.882,     1.938,     1.906,     1.964,     1.884,     1.919,      4398,      8796,      4398,     17592,     35184,      0.36,      0.27,      0.43,      0.12,      0.43,    1148.0,    2079.6,    1539.6,    1863.0,    6630.2,    1000.3,    1708.5,    1357.3,    1687.9,    5754.0,      17.6,      99.7,      35.0,      29.1,     181.4,      94.3,     161.8,     110.4,      84.5,     451.0,      36.0,     109.7,      37.0,      61.5,     244.2,    207.23,     36.93,     65.86,     50.22,     58.29,    211.30,     1.076,     0.854,     2.097,     0.060,     4.087
1467_000.0,     0.453,       2.0,       0.9,Collector,       763,    1087.3,    2090.3,    1644.8,    1712.3,    6534.7,      34.1,      33.4,      33.7,      32.8,      34.0,      33.5,     0.799,     0.813,     0.807,     0.830,     0.799,     0.812,      4576,      9151,      4576,     18302,     36605,      0.34,      0.27,      0.41,      0.10,      0.41,     493.0,     947.8,     745.8,     776.4,    2963.0,     437.4,     806.7,     664.8,     716.1,    2625.0,       7.1,      34.9,      14.5,       9.3,      65.8,      30.3,      59.8,      49.5,      30.2,     169.8,      18.1,      46.4,      17.1,      20.9,     102.5,     87.00,     14.75,     28.12,     22.75,     22.81,     88.43,     0.266,     0.300,     0.844,     0.016,     1.426
1467_000.5,     0.635,       2.0,       1.3,Minor Arterial,       894,     627.6,    1222.7,    1019.4,     992.9,    3862.6,      36.0,      36.0,      36.0,      36.0,      36.0,      36.0,     1.058,     1.058,     1.058,     1.059,     1.058,     1.058,      5364,     10728,      5364,     21456,     42912,      0.17,      0.13,      0.22,      0.05,      0.22,     398.3,     775.8,     646.8,     630.0,    2450.9,     352.2,     682.3,     589.1,     588.1,    2211.7,       7.7,      22.7,       9.9,       7.6,      47.9,      19.9,      43.5,      38.2,      22.8,     124.4,      18.5,      27.2,       9.7,      11.4,      66.8,     68.08,     11.07,     21.55,     17.99,     17.50,     68.11,     0.006,     0.007,     0.017,     0.002,     0.032
1467_001.1,     0.374,       2.0,       0.7,Minor Arterial,       939,    1500.9,    2780.0,    2352.7,    2261.9,    8895.5,      40.0,      39.7,      39.9,      39.0,      40.0,      39.7,     0.561,     0.566,     0.563,     0.576,     0.561,     0.566,      5634,     11268,      5634,     22536,     45072,      0.38,      0.28,      0.50,      0.12,      0.50,     561.7,    1040.4,     880.5,     846.5,    3329.1,     494.0,     900.0,     793.2,     785.1,    2972.3,       8.7,      33.5,      14.5,      10.1,      66.8,      39.1,      58.6,      51.5,      32.9,     182.1,      19.9,      48.3,      21.5,      18.3,     108.0,     83.17,     14.15,     26.07,     22.58,     21.15,     83.95,     0.135,     0.078,     0.595,     0.007,     0.815
1467_001.5,     1.055,       4.0,       4.2,Minor Arterial,       858,    1971.9,    3699.4,    2783.6,    3020.4,   11475.3,      36.0,      35.9,      35.9,      35.8,      36.0,      35.9,     1.759,     1.764,     1.761,     1.769,     1.759,     1.763,     10296,     20592,     10296,     41184,     82368,      0.27,      0.21,      0.33,      0.08,      0.33,    2080.2,    3902.6,    2936.5,    3186.3,   12105.6,    1827.6,    3297.1,    2627.8,    2919.6,   10672.1,      27.9,     147.1,      56.1,      45.1,     276.2,     147.7,     258.9,     182.1,     131.3,     720.0,      77.0,     199.5,      70.4,      90.2,     437.1,    336.37,     57.95,    108.56,     82.07,     88.54,    337.12,     0.158,     0.113,     0.482,     0.004,     0.757
1467_002.5,     0.159,       4.0,       0.6,Minor Arterial,       815,    2511.4,    5164.4,    3977.4,    3786.8,   15440.0,      30.0,      29.8,      29.8,      29.3,      30.0,      29.7,     0.319,     0.321,     0.321,     0.326,     0.319,     0.322,      9780,     19560,      9780,     39120,     78240,      0.34,      0.30,      0.47,      0.11,      0.47,     400.5,     823.6,     634.3,     604.0,    2462.4,     348.4,     694.0,     566.8,     548.6,    2157.8,       6.0,      32.6,      11.1,       9.1,      58.8,      29.9,      53.6,      41.0,      27.0,     151.5,      16.3,      43.5,      15.4,      19.3,      94.5,     82.20,     13.45,     27.61,     21.65,     20.16,     82.87,     0.067,     0.112,     0.468,         0,     0.647
1467_002.7,     0.371,       4.0,       1.5,Minor Arterial,       815,    1975.8,    3997.0,    3115.0,    2906.6,   11994.4,      30.0,      29.9,      29.9,      29.7,      30.0,      29.9,     0.743,     0.745,     0.744,     0.750,     0.743,     0.745,      9780,     19560,      9780,     39120,     78240,      0.27,      0.23,      0.37,      0.08,      0.37,     733.9,    1484.6,    1157.0,    1079.6,    4455.1,     631.6,    1236.3,    1018.9,     967.7,    3854.5,       9.7,      58.3,      20.2,      17.0,     105.2,      58.0,     101.9,      83.7,      54.1,     297.7,      34.7,      88.2,      34.3,      40.8,     198.0,    148.54,     24.53,     49.58,     38.92,     35.99,    149.02,     0.050,     0.085,     0.339,     0.004,     0.478
1468_000.0,     7.318,       2.0,      14.6,Collector,       565,       1.0,       1.2,       2.8,       0.8,       5.8,      32.6,      32.6,      32.6,      32.5,      32.2,      32.6,    13.440,    13.440,    13.500,    13.500,    13.500,    13.448,      3388,      6775,      3388,     13551,     27102,      0.00,      0.00,      0.00,      0.00,      0.00,       7.3,       8.8,      20.5,       5.8,      42.4,       7.3,       8.8,      20.5,       5.8,      42.4,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,      1.30,      0.22,      0.27,      0.63,      0.18,      1.30,         0,     0.001,     0.003,     0.001,     0.005
1469_000.0,     0.426,       2.0,       0.9,Collector,       696,     177.4,     407.1,     311.6,     348.3,    1244.4,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     0.914,     0.914,     0.914,     0.916,     0.915,     0.915,      4176,      8352,      4176,     16704,     33408,      0.06,      0.05,      0.08,      0.02,      0.08,      75.6,     173.6,     132.9,     148.6,     530.7,      64.5,     157.0,     120.1,     138.7,     480.3,       2.1,       5.1,       4.2,       2.1,      13.5,       6.9,       9.3,       6.8,       4.3,      27.3,       2.1,       2.2,       1.7,       3.5,       9.5,     18.96,      2.70,      6.20,      4.75,      5.31,     18.96,         0,         0,     0.009,     0.003,     0.012
1469_000.4,     0.686,       2.0,       1.4,Collector,       696,     113.6,     268.1,     199.0,     224.5,     805.2,      28.0,      28.0,      28.0,      28.0,      28.0,      28.0,     1.470,     1.473,     1.471,     1.470,     1.470,     1.471,      4176,      8352,      4176,     16704,     33408,      0.03,      0.03,      0.05,      0.02,      0.05,      77.9,     183.9,     136.5,     154.0,     552.3,      65.1,     160.0,     121.8,     141.5,     488.4,       2.7,       7.9,       4.6,       3.0,      18.2,       8.2,      12.4,       8.4,       6.1,      35.1,       1.9,       3.6,       1.7,       3.4,      10.6,     19.72,      2.78,      6.57,      4.88,      5.50,     19.73,     0.007,     0.006,         0,         0,     0.013
1470_000.0,     0.408,       2.0,       0.8,Collector,       489,    1720.7,    3399.2,    2560.2,    3734.5,   11414.6,      23.0,      19.5,      19.9,      15.2,      22.4,      19.2,     1.064,     1.259,     1.228,     1.611,     1.091,     1.275,      2934,      5868,      2934,     11736,     23472,      0.71,      0.61,      0.95,      0.38,      0.95,     702.2,    1387.1,    1044.7,    1523.9,    4657.9,     640.0,    1224.7,     969.6,    1401.2,    4235.5,       8.2,      50.7,      20.9,      19.1,      98.9,      37.8,      65.0,      41.4,      83.5,     227.7,      16.1,      46.6,      12.7,      20.1,      95.5,    202.49,     36.06,     69.57,     68.70,     67.91,    242.24,     5.573,     9.274,    23.337,     1.647,    39.831
1470_000.4,     0.585,       2.0,       1.2,Collector,       489,    1068.5,    2348.4,    1378.5,    2921.8,    7717.2,      23.0,      21.4,      21.2,      20.1,      22.7,      21.5,     1.526,     1.640,     1.659,     1.744,     1.548,     1.629,      2934,      5868,      2934,     11736,     23472,      0.44,      0.47,      0.55,      0.29,      0.55,     625.2,    1374.1,     806.6,    1709.6,    4515.5,     541.5,    1112.9,     719.6,    1503.7,    3877.7,       8.0,      67.0,      24.3,      26.1,     125.4,      46.7,     106.4,      45.8,     131.7,     330.6,      29.0,      87.9,      16.9,      48.1,     181.9,    196.27,     29.21,     64.94,     40.07,     75.40,    209.62,     2.034,     5.193,     5.010,     1.080,    13.317
1472_000.0,     0.745,       2.0,       1.5,Collector,       515,     210.8,     418.2,     297.7,     354.9,    1281.6,      24.0,      23.9,      24.0,      23.9,      24.0,      24.0,     1.863,     1.868,     1.866,     1.868,     1.863,     1.866,      3090,      6180,      3090,     12360,     24720,      0.08,      0.07,      0.11,      0.03,      0.11,     157.0,     311.6,     221.8,     264.4,     954.8,     136.6,     267.2,     199.6,     244.5,     847.9,       3.7,      13.3,       6.0,       6.3,      29.3,      12.0,      19.6,      11.5,       8.0,      51.1,       4.6,      11.5,       4.7,       5.6,      26.4,     39.80,      6.56,     13.00,      9.27,     11.02,     39.85,     0.017,     0.017,     0.024,         0,     0.058
1472_000.7,     0.512,       2.0,       1.0,Collector,       530,     423.3,     810.9,     560.8,     708.7,    2503.7,      27.1,      27.1,      27.1,      27.0,      27.1,      27.1,     1.134,     1.136,     1.134,     1.137,     1.135,     1.135,      3183,      6366,      3183,     12732,     25463,      0.15,      0.14,      0.19,      0.06,      0.19,     216.7,     415.2,     287.1,     362.9,    1281.9,     191.1,     355.3,     259.9,     334.7,    1141.0,       3.6,      16.8,       8.2,       6.9,      35.5,      17.2,      27.4,      12.9,      13.7,      71.2,       4.8,      15.7,       6.2,       7.7,      34.4,     47.30,      8.01,     15.34,     10.64,     13.40,     47.39,     0.019,     0.009,     0.033,     0.012,     0.073
1472_001.3,     0.488,       2.0,       1.0,Collector,       515,     372.9,     712.9,     654.4,     558.1,    2298.3,      24.0,      24.0,      24.0,      23.8,      24.0,      23.9,     1.220,     1.222,     1.222,     1.230,     1.220,     1.223,      3090,      6180,      3090,     12360,     24720,      0.15,      0.13,      0.26,      0.05,      0.26,     182.0,     347.9,     319.3,     272.3,    1121.5,     166.0,     304.9,     291.2,     257.0,    1019.1,       3.5,      11.6,       5.4,       3.0,      23.5,       8.6,      17.8,      15.8,      10.0,      52.2,       3.9,      13.7,       6.9,       2.5,      27.0,     46.73,      7.59,     14.51,     13.40,     11.35,     46.85,     0.015,     0.020,     0.108,         0,     0.143
1472_001.7,     1.000,       2.0,       2.0,Collector,       489,     992.5,    1922.0,    1395.9,    1699.2,    6009.6,      23.0,      21.4,      22.0,      20.1,      22.9,      21.7,     2.609,     2.810,     2.725,     2.987,     2.618,     2.769,      2934,      5868,      2934,     11736,     23472,      0.46,      0.36,      0.56,      0.17,      0.56,     992.2,    1921.4,    1395.4,    1698.6,    6007.6,     851.0,    1587.4,    1229.7,    1541.5,    5209.6,      17.4,      81.7,      29.7,      32.5,     161.3,      73.9,     142.4,      90.4,      80.3,     387.0,      49.9,     109.9,      45.7,      44.4,     249.9,    261.29,     46.36,     87.30,     69.43,     74.15,    277.24,     3.331,     3.736,     8.792,     0.272,    16.131
1474_000.0,     0.844,       4.0,       3.4,Minor Arterial,       815,    3190.4,    6673.9,    4598.1,    5358.1,   19820.5,      30.0,      29.6,      29.6,      28.8,      30.0,      29.5,     1.688,     1.713,     1.710,     1.761,     1.688,     1.717,      9780,     19560,      9780,     39120,     78240,      0.42,      0.38,      0.53,      0.16,      0.53,    2692.0,    5631.2,    3879.6,    4521.0,   16723.8,    2206.8,    4547.4,    3421.5,    3955.6,   14131.3,      59.8,     245.3,      76.0,      69.4,     450.5,     286.7,     500.2,     280.4,     280.3,    1347.6,     138.6,     338.2,     101.8,     215.7,     794.3,    557.53,     91.04,    190.24,    134.91,    150.77,    566.96,     1.328,     2.512,     5.595,     0.044,     9.479
1474_000.8,     0.436,       4.0,       1.7,Minor Arterial,       858,    2127.3,    4601.4,    3189.4,    3925.6,   13843.7,      36.0,      35.9,      35.9,      35.6,      36.0,      35.8,     0.728,     0.730,     0.730,     0.735,     0.728,     0.731,     10296,     20592,     10296,     41184,     82368,      0.28,      0.25,      0.36,      0.11,      0.36,     928.3,    2007.9,    1391.8,    1713.0,    6041.0,     790.6,    1679.5,    1231.9,    1542.4,    5244.4,      22.3,      93.1,      26.8,      23.9,     166.1,      76.7,     134.8,      83.5,      87.4,     382.4,      38.7,     100.4,      49.6,      59.3,     248.0,    167.92,     25.88,     55.98,     39.10,     47.62,    168.58,     0.088,     0.160,     0.405,         0,     0.653
1474_001.3,     0.944,       2.0,       1.9,Minor Arterial,       894,    1823.6,    3983.9,    2684.1,    3394.7,   11886.3,      36.0,      35.2,      35.3,      33.8,      36.0,      35.1,     1.573,     1.612,     1.605,     1.677,     1.574,     1.613,      5364,     10728,      5364,     21456,     42912,      0.45,      0.41,      0.57,      0.18,      0.57,    1721.3,    3760.4,    2533.5,    3204.1,   11219.3,    1441.8,    3123.2,    2186.1,    2888.5,    9639.6,      42.3,     171.8,      59.4,      49.4,     322.9,     161.8,     265.2,     189.9,     162.4,     779.3,      75.4,     200.0,      98.0,     104.0,     477.4,    311.64,     48.97,    106.55,     74.99,     89.06,    319.57,     1.193,     2.091,     4.631,     0.052,     7.967
1474_002.2,     1.165,       2.0,       2.3,Minor Arterial,       894,     571.7,    1064.4,    1006.1,     748.6,    3390.8,      36.0,      35.9,      36.0,      35.8,      36.0,      35.9,     1.942,     1.944,     1.942,     1.950,     1.942,     1.945,      5364,     10728,      5364,     21456,     42912,      0.16,      0.12,      0.25,      0.04,      0.25,     665.8,    1239.7,    1171.7,     871.9,    3949.1,     503.2,     910.9,     919.4,     732.6,    3066.1,       9.6,      57.2,      24.8,      19.5,     111.1,      91.8,     146.8,     127.7,      67.7,     434.0,      61.3,     124.8,      99.9,      52.1,     338.1,    109.75,     18.53,     34.46,     32.70,     24.23,    109.92,     0.023,     0.008,     0.140,         0,     0.171
1476_000.0,     2.119,       2.0,       4.2,Collector,       515,     145.3,     220.3,     291.9,     195.0,     852.5,      24.0,      23.9,      24.0,      23.9,      24.0,      23.9,     5.300,     5.309,     5.304,     5.321,     5.300,     5.310,      3090,      6180,      3090,     12360,     24720,      0.07,      0.04,      0.11,      0.02,      0.11,     307.9,     466.9,     618.7,     413.2,    1806.7,     283.3,     403.7,     593.4,     384.8,    1665.2,       4.9,      23.5,       7.0,       9.3,      44.7,      15.2,      31.0,      17.0,      17.4,      80.6,       4.4,       8.7,       1.2,       1.7,      16.0,     75.30,     12.86,     19.47,     25.88,     17.23,     75.44,     0.023,     0.016,     0.103,         0,     0.142
1478_000.0,     0.748,       4.0,       3.0,Minor Arterial,       815,    4630.0,   10010.5,    6675.9,    7811.6,   29128.0,      30.0,      28.4,      28.0,      25.0,      29.9,      27.8,     1.498,     1.581,     1.603,     1.797,     1.500,     1.617,      9780,     19560,      9780,     39120,     78240,      0.56,      0.56,      0.74,      0.22,      0.74,    3465.4,    7492.6,    4996.8,    5846.8,   21801.6,    2928.2,    6206.6,    4406.7,    5172.5,   18714.0,      70.3,     322.3,     108.3,     111.6,     612.5,     309.1,     557.1,     351.2,     341.7,    1559.1,     158.0,     406.7,     130.6,     221.0,     916.3,    727.03,    121.99,    267.50,    199.90,    195.26,    784.65,     6.452,    17.646,    33.309,     0.282,    57.689
