Purpose,TAZID,All,Walk,Bike,NonM
HBW,98.0,0.0,0.0,0.0,0.0
HBO,98.0,0.0,0.0,0.0,0.0
NHB,98.0,0.0,0.0,0.0,0.0
HBC,98.0,0.0,0.0,0.0,0.0
HBSch,98.0,0.0,0.0,0.0,0.0
All,99.0,0.0,0.0,0.0,0.0
HBW,99.0,0.0,0.0,0.0,0.0
HBO,99.0,0.0,0.0,0.0,0.0
NHB,99.0,0.0,0.0,0.0,0.0
HBC,99.0,0.0,0.0,0.0,0.0
HBSch,99.0,0.0,0.0,0.0,0.0
All,100.0,194.73,11.44,1.87,22.58
HBW,100.0,31.86,0.21,0.22,0.43
HBO,100.0,132.08,10.78,1.57,12.35
NHB,100.0,10.46,0.35,0.06,0.41
HBC,100.0,0.0,0.0,0.0,0.0
HBSch,100.0,20.33,0.09,0.03,9.39
All,101.0,3958.52,317.57,43.11,523.97
HBW,101.0,691.61,17.21,6.78,23.99
HBO,101.0,2562.75,283.82,34.23,318.05
NHB,101.0,316.7,14.9,1.66,16.56
HBC,101.0,23.0,0.0,0.0,0.0
HBSch,101.0,364.46,1.65,0.44,165.37
All,102.0,0.0,0.0,0.0,0.0
HBW,102.0,0.0,0.0,0.0,0.0
HBO,102.0,0.0,0.0,0.0,0.0
NHB,102.0,0.0,0.0,0.0,0.0
HBC,102.0,0.0,0.0,0.0,0.0
HBSch,102.0,0.0,0.0,0.0,0.0
All,103.0,2006.4,114.03,17.91,227.44
HBW,103.0,340.66,2.92,2.15,5.07
HBO,103.0,1346.51,107.09,15.01,122.11
NHB,103.0,106.42,3.05,0.49,3.54
HBC,103.0,0.0,0.0,0.0,0.0
HBSch,103.0,212.81,0.96,0.26,96.72
All,104.0,705.54,46.18,6.54,83.31
HBW,104.0,107.39,3.01,0.84,3.85
HBO,104.0,432.49,39.35,5.14,44.49
NHB,104.0,96.77,3.51,0.48,4.0
HBC,104.0,0.0,0.0,0.0,0.0
HBSch,104.0,68.89,0.31,0.08,30.97
All,105.0,266.82,10.66,2.21,12.87
HBW,105.0,45.39,0.4,0.25,0.66
HBO,105.0,159.32,9.49,1.82,11.31
NHB,105.0,30.09,0.77,0.14,0.91
HBC,105.0,8.0,0.0,0.0,0.0
HBSch,105.0,24.01,0.0,0.0,0.0
All,106.0,167.7,5.56,1.21,6.77
HBW,106.0,17.5,0.69,0.14,0.83
HBO,106.0,73.48,3.62,0.8,4.42
NHB,106.0,64.02,1.25,0.27,1.52
HBC,106.0,0.0,0.0,0.0,0.0
HBSch,106.0,12.7,0.0,0.0,0.0
All,107.0,0.0,0.0,0.0,0.0
HBW,107.0,0.0,0.0,0.0,0.0
HBO,107.0,0.0,0.0,0.0,0.0
NHB,107.0,0.0,0.0,0.0,0.0
HBC,107.0,0.0,0.0,0.0,0.0
HBSch,107.0,0.0,0.0,0.0,0.0
All,108.0,55.63,1.66,0.44,2.09
HBW,108.0,10.5,0.05,0.04,0.09
HBO,108.0,36.61,1.53,0.38,1.91
NHB,108.0,3.57,0.07,0.02,0.09
HBC,108.0,0.0,0.0,0.0,0.0
HBSch,108.0,4.96,0.0,0.0,0.0
All,109.0,0.0,0.0,0.0,0.0
HBW,109.0,0.0,0.0,0.0,0.0
HBO,109.0,0.0,0.0,0.0,0.0
NHB,109.0,0.0,0.0,0.0,0.0
HBC,109.0,0.0,0.0,0.0,0.0
HBSch,109.0,0.0,0.0,0.0,0.0
All,110.0,10.51,0.24,0.08,0.32
HBW,110.0,1.33,0.0,0.01,0.01
HBO,110.0,7.26,0.23,0.07,0.3
NHB,110.0,0.3,0.01,0.0,0.01
HBC,110.0,0.0,0.0,0.0,0.0
HBSch,110.0,1.62,0.0,0.0,0.0
All,111.0,0.0,0.0,0.0,0.0
HBW,111.0,0.0,0.0,0.0,0.0
HBO,111.0,0.0,0.0,0.0,0.0
NHB,111.0,0.0,0.0,0.0,0.0
HBC,111.0,0.0,0.0,0.0,0.0
HBSch,111.0,0.0,0.0,0.0,0.0
All,112.0,25.58,0.54,0.16,0.7
HBW,112.0,4.26,0.0,0.01,0.02
HBO,112.0,17.19,0.52,0.14,0.66
NHB,112.0,1.07,0.02,0.01,0.03
HBC,112.0,0.0,0.0,0.0,0.0
HBSch,112.0,3.06,0.0,0.0,0.0
All,113.0,208.78,5.82,1.46,7.28
HBW,113.0,36.63,0.08,0.12,0.21
HBO,113.0,137.97,5.55,1.29,6.84
NHB,113.0,11.14,0.19,0.05,0.23
HBC,113.0,0.0,0.0,0.0,0.0
HBSch,113.0,23.04,0.0,0.0,0.0
All,114.0,286.05,7.73,2.11,9.84
HBW,114.0,52.89,0.14,0.18,0.31
HBO,114.0,184.28,7.31,1.86,9.17
NHB,114.0,18.17,0.29,0.07,0.36
HBC,114.0,4.0,0.0,0.0,0.0
HBSch,114.0,26.71,0.0,0.0,0.0
All,115.0,174.94,7.36,0.55,7.92
HBW,115.0,0.0,0.0,0.0,0.0
HBO,115.0,0.0,0.0,0.0,0.0
NHB,115.0,174.94,7.36,0.55,7.92
HBC,115.0,0.0,0.0,0.0,0.0
HBSch,115.0,0.0,0.0,0.0,0.0
All,116.0,2.28,0.07,0.01,0.08
HBW,116.0,0.0,0.0,0.0,0.0
HBO,116.0,0.0,0.0,0.0,0.0
NHB,116.0,2.28,0.07,0.01,0.08
HBC,116.0,0.0,0.0,0.0,0.0
HBSch,116.0,0.0,0.0,0.0,0.0
All,117.0,289.36,10.37,1.71,22.19
HBW,117.0,36.4,0.2,0.09,0.29
HBO,117.0,154.04,7.96,1.33,9.29
NHB,117.0,74.64,2.1,0.26,2.37
HBC,117.0,0.0,0.0,0.0,0.0
HBSch,117.0,24.28,0.1,0.03,10.25
All,118.0,25.39,0.89,0.17,2.2
HBW,118.0,4.28,0.01,0.01,0.01
HBO,118.0,17.32,0.83,0.15,0.99
NHB,118.0,1.07,0.03,0.01,0.04
HBC,118.0,0.0,0.0,0.0,0.0
HBSch,118.0,2.73,0.01,0.0,1.16
All,119.0,29.28,1.27,0.12,1.38
HBW,119.0,1.34,0.02,0.0,0.03
HBO,119.0,7.43,0.61,0.05,0.66
NHB,119.0,18.84,0.64,0.06,0.7
HBC,119.0,0.0,0.0,0.0,0.0
HBSch,119.0,1.68,0.0,0.0,0.0
All,120.0,159.07,8.3,0.96,14.37
HBW,120.0,31.53,0.12,0.05,0.17
HBO,120.0,100.4,7.54,0.84,8.38
NHB,120.0,15.3,0.59,0.06,0.65
HBC,120.0,0.0,0.0,0.0,0.0
HBSch,120.0,11.84,0.05,0.01,5.17
All,121.0,397.17,20.25,2.55,40.51
HBW,121.0,66.22,0.28,0.11,0.39
HBO,121.0,266.82,19.1,2.32,21.41
NHB,121.0,22.23,0.7,0.08,0.78
HBC,121.0,1.0,0.0,0.0,0.0
HBSch,121.0,40.91,0.18,0.05,17.94
All,122.0,109.33,5.01,0.7,10.76
HBW,122.0,18.27,0.03,0.03,0.06
HBO,122.0,73.89,4.76,0.64,5.4
NHB,122.0,5.45,0.17,0.02,0.19
HBC,122.0,0.0,0.0,0.0,0.0
HBSch,122.0,11.71,0.05,0.01,5.11
All,123.0,0.0,0.0,0.0,0.0
HBW,123.0,0.0,0.0,0.0,0.0
HBO,123.0,0.0,0.0,0.0,0.0
NHB,123.0,0.0,0.0,0.0,0.0
HBC,123.0,0.0,0.0,0.0,0.0
HBSch,123.0,0.0,0.0,0.0,0.0
All,124.0,543.7,31.8,3.3,53.33
HBW,124.0,109.07,0.49,0.18,0.67
HBO,124.0,352.4,29.74,2.95,32.69
NHB,124.0,38.8,1.39,0.12,1.51
HBC,124.0,1.0,0.0,0.0,0.0
HBSch,124.0,42.43,0.18,0.05,18.46
All,125.0,578.34,38.03,3.58,63.4
HBW,125.0,100.23,1.57,0.22,1.79
HBO,125.0,361.6,33.79,3.11,36.89
NHB,125.0,65.63,2.46,0.2,2.65
HBC,125.0,1.0,0.0,0.0,0.0
HBSch,125.0,49.87,0.22,0.06,22.06
All,126.0,1329.18,80.67,8.63,130.87
HBW,126.0,264.67,1.55,0.48,2.02
HBO,126.0,864.93,75.24,7.74,82.99
NHB,126.0,99.05,3.46,0.3,3.75
HBC,126.0,3.0,0.0,0.0,0.0
HBSch,126.0,97.53,0.42,0.11,42.1
All,127.0,851.77,47.56,4.88,87.12
HBW,127.0,155.06,0.26,0.17,0.43
HBO,127.0,563.69,45.21,4.46,49.67
NHB,127.0,50.84,1.74,0.15,1.88
HBC,127.0,2.0,0.0,0.0,0.0
HBSch,127.0,80.18,0.35,0.09,35.13
All,128.0,542.13,31.94,3.18,59.91
HBW,128.0,89.43,0.32,0.09,0.41
HBO,128.0,365.15,30.35,2.93,33.29
NHB,128.0,28.75,1.02,0.09,1.11
HBC,128.0,1.0,0.0,0.0,0.0
HBSch,128.0,57.79,0.25,0.07,25.11
All,129.0,78.03,2.44,0.39,5.41
HBW,129.0,14.82,0.01,0.01,0.02
HBO,129.0,51.89,2.3,0.36,2.65
NHB,129.0,4.69,0.1,0.01,0.12
HBC,129.0,0.0,0.0,0.0,0.0
HBSch,129.0,6.63,0.03,0.01,2.62
All,130.0,290.96,14.91,1.85,22.01
HBW,130.0,67.08,0.19,0.1,0.28
HBO,130.0,176.83,13.66,1.65,15.31
NHB,130.0,33.74,1.01,0.1,1.11
HBC,130.0,1.0,0.0,0.0,0.0
HBSch,130.0,12.31,0.05,0.01,5.3
All,131.0,520.91,20.68,2.78,43.79
HBW,131.0,92.39,0.06,0.08,0.14
HBO,131.0,349.25,19.71,2.56,22.27
NHB,131.0,30.27,0.69,0.08,0.78
HBC,131.0,0.0,0.0,0.0,0.0
HBSch,131.0,49.0,0.21,0.06,20.6
All,132.0,208.06,5.1,0.96,6.06
HBW,132.0,41.24,0.31,0.07,0.38
HBO,132.0,127.18,4.52,0.84,5.37
NHB,132.0,23.82,0.26,0.05,0.32
HBC,132.0,1.0,0.0,0.0,0.0
HBSch,132.0,14.82,0.0,0.0,0.0
All,133.0,1337.86,40.7,6.31,47.02
HBW,133.0,244.43,0.69,0.32,1.01
HBO,133.0,870.49,38.81,5.8,44.61
NHB,133.0,82.96,1.21,0.2,1.41
HBC,133.0,3.0,0.0,0.0,0.0
HBSch,133.0,136.98,0.0,0.0,0.0
All,134.0,36.98,0.16,0.12,0.28
HBW,134.0,6.14,0.0,0.01,0.01
HBO,134.0,24.95,0.16,0.11,0.27
NHB,134.0,1.37,0.01,0.0,0.01
HBC,134.0,0.0,0.0,0.0,0.0
HBSch,134.0,4.52,0.0,0.0,0.0
All,135.0,14.33,0.23,0.06,0.29
HBW,135.0,2.39,0.0,0.0,0.0
HBO,135.0,9.87,0.22,0.05,0.27
NHB,135.0,0.45,0.01,0.0,0.01
HBC,135.0,0.0,0.0,0.0,0.0
HBSch,135.0,1.62,0.0,0.0,0.0
All,136.0,1352.62,44.27,6.87,51.14
HBW,136.0,239.71,0.9,0.47,1.38
HBO,136.0,883.13,42.04,6.18,48.22
NHB,136.0,86.45,1.33,0.21,1.54
HBC,136.0,7.0,0.0,0.0,0.0
HBSch,136.0,136.33,0.0,0.0,0.0
All,137.0,17.48,0.21,0.05,0.26
HBW,137.0,1.4,0.01,0.0,0.01
HBO,137.0,3.77,0.09,0.02,0.11
NHB,137.0,11.54,0.11,0.02,0.13
HBC,137.0,0.0,0.0,0.0,0.0
HBSch,137.0,0.77,0.0,0.0,0.0
All,138.0,1681.06,55.18,8.86,64.03
HBW,138.0,261.46,1.79,0.57,2.35
HBO,138.0,1100.77,51.79,8.04,59.84
NHB,138.0,93.41,1.59,0.25,1.84
HBC,138.0,20.0,0.0,0.0,0.0
HBSch,138.0,205.42,0.0,0.0,0.0
All,139.0,203.23,6.06,1.33,7.39
HBW,139.0,41.99,0.15,0.1,0.25
HBO,139.0,122.71,5.38,1.14,6.52
NHB,139.0,27.84,0.53,0.09,0.62
HBC,139.0,0.0,0.0,0.0,0.0
HBSch,139.0,10.69,0.0,0.0,0.0
All,140.0,8.71,0.06,0.05,0.11
HBW,140.0,1.73,0.0,0.0,0.0
HBO,140.0,5.26,0.05,0.05,0.1
NHB,140.0,1.35,0.0,0.0,0.01
HBC,140.0,0.0,0.0,0.0,0.0
HBSch,140.0,0.38,0.0,0.0,0.0
All,141.0,0.0,0.0,0.0,0.0
HBW,141.0,0.0,0.0,0.0,0.0
HBO,141.0,0.0,0.0,0.0,0.0
NHB,141.0,0.0,0.0,0.0,0.0
HBC,141.0,0.0,0.0,0.0,0.0
HBSch,141.0,0.0,0.0,0.0,0.0
All,142.0,0.0,0.0,0.0,0.0
HBW,142.0,0.0,0.0,0.0,0.0
HBO,142.0,0.0,0.0,0.0,0.0
NHB,142.0,0.0,0.0,0.0,0.0
HBC,142.0,0.0,0.0,0.0,0.0
HBSch,142.0,0.0,0.0,0.0,0.0
All,143.0,532.79,14.3,2.71,17.01
HBW,143.0,80.87,0.62,0.21,0.83
HBO,143.0,242.35,10.51,2.0,12.5
NHB,143.0,169.22,3.17,0.51,3.68
HBC,143.0,13.0,0.0,0.0,0.0
HBSch,143.0,27.35,0.0,0.0,0.0
All,144.0,0.0,0.0,0.0,0.0
HBW,144.0,0.0,0.0,0.0,0.0
HBO,144.0,0.0,0.0,0.0,0.0
NHB,144.0,0.0,0.0,0.0,0.0
HBC,144.0,0.0,0.0,0.0,0.0
HBSch,144.0,0.0,0.0,0.0,0.0
All,145.0,110.37,1.3,1.01,2.31
HBW,145.0,18.81,0.03,0.17,0.2
HBO,145.0,73.31,1.24,0.81,2.05
NHB,145.0,5.9,0.03,0.03,0.06
HBC,145.0,0.0,0.0,0.0,0.0
HBSch,145.0,12.35,0.0,0.0,0.0
All,146.0,0.0,0.0,0.0,0.0
HBW,146.0,0.0,0.0,0.0,0.0
HBO,146.0,0.0,0.0,0.0,0.0
NHB,146.0,0.0,0.0,0.0,0.0
HBC,146.0,0.0,0.0,0.0,0.0
HBSch,146.0,0.0,0.0,0.0,0.0
All,147.0,3.28,0.01,0.02,0.03
HBW,147.0,0.57,0.0,0.0,0.0
HBO,147.0,2.23,0.01,0.02,0.03
NHB,147.0,0.25,0.0,0.0,0.0
HBC,147.0,0.0,0.0,0.0,0.0
HBSch,147.0,0.23,0.0,0.0,0.0
All,148.0,0.0,0.0,0.0,0.0
HBW,148.0,0.0,0.0,0.0,0.0
HBO,148.0,0.0,0.0,0.0,0.0
NHB,148.0,0.0,0.0,0.0,0.0
HBC,148.0,0.0,0.0,0.0,0.0
HBSch,148.0,0.0,0.0,0.0,0.0
All,149.0,0.0,0.0,0.0,0.0
HBW,149.0,0.0,0.0,0.0,0.0
HBO,149.0,0.0,0.0,0.0,0.0
NHB,149.0,0.0,0.0,0.0,0.0
HBC,149.0,0.0,0.0,0.0,0.0
HBSch,149.0,0.0,0.0,0.0,0.0
All,150.0,3274.03,67.97,27.07,95.03
HBW,150.0,580.36,3.05,4.38,7.42
HBO,150.0,2053.36,61.49,21.47,82.96
NHB,150.0,319.74,3.43,1.22,4.66
HBC,150.0,0.0,0.0,0.0,0.0
HBSch,150.0,320.56,0.0,0.0,0.0
All,151.0,274.08,0.01,0.96,0.97
HBW,151.0,36.68,0.0,0.12,0.12
HBO,151.0,183.87,0.01,0.81,0.83
NHB,151.0,12.78,0.0,0.03,0.03
HBC,151.0,0.0,0.0,0.0,0.0
HBSch,151.0,40.74,0.0,0.0,0.0
All,152.0,0.0,0.0,0.0,0.0
HBW,152.0,0.0,0.0,0.0,0.0
HBO,152.0,0.0,0.0,0.0,0.0
NHB,152.0,0.0,0.0,0.0,0.0
HBC,152.0,0.0,0.0,0.0,0.0
HBSch,152.0,0.0,0.0,0.0,0.0
All,153.0,0.0,0.0,0.0,0.0
HBW,153.0,0.0,0.0,0.0,0.0
HBO,153.0,0.0,0.0,0.0,0.0
NHB,153.0,0.0,0.0,0.0,0.0
HBC,153.0,0.0,0.0,0.0,0.0
HBSch,153.0,0.0,0.0,0.0,0.0
All,154.0,0.0,0.0,0.0,0.0
HBW,154.0,0.0,0.0,0.0,0.0
HBO,154.0,0.0,0.0,0.0,0.0
NHB,154.0,0.0,0.0,0.0,0.0
HBC,154.0,0.0,0.0,0.0,0.0
HBSch,154.0,0.0,0.0,0.0,0.0
All,155.0,67.89,0.51,0.23,0.73
HBW,155.0,18.03,0.0,0.01,0.01
HBO,155.0,38.88,0.49,0.2,0.69
NHB,155.0,7.62,0.02,0.01,0.03
HBC,155.0,0.0,0.0,0.0,0.0
HBSch,155.0,3.38,0.0,0.0,0.0
All,156.0,58.34,0.14,0.06,0.19
HBW,156.0,11.32,0.0,0.0,0.0
HBO,156.0,36.48,0.13,0.05,0.18
NHB,156.0,5.13,0.0,0.0,0.01
HBC,156.0,0.0,0.0,0.0,0.0
HBSch,156.0,5.42,0.0,0.0,0.0
All,157.0,406.11,4.84,1.43,6.27
HBW,157.0,91.62,0.0,0.05,0.05
HBO,157.0,252.62,4.69,1.33,6.02
NHB,157.0,31.26,0.15,0.05,0.2
HBC,157.0,1.0,0.0,0.0,0.0
HBSch,157.0,29.61,0.0,0.0,0.0
All,158.0,822.33,17.39,4.18,40.27
HBW,158.0,187.81,0.04,0.21,0.25
HBO,158.0,522.09,16.61,3.76,20.37
NHB,158.0,56.97,0.56,0.14,0.7
HBC,158.0,2.0,0.0,0.0,0.0
HBSch,158.0,53.47,0.19,0.06,18.95
All,159.0,13.37,0.02,0.01,0.03
HBW,159.0,0.0,0.0,0.0,0.0
HBO,159.0,0.0,0.0,0.0,0.0
NHB,159.0,13.37,0.02,0.01,0.03
HBC,159.0,0.0,0.0,0.0,0.0
HBSch,159.0,0.0,0.0,0.0,0.0
All,160.0,12.26,0.01,0.02,0.03
HBW,160.0,2.28,0.0,0.0,0.0
HBO,160.0,7.47,0.01,0.01,0.03
NHB,160.0,1.68,0.0,0.0,0.0
HBC,160.0,0.0,0.0,0.0,0.0
HBSch,160.0,0.83,0.0,0.0,0.0
All,161.0,218.57,4.37,1.2,11.28
HBW,161.0,49.71,0.02,0.11,0.12
HBO,161.0,140.18,4.15,1.03,5.18
NHB,161.0,13.0,0.15,0.04,0.18
HBC,161.0,0.0,0.0,0.0,0.0
HBSch,161.0,15.69,0.06,0.02,5.79
All,162.0,290.47,3.06,1.02,4.08
HBW,162.0,65.96,0.0,0.06,0.06
HBO,162.0,179.37,2.97,0.92,3.89
NHB,162.0,25.22,0.09,0.04,0.13
HBC,162.0,1.0,0.0,0.0,0.0
HBSch,162.0,18.92,0.0,0.0,0.0
All,163.0,65.14,0.96,0.3,3.02
HBW,163.0,14.34,0.0,0.02,0.02
HBO,163.0,42.5,0.91,0.26,1.17
NHB,163.0,3.49,0.04,0.01,0.05
HBC,163.0,0.0,0.0,0.0,0.0
HBSch,163.0,4.81,0.02,0.01,1.78
All,164.0,4.99,0.04,0.03,0.07
HBW,164.0,0.76,0.0,0.0,0.0
HBO,164.0,2.21,0.03,0.02,0.05
NHB,164.0,1.8,0.01,0.01,0.01
HBC,164.0,0.0,0.0,0.0,0.0
HBSch,164.0,0.22,0.0,0.0,0.0
All,165.0,68.97,0.12,0.05,0.17
HBW,165.0,0.0,0.0,0.0,0.0
HBO,165.0,0.0,0.0,0.0,0.0
NHB,165.0,68.97,0.12,0.05,0.17
HBC,165.0,0.0,0.0,0.0,0.0
HBSch,165.0,0.0,0.0,0.0,0.0
All,166.0,238.81,2.82,0.7,3.52
HBW,166.0,54.6,0.0,0.02,0.02
HBO,166.0,148.39,2.75,0.65,3.39
NHB,166.0,18.28,0.07,0.02,0.1
HBC,166.0,1.0,0.0,0.0,0.0
HBSch,166.0,16.54,0.0,0.0,0.0
All,167.0,128.32,1.49,0.48,1.97
HBW,167.0,27.88,0.0,0.03,0.04
HBO,167.0,80.29,1.44,0.42,1.86
NHB,167.0,9.2,0.05,0.02,0.07
HBC,167.0,0.0,0.0,0.0,0.0
HBSch,167.0,10.96,0.0,0.0,0.0
All,168.0,456.53,8.08,2.14,10.22
HBW,168.0,97.07,0.01,0.2,0.2
HBO,168.0,294.62,7.87,1.88,9.75
NHB,168.0,25.31,0.2,0.06,0.26
HBC,168.0,1.0,0.0,0.0,0.0
HBSch,168.0,38.54,0.0,0.0,0.0
All,169.0,119.47,1.47,0.6,2.07
HBW,169.0,28.65,0.0,0.09,0.1
HBO,169.0,73.64,1.42,0.49,1.91
NHB,169.0,8.35,0.05,0.02,0.07
HBC,169.0,0.0,0.0,0.0,0.0
HBSch,169.0,8.84,0.0,0.0,0.0
All,170.0,235.17,7.14,0.81,7.96
HBW,170.0,50.42,0.23,0.06,0.28
HBO,170.0,143.98,6.66,0.73,7.39
NHB,170.0,21.86,0.25,0.03,0.28
HBC,170.0,1.0,0.0,0.0,0.0
HBSch,170.0,17.91,0.0,0.0,0.0
All,171.0,370.28,9.11,1.17,10.28
HBW,171.0,77.56,0.02,0.03,0.05
HBO,171.0,239.68,8.87,1.11,9.98
NHB,171.0,21.92,0.22,0.03,0.25
HBC,171.0,1.0,0.0,0.0,0.0
HBSch,171.0,30.12,0.0,0.0,0.0
All,172.0,709.68,11.36,4.17,38.92
HBW,172.0,157.64,0.02,0.58,0.6
HBO,172.0,455.13,10.82,3.41,14.23
NHB,172.0,44.26,0.29,0.12,0.4
HBC,172.0,1.0,0.0,0.0,0.0
HBSch,172.0,51.65,0.24,0.06,23.68
All,173.0,615.22,7.24,3.99,11.22
HBW,173.0,125.12,0.01,0.55,0.56
HBO,173.0,397.87,7.1,3.33,10.43
NHB,173.0,33.96,0.13,0.11,0.24
HBC,173.0,1.0,0.0,0.0,0.0
HBSch,173.0,57.27,0.0,0.0,0.0
All,174.0,227.11,2.46,0.87,3.33
HBW,174.0,51.77,0.0,0.06,0.07
HBO,174.0,138.66,2.37,0.77,3.14
NHB,174.0,17.13,0.08,0.03,0.12
HBC,174.0,4.0,0.0,0.0,0.0
HBSch,174.0,15.56,0.0,0.0,0.0
All,175.0,364.83,5.87,1.74,18.87
HBW,175.0,71.78,0.1,0.15,0.25
HBO,175.0,216.46,5.25,1.44,6.69
NHB,175.0,49.23,0.41,0.11,0.52
HBC,175.0,2.0,0.0,0.0,0.0
HBSch,175.0,25.36,0.11,0.03,11.41
All,176.0,67.03,0.65,0.56,1.21
HBW,176.0,17.31,0.0,0.11,0.12
HBO,176.0,39.95,0.62,0.43,1.05
NHB,176.0,5.99,0.02,0.02,0.05
HBC,176.0,0.0,0.0,0.0,0.0
HBSch,176.0,3.78,0.0,0.0,0.0
All,177.0,245.31,6.56,0.8,7.36
HBW,177.0,53.37,0.02,0.03,0.05
HBO,177.0,153.35,6.37,0.75,7.12
NHB,177.0,15.2,0.17,0.02,0.19
HBC,177.0,3.0,0.0,0.0,0.0
HBSch,177.0,20.4,0.0,0.0,0.0
All,178.0,281.63,6.67,0.89,7.56
HBW,178.0,63.19,0.2,0.05,0.25
HBO,178.0,173.55,6.26,0.81,7.07
NHB,178.0,23.05,0.21,0.03,0.24
HBC,178.0,3.0,0.0,0.0,0.0
HBSch,178.0,18.83,0.0,0.0,0.0
All,179.0,64.71,0.36,0.15,0.5
HBW,179.0,12.04,0.0,0.0,0.0
HBO,179.0,41.38,0.35,0.14,0.48
NHB,179.0,4.83,0.01,0.0,0.02
HBC,179.0,0.0,0.0,0.0,0.0
HBSch,179.0,6.46,0.0,0.0,0.0
All,180.0,257.64,3.11,0.9,4.0
HBW,180.0,57.42,0.01,0.05,0.06
HBO,180.0,161.52,3.02,0.81,3.83
NHB,180.0,17.08,0.08,0.03,0.11
HBC,180.0,1.0,0.0,0.0,0.0
HBSch,180.0,20.61,0.0,0.0,0.0
All,181.0,298.57,4.28,1.34,5.62
HBW,181.0,69.28,0.0,0.11,0.11
HBO,181.0,187.32,4.15,1.19,5.33
NHB,181.0,19.8,0.13,0.04,0.17
HBC,181.0,1.0,0.0,0.0,0.0
HBSch,181.0,21.17,0.0,0.0,0.0
All,182.0,421.52,6.97,2.22,23.39
HBW,182.0,93.39,0.01,0.21,0.21
HBO,182.0,269.4,6.64,1.91,8.55
NHB,182.0,25.42,0.19,0.06,0.25
HBC,182.0,1.0,0.0,0.0,0.0
HBSch,182.0,32.31,0.14,0.04,14.38
All,183.0,146.44,1.13,0.47,1.6
HBW,183.0,36.22,0.06,0.05,0.1
HBO,183.0,85.9,1.03,0.4,1.43
NHB,183.0,14.83,0.04,0.02,0.07
HBC,183.0,0.0,0.0,0.0,0.0
HBSch,183.0,9.49,0.0,0.0,0.0
All,184.0,502.04,6.91,3.32,25.42
HBW,184.0,116.4,0.0,0.56,0.56
HBO,184.0,316.09,6.56,2.62,9.18
NHB,184.0,33.84,0.19,0.1,0.29
HBC,184.0,1.0,0.0,0.0,0.0
HBSch,184.0,34.71,0.15,0.04,15.38
All,185.0,358.61,5.33,2.86,8.19
HBW,185.0,82.81,0.02,0.48,0.5
HBO,185.0,221.6,5.17,2.29,7.46
NHB,185.0,24.97,0.14,0.09,0.23
HBC,185.0,4.0,0.0,0.0,0.0
HBSch,185.0,25.22,0.0,0.0,0.0
All,186.0,96.98,1.39,0.86,2.25
HBW,186.0,20.26,0.02,0.15,0.17
HBO,186.0,62.04,1.33,0.68,2.01
NHB,186.0,5.58,0.04,0.03,0.06
HBC,186.0,0.0,0.0,0.0,0.0
HBSch,186.0,9.09,0.0,0.0,0.0
All,187.0,112.5,3.03,0.33,3.36
HBW,187.0,24.6,0.05,0.02,0.07
HBO,187.0,66.16,2.82,0.3,3.11
NHB,187.0,14.62,0.16,0.02,0.18
HBC,187.0,0.0,0.0,0.0,0.0
HBSch,187.0,7.11,0.0,0.0,0.0
All,188.0,36.68,0.08,0.06,0.14
HBW,188.0,7.08,0.0,0.0,0.0
HBO,188.0,24.69,0.08,0.06,0.14
NHB,188.0,1.49,0.0,0.0,0.0
HBC,188.0,0.0,0.0,0.0,0.0
HBSch,188.0,3.42,0.0,0.0,0.0
All,189.0,539.93,8.15,2.57,10.73
HBW,189.0,119.17,0.01,0.22,0.23
HBO,189.0,325.7,7.91,2.27,10.18
NHB,189.0,33.9,0.23,0.08,0.32
HBC,189.0,22.0,0.0,0.0,0.0
HBSch,189.0,39.16,0.0,0.0,0.0
All,190.0,632.39,11.47,3.76,15.24
HBW,190.0,145.78,0.0,0.49,0.49
HBO,190.0,397.03,11.13,3.16,14.29
NHB,190.0,41.22,0.34,0.12,0.45
HBC,190.0,0.0,0.0,0.0,0.0
HBSch,190.0,48.35,0.0,0.0,0.0
All,191.0,752.54,12.91,5.01,17.91
HBW,191.0,170.38,0.0,0.8,0.81
HBO,191.0,473.11,12.53,4.06,16.59
NHB,191.0,47.44,0.37,0.15,0.51
HBC,191.0,2.0,0.0,0.0,0.0
HBSch,191.0,59.61,0.0,0.0,0.0
All,192.0,10.68,0.03,0.03,0.07
HBW,192.0,2.74,0.0,0.0,0.0
HBO,192.0,5.49,0.03,0.03,0.06
NHB,192.0,2.01,0.0,0.0,0.01
HBC,192.0,0.0,0.0,0.0,0.0
HBSch,192.0,0.44,0.0,0.0,0.0
All,193.0,1252.27,22.55,8.71,31.25
HBW,193.0,271.12,0.01,1.27,1.28
HBO,193.0,780.51,21.92,7.19,29.11
NHB,193.0,76.55,0.62,0.25,0.87
HBC,193.0,20.0,0.0,0.0,0.0
HBSch,193.0,104.08,0.0,0.0,0.0
All,194.0,0.0,0.0,0.0,0.0
HBW,194.0,0.0,0.0,0.0,0.0
HBO,194.0,0.0,0.0,0.0,0.0
NHB,194.0,0.0,0.0,0.0,0.0
HBC,194.0,0.0,0.0,0.0,0.0
HBSch,194.0,0.0,0.0,0.0,0.0
All,195.0,500.48,9.74,2.99,30.04
HBW,195.0,120.22,0.05,0.31,0.37
HBO,195.0,311.33,9.16,2.53,11.69
NHB,195.0,35.07,0.35,0.11,0.46
