SEGID,DISTANCE,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0266_000.1,     0.208,       6.0,       1.2,Principal Arterial,       846,    6348.6,    9597.2,    6259.6,    9450.6,   31656.0,      34.1,      33.2,      33.8,      33.3,      34.1,      33.6,     0.365,     0.375,     0.369,     0.374,     0.366,     0.370,     15228,     30456,     15228,     60912,    121824,      0.50,      0.36,      0.47,      0.17,      0.50,    1318.2,    1992.7,    1299.7,    1962.4,    6573.0,    1108.4,    1573.8,    1080.9,    1737.4,    5500.5,      16.1,      62.1,      19.6,      19.3,     117.1,     158.7,     247.2,     163.4,     158.2,     727.5,      35.1,     109.8,      35.8,      47.4,     228.1,    192.75,     39.73,     58.98,     39.07,     57.58,    195.36,     1.054,     0.546,     0.941,     0.049,     2.590
0266_000.3,     0.505,       6.0,       3.0,Principal Arterial,       846,    4338.7,    8751.3,    6280.8,    8642.8,   28013.6,      34.0,      33.8,      33.8,      33.2,      34.0,      33.7,     0.892,     0.898,     0.897,     0.914,     0.892,     0.899,     15228,     30456,     15228,     60912,    121824,      0.36,      0.32,      0.49,      0.15,      0.49,    2191.5,    4420.2,    3172.3,    4365.4,   14149.4,    1884.1,    3672.9,    2871.4,    3861.1,   12289.5,      29.0,     134.1,      43.1,      45.4,     251.6,     234.3,     447.0,     223.8,     355.5,    1260.6,      44.1,     166.2,      34.1,     103.4,     347.8,    416.34,     64.93,    130.81,     95.65,    128.49,    419.88,     0.457,     0.755,     2.310,     0.032,     3.554
0266_000.8,     0.920,       4.0,       3.7,Principal Arterial,       883,    3939.5,    7686.1,    5346.3,    7309.8,   24281.7,      34.0,      33.2,      33.5,      32.1,      34.0,      33.3,     1.625,     1.665,     1.650,     1.719,     1.626,     1.661,     10596,     21192,     10596,     42384,     84768,      0.49,      0.42,      0.60,      0.19,      0.60,    3625.8,    7074.0,    4920.5,    6727.7,   22348.0,    3024.0,    5792.0,    4296.8,    5873.8,   18986.6,      39.9,     211.4,      77.1,      83.1,     411.5,     471.6,     794.2,     474.9,     600.0,    2340.7,      90.2,     276.3,      71.7,     170.8,     609.0,    657.61,    109.24,    211.36,    153.14,    198.11,    671.85,     2.619,     3.191,     8.396,     0.147,    14.353
0266_001.7,     0.480,       4.0,       1.9,Principal Arterial,       883,    6037.0,   12239.3,    7926.8,   12440.5,   38643.6,      34.0,      30.5,      30.8,      26.6,      33.8,      30.6,     0.847,     0.947,     0.936,     1.084,     0.852,     0.941,     10596,     21192,     10596,     42384,     84768,      0.71,      0.65,      0.86,      0.32,      0.86,    2898.8,    5877.0,    3806.3,    5973.6,   18555.7,    2403.2,    4815.7,    3323.2,    5261.7,   15803.8,      37.8,     197.1,      57.3,      74.7,     366.9,     373.3,     642.7,     361.2,     499.6,    1876.8,      84.4,     221.5,      64.6,     137.5,     508.0,    545.55,     95.06,    190.91,    143.05,    176.70,    605.72,    10.042,    18.119,    31.299,     1.071,    60.531
0266_002.2,     0.454,       4.0,       1.8,Principal Arterial,       883,    6725.6,   13839.1,    8939.4,   13854.1,   43358.2,      34.0,      29.2,      29.4,      24.1,      33.7,      29.2,     0.802,     0.936,     0.928,     1.134,     0.809,     0.933,     10596,     21192,     10596,     42384,     84768,      0.78,      0.74,      0.96,      0.36,      0.96,    3055.0,    6286.2,    4060.6,    6293.0,   19694.8,    2509.5,    5113.5,    3520.6,    5527.8,   16671.4,      46.4,     222.8,      65.4,      80.4,     415.0,     400.7,     703.8,     394.5,     535.1,    2034.1,      98.4,     246.2,      80.1,     149.7,     574.4,    579.27,    104.65,    214.13,    168.72,    186.73,    674.23,    15.084,    29.257,    49.492,     1.633,    95.466
0266_002.6,     0.216,       4.0,       0.9,Principal Arterial,       883,    8000.8,   16742.2,   10180.6,   16861.9,   51785.5,      34.0,      26.3,      25.3,      20.2,      33.4,      26.2,     0.380,     0.493,     0.511,     0.639,     0.388,     0.492,     10596,     21192,     10596,     42384,     84768,      0.88,      0.90,      1.04,      0.43,      1.04,    1724.6,    3608.8,    2194.4,    3634.6,   11162.4,    1412.1,    2913.2,    1878.2,    3177.7,    9381.2,      26.0,     131.5,      40.0,      48.1,     245.6,     230.8,     415.1,     226.7,     314.1,    1186.7,      55.8,     149.0,      49.6,      94.8,     349.2,    328.19,     65.67,    142.67,    108.46,    108.96,    425.76,    15.040,    36.575,    43.945,     2.095,    97.655
0266_002.8,     0.136,       6.0,       0.8,Principal Arterial,       846,   11707.6,   23360.6,   14555.6,   23225.8,   72849.6,      33.9,      25.6,      25.7,      20.0,      33.3,      26.1,     0.240,     0.318,     0.317,     0.407,     0.244,     0.311,     15228,     30456,     15228,     60912,    121824,      0.90,      0.87,      1.06,      0.43,      1.06,    1588.2,    3169.2,    1974.6,    3150.8,    9882.8,    1287.9,    2490.7,    1660.9,    2710.4,    8149.9,      25.4,     118.9,      40.3,      43.4,     228.0,     217.8,     395.8,     216.4,     295.3,    1125.3,      57.1,     163.8,      57.1,     101.8,     379.8,    291.37,     61.92,    123.44,     98.74,     94.56,    378.66,    15.204,    29.992,    40.597,     1.665,    87.458
0266_003.0,     0.395,       6.0,       2.4,Principal Arterial,       846,    9979.9,   20090.1,   12584.1,   20050.0,   62704.1,      34.0,      29.2,      29.0,      24.6,      33.7,      29.3,     0.697,     0.813,     0.819,     0.965,     0.704,     0.809,     15228,     30456,     15228,     60912,    121824,      0.74,      0.75,      0.92,      0.37,      0.92,    3945.8,    7943.0,    4975.4,    7927.2,   24791.4,    3197.3,    6250.2,    4227.2,    6832.5,   20507.2,      64.2,     309.4,      94.6,     112.9,     581.1,     543.9,     983.9,     519.2,     733.6,    2780.6,     140.4,     399.5,     134.3,     248.1,     922.3,    728.34,    135.13,    274.13,    202.22,    235.12,    846.60,    19.235,    40.776,    56.153,     2.236,   118.400
0266_003.4,     0.156,       6.0,       0.9,Principal Arterial,       846,    8371.0,   16628.0,   10131.6,   17969.5,   53100.1,      34.0,      31.4,      31.4,      29.2,      33.8,      31.7,     0.274,     0.298,     0.297,     0.320,     0.276,     0.294,     15228,     30456,     15228,     60912,    121824,      0.63,      0.62,      0.75,      0.33,      0.75,    1302.4,    2586.9,    1576.2,    2795.6,    8261.1,    1037.8,    1988.8,    1314.0,    2418.9,    6759.5,      22.3,     108.7,      32.4,      38.8,     202.2,     193.0,     349.5,     182.9,     253.8,     979.2,      49.1,     139.9,      47.0,      84.2,     320.2,    242.68,     41.51,     82.44,     54.02,     82.64,    260.61,     3.266,     6.444,     7.725,     0.520,    17.955
0266_003.5,     0.595,       6.0,       3.6,Principal Arterial,       846,   10015.2,   20017.1,   12569.8,   19117.3,   61719.4,      34.0,      29.2,      29.1,      24.8,      33.7,      29.3,     1.050,     1.220,     1.224,     1.441,     1.058,     1.215,     15228,     30456,     15228,     60912,    121824,      0.73,      0.73,      0.89,      0.35,      0.89,    5954.1,   11900.3,    7472.8,   11365.3,   36692.5,    4935.5,    9597.4,    6417.9,    9936.4,   30887.2,      88.6,     417.2,     134.3,     140.3,     780.4,     737.1,    1361.6,     747.3,     968.2,    3814.2,     192.9,     524.1,     173.2,     320.5,    1210.7,   1079.92,    203.64,    408.40,    301.87,    337.09,   1251.00,    28.397,    58.147,    81.948,     2.580,   171.072
0266_004.1,     0.292,       6.0,       1.7,Principal Arterial,       846,    9517.0,   19141.2,   11912.7,   18087.1,   58658.0,      34.0,      30.0,      29.8,      26.1,      33.8,      30.1,     0.515,     0.584,     0.587,     0.670,     0.518,     0.582,     15228,     30456,     15228,     60912,    121824,      0.69,      0.70,      0.84,      0.33,      0.84,    2775.4,    5582.2,    3474.1,    5274.7,   17106.4,    2299.0,    4519.5,    2994.8,    4620.1,   14433.4,      40.8,     195.2,      58.6,      60.9,     355.5,     344.3,     622.1,     343.3,     447.6,    1757.3,      91.3,     245.4,      77.4,     146.1,     560.2,    503.40,     92.55,    187.15,    133.11,    156.19,    569.00,    10.883,    22.864,    30.869,     0.970,    65.586
0266_004.4,     0.308,       4.0,       1.2,Principal Arterial,       883,    4399.4,    9510.1,    5584.4,    9728.0,   29221.9,      34.0,      33.1,      32.8,      31.9,      34.0,      33.0,     0.544,     0.559,     0.564,     0.581,     0.545,     0.560,     10596,     21192,     10596,     42384,     84768,      0.47,      0.50,      0.59,      0.25,      0.59,    1356.8,    2933.0,    1722.2,    3000.1,    9012.1,    1122.9,    2384.1,    1506.2,    2638.3,    7651.5,      19.7,     108.4,      27.4,      35.9,     191.4,     167.2,     315.9,     157.2,     248.2,     888.5,      47.1,     124.6,      31.6,      77.7,     281.0,    264.81,     40.98,     89.45,     54.06,     88.36,    272.85,     1.105,     3.266,     3.447,     0.191,     8.009
0266_004.7,     0.294,       2.0,       0.6,Principal Arterial,       920,    3892.4,    7892.6,    4914.2,    9256.1,   25955.3,      34.0,      28.1,      27.9,      22.9,      33.2,      28.4,     0.519,     0.628,     0.632,     0.769,     0.532,     0.621,      5520,     11040,      5520,     22080,     44160,      0.78,      0.78,      0.95,      0.45,      0.95,    1144.5,    2320.7,    1444.9,    2721.7,    7631.8,     971.7,    1930.2,    1278.3,    2415.2,    6595.4,      15.4,      81.0,      18.8,      30.9,     146.1,     123.4,     226.2,     126.9,     211.7,     688.2,      34.1,      83.2,      20.9,      63.9,     202.1,    224.54,     40.71,     83.10,     62.96,     82.10,    268.87,     7.046,    14.811,    20.457,     2.019,    44.333
0266_005.0,     0.306,       2.0,       0.6,Principal Arterial,       920,    2907.3,    6178.3,    3490.0,    6995.6,   19571.2,      34.0,      31.7,      31.4,      30.0,      33.7,      32.0,     0.540,     0.580,     0.584,     0.612,     0.544,     0.574,      5520,     11040,      5520,     22080,     44160,      0.64,      0.62,      0.74,      0.34,      0.74,     889.1,    1889.4,    1067.3,    2139.3,    5985.1,     741.1,    1568.5,     952.2,    1894.8,    5156.6,      12.5,      67.6,      14.3,      24.6,     119.0,     107.0,     188.2,      86.4,     170.4,     552.0,      28.5,      65.1,      14.4,      49.6,     157.6,    176.10,     28.09,     60.14,     35.58,     63.43,    187.24,     1.937,     4.551,     4.182,     0.483,    11.153
0266_005.3,     0.658,       2.0,       1.3,Principal Arterial,       920,    2824.8,    6159.6,    3581.5,    6655.4,   19221.3,      34.0,      31.8,      31.3,      29.5,      33.8,      31.8,     1.161,     1.243,     1.261,     1.338,     1.169,     1.241,      5520,     11040,      5520,     22080,     44160,      0.61,      0.61,      0.74,      0.32,      0.74,    1858.9,    4053.5,    2356.9,    4379.8,   12649.1,    1574.0,    3439.0,    2125.3,    3923.2,   11061.5,      23.9,     125.8,      30.5,      47.1,     227.3,     208.3,     365.8,     169.9,     321.1,    1065.1,      52.7,     122.9,      31.2,      88.4,     295.2,    372.07,     58.49,    129.43,     79.87,    129.69,    397.48,     3.840,    10.198,    10.561,     0.859,    25.458
0266_006.0,     0.628,       2.0,       1.3,Principal Arterial,       938,    2787.2,    5563.4,    3767.9,    5535.2,   17653.7,      36.2,      34.1,      34.6,      31.2,      36.1,      34.1,     1.042,     1.107,     1.089,     1.210,     1.045,     1.104,      5631,     11262,      5631,     22524,     45047,      0.62,      0.54,      0.77,      0.27,      0.77,    1750.0,    3492.9,    2365.6,    3475.3,   11083.8,    1520.4,    3027.9,    2123.6,    3126.6,    9798.5,      13.6,     100.5,      23.3,      35.3,     172.7,     177.0,     276.4,     181.0,     244.0,     878.4,      38.8,      88.3,      37.8,      69.3,     234.2,    306.48,     51.39,    101.02,     75.94,     96.39,    324.74,     3.038,     4.434,    10.548,     0.294,    18.314
0266_006.6,     0.270,       2.0,       0.5,Principal Arterial,       968,    1873.4,    3835.8,    2541.9,    3719.9,   11971.0,      40.0,      39.6,      39.7,      38.9,      40.0,      39.6,     0.404,     0.409,     0.408,     0.417,     0.405,     0.409,      5808,     11616,      5808,     23232,     46464,      0.40,      0.35,      0.50,      0.18,      0.50,     505.4,    1034.9,     685.8,    1003.6,    3229.7,     440.3,     891.0,     612.1,     902.6,    2846.0,       3.8,      29.9,       6.8,      10.8,      51.3,      50.3,      85.3,      55.9,      67.5,     259.0,      11.0,      28.8,      11.1,      22.6,      73.5,     80.69,     12.77,     26.09,     17.65,     25.09,     81.60,     0.149,     0.245,     0.513,     0.010,     0.917
0266_006.9,     0.511,       2.0,       1.0,Principal Arterial,       968,    2133.1,    4398.0,    3097.0,    4048.6,   13676.7,      40.0,      39.4,      39.3,      37.6,      40.0,      39.1,     0.767,     0.780,     0.780,     0.816,     0.767,     0.784,      5808,     11616,      5808,     23232,     46464,      0.43,      0.42,      0.61,      0.20,      0.61,    1090.2,    2247.8,    1582.8,    2069.1,    6989.9,     940.2,    1910.5,    1404.7,    1861.8,    6117.2,       5.9,      65.2,      15.3,      19.4,     105.8,     114.0,     197.8,     131.4,     132.1,     575.3,      30.2,      74.2,      31.4,      55.9,     191.7,    174.76,     27.70,     57.14,     42.15,     51.77,    178.76,     0.456,     0.956,     2.569,     0.036,     4.017
0266_007.4,     0.650,       2.0,       1.3,Principal Arterial,       968,    1519.7,    3210.9,    2325.9,    2849.9,    9906.4,      40.0,      39.8,      39.8,      39.1,      40.0,      39.7,     0.976,     0.981,     0.981,     0.997,     0.976,     0.983,      5808,     11616,      5808,     23232,     46464,      0.32,      0.30,      0.44,      0.13,      0.44,     988.1,    2087.8,    1512.4,    1853.1,    6441.4,     867.7,    1759.6,    1340.1,    1654.4,    5621.8,       2.6,      58.8,      16.3,      13.7,      91.4,      97.7,     190.0,     128.5,     122.7,     538.9,      20.1,      79.4,      27.4,      62.2,     189.1,    161.14,     24.84,     52.49,     38.64,     46.37,    162.34,     0.117,     0.262,     0.796,     0.003,     1.178
0266_008.1,     0.060,       2.0,       0.1,Principal Arterial,       968,    1743.8,    4071.7,    3120.2,    3629.9,   12565.6,      40.1,      39.6,      38.9,      34.0,      40.0,      38.0,     0.090,     0.091,     0.093,     0.106,     0.090,     0.095,      5808,     11616,      5808,     23232,     46464,      0.40,      0.51,      0.80,      0.24,      0.80,     105.0,     245.2,     187.9,     218.5,     756.6,      89.4,     206.2,     167.6,     197.5,     660.7,       0.9,       7.5,       2.6,       1.8,      12.8,      12.1,      23.6,      15.2,      14.2,      65.1,       2.7,       7.9,       2.6,       5.0,      18.2,     18.89,      2.65,      6.30,      5.52,      5.46,     19.93,     0.021,     0.180,     0.837,         0,     1.038
0268_000.0,     0.328,       4.0,       1.3,Minor Arterial,       815,    2724.9,    6297.5,    4826.9,    5383.0,   19232.3,      30.0,      29.8,      29.7,      28.3,      30.0,      29.4,     0.656,     0.660,     0.663,     0.696,     0.657,     0.669,      9780,     19560,      9780,     39120,     78240,      0.33,      0.37,      0.61,      0.17,      0.61,     894.2,    2066.7,    1584.1,    1766.6,    6311.6,     746.0,    1697.4,    1373.6,    1535.2,    5352.2,      13.2,      69.7,      32.2,      26.3,     141.4,     111.8,     228.1,     150.8,     145.3,     636.0,      23.3,      71.5,      27.5,      59.7,     182.0,    210.39,     29.98,     69.60,     55.93,     58.91,    214.42,     0.183,     0.704,     3.174,     0.018,     4.079
0268_000.2,     0.422,       4.0,       1.7,Minor Arterial,       815,    6751.8,   13932.6,    7839.8,   15505.2,   44029.4,      30.0,      22.7,      24.1,      21.4,      29.4,      24.9,     0.844,     1.124,     1.052,     1.182,     0.861,     1.014,      9780,     19560,      9780,     39120,     78240,      0.94,      0.82,      0.95,      0.45,      0.95,    2847.2,    5875.5,    3306.0,    6538.6,   18567.3,    2296.3,    4565.5,    2642.9,    5691.9,   15196.6,      56.6,     285.3,      85.2,     106.1,     533.2,     356.0,     647.0,     409.7,     495.3,    1908.0,     138.4,     377.6,     168.3,     245.3,     929.6,    619.25,    125.19,    244.19,    154.19,    222.57,    746.14,    31.525,    48.289,    44.240,     4.524,   128.578
