SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0006_216.2,     4.891,Both,Total,       1.0,      49.0,       2.0,       9.8,Expressway,      1064,    1529.5,    3574.7,    2181.5,    2679.8,    9965.5,      56.0,      56.0,      55.9,      55.7,      56.0,      55.9,     5.241,     5.244,     5.250,     5.269,     5.241,     5.250,      6384,     12768,      6384,     25536,     51072,      0.31,      0.39,      0.48,      0.16,      0.48,    7481.0,   17484.3,   10670.0,   13107.2,   48742.5,    4849.5,   11067.1,    6517.5,    8000.9,   30435.0,         0,         0,         0,         0,         0,     997.8,    1834.2,    1618.9,    1413.5,    5864.4,    1633.6,    4583.0,    2533.6,    3692.8,   12443.0,    870.42,    133.66,    312.75,    191.59,    234.07,    872.07,     0.075,     0.549,     1.023,         0,     1.647
0013_000.0,     0.652,Both,Total,       1.0,       3.0,       4.0,       2.6,Principal Arterial,       929,    2245.2,    5293.3,    3445.2,    3757.0,   14740.7,      40.0,      39.9,      39.9,      39.7,      40.0,      39.9,     0.978,     0.979,     0.980,     0.986,     0.978,     0.981,     11148,     22296,     11148,     44592,     89184,      0.24,      0.26,      0.36,      0.09,      0.36,    1463.0,    3449.1,    2244.9,    2448.1,    9605.1,    1112.4,    2426.4,    1769.1,    2020.4,    7328.3,     121.8,     585.9,     203.2,     179.5,    1090.4,     171.2,     308.0,     216.7,     179.2,     875.1,      57.6,     128.8,      55.8,      69.0,     311.2,    240.23,     36.65,     86.49,     56.60,     61.23,    240.97,     0.050,     0.232,     0.449,         0,     0.731
0013_000.6,     0.696,Both,Total,       1.0,       3.0,       4.0,       2.8,Principal Arterial,       914,    2678.9,    5948.9,    3710.6,    4572.6,   16911.0,      37.7,      37.6,      37.6,      37.3,      37.7,      37.5,     1.106,     1.110,     1.111,     1.118,     1.107,     1.111,     10964,     21928,     10964,     43856,     87711,      0.27,      0.30,      0.38,      0.11,      0.38,    1863.3,    4137.7,    2580.9,    3180.4,   11762.3,    1458.1,    2973.9,    2078.8,    2635.6,    9146.4,     135.7,     632.1,     214.5,     202.7,    1185.0,     190.8,     353.8,     225.4,     230.6,    1000.6,      78.8,     177.9,      62.4,     111.7,     430.8,    311.82,     49.58,    110.19,     69.16,     84.34,    313.27,     0.175,     0.503,     0.735,     0.014,     1.427
0013_001.3,     0.298,Both,Total,       1.0,       3.0,       4.0,       1.2,Principal Arterial,       883,    2670.9,    5529.7,    3571.3,    4434.4,   16206.3,      34.0,      33.9,      33.8,      33.6,      34.0,      33.8,     0.527,     0.529,     0.529,     0.533,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.30,      0.29,      0.40,      0.12,      0.40,     797.2,    1650.5,    1066.0,    1323.6,    4837.3,     630.8,    1204.1,     852.9,    1084.0,    3771.8,      48.4,     216.3,      72.6,      69.5,     406.8,      81.0,     146.6,     104.9,     106.7,     439.2,      37.0,      83.5,      35.6,      63.2,     219.3,    142.40,     23.55,     48.78,     31.74,     38.97,    143.04,     0.100,     0.201,     0.368,     0.010,     0.679
0013_001.6,     0.170,Both,Total,       1.0,       3.0,       4.0,       0.7,Principal Arterial,       883,    2680.0,    5745.8,    3638.7,    4558.2,   16622.7,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.31,      0.30,      0.38,      0.12,      0.38,     454.9,     975.4,     617.7,     773.8,    2821.8,     362.3,     699.6,     486.6,     634.0,    2182.5,      30.7,     144.1,      52.7,      46.7,     274.2,      46.8,      87.0,      60.5,      61.6,     255.9,      15.3,      44.8,      17.8,      31.5,     109.4,     82.95,     13.42,     28.80,     18.36,     22.75,     83.33,     0.055,     0.134,     0.197,         0,     0.386
0013_001.8,     0.688,Both,Total,       1.0,       3.0,       4.0,       2.8,Principal Arterial,       920,    2396.8,    5079.0,    3164.5,    4054.8,   14695.1,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.075,     1.076,     1.079,     1.073,     1.075,     11036,     22072,     11036,     44143,     88287,      0.26,      0.26,      0.31,      0.10,      0.31,    1650.0,    3496.4,    2178.4,    2791.4,   10116.2,    1307.3,    2488.5,    1703.2,    2260.2,    7759.2,     111.6,     534.5,     185.4,     167.8,     999.3,     171.3,     313.9,     223.8,     238.8,     947.8,      59.8,     159.5,      66.2,     124.6,     410.1,    262.71,     42.93,     91.07,     56.93,     72.49,    263.42,     0.077,     0.261,     0.358,         0,     0.696
0013_002.5,     0.374,Both,Total,       1.0,       3.0,       4.0,       1.5,Principal Arterial,       929,    1964.9,    3945.5,    2469.5,    3267.4,   11647.3,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.561,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     734.5,    1474.8,     923.1,    1221.3,    4353.7,     603.4,    1079.0,     729.6,     996.2,    3408.2,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.1,     405.9,      23.6,      71.3,      30.6,      59.9,     185.4,    108.99,     18.41,     36.97,     23.17,     30.58,    109.13,     0.018,     0.051,     0.056,         0,     0.125
0013_002.9,     0.414,Both,Total,       1.0,       3.0,       2.0,       0.8,Principal Arterial,       968,    1166.1,    2161.2,    1443.9,    1712.2,    6483.4,      40.0,      39.9,      40.0,      39.9,      40.0,      39.9,     0.621,     0.621,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.23,      0.21,      0.29,      0.08,      0.29,     482.7,     894.7,     597.7,     708.8,    2683.9,     410.9,     675.3,     486.5,     596.1,    2168.8,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     67.09,     12.09,     22.39,     14.99,     17.72,     67.19,     0.011,     0.026,     0.046,     0.009,     0.092
0013_003.3,     1.576,Both,Total,       1.0,       3.0,       2.0,       3.2,Principal Arterial,      1016,    1831.6,    3136.1,    2296.3,    2479.4,    9743.4,      48.0,      47.7,      47.8,      47.2,      48.0,      47.7,     1.970,     1.985,     1.979,     2.005,     1.970,     1.984,      6096,     12192,      6096,     24384,     48768,      0.35,      0.32,      0.42,      0.12,      0.42,    2887.3,    4943.7,    3619.8,    3908.5,   15359.3,    2427.6,    3603.0,    2922.6,    3165.9,   12119.1,      83.4,     455.6,     153.9,     148.3,     841.2,     258.5,     509.3,     390.0,     305.0,    1462.8,     117.8,     375.8,     153.4,     289.3,     936.3,    319.89,     60.58,    103.44,     76.73,     81.41,    322.16,     0.451,     0.481,     1.338,     0.006,     2.276
0013_004.9,     0.717,Both,Total,       1.0,       3.0,       2.0,       1.4,Principal Arterial,      1032,    1673.5,    2885.4,    2113.4,    2234.7,    8907.0,      50.9,      50.6,      50.7,      50.0,      50.8,      50.6,     0.846,     0.851,     0.849,     0.860,     0.847,     0.852,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1200.7,    2070.2,    1516.3,    1603.3,    6390.5,    1003.1,    1532.3,    1216.3,    1295.9,    5047.6,      24.8,     127.9,      43.2,      37.9,     233.8,     111.8,     221.9,     174.1,     126.2,     634.0,      60.9,     188.1,      82.8,     143.2,     475.0,    125.62,     23.74,     40.83,     30.30,     31.54,    126.41,     0.123,     0.135,     0.500,     0.032,     0.790
0013_005.6,     0.971,Both,Total,       1.0,       3.0,       2.0,       1.9,Minor Arterial,       983,    1697.3,    3176.4,    2178.5,    2549.9,    9602.1,      46.0,      44.8,      45.7,      45.0,      46.0,      45.5,     1.265,     1.301,     1.274,     1.294,     1.265,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1647.6,    3083.4,    2114.7,    2475.2,    9320.9,    1383.9,    2423.2,    1716.9,    2008.9,    7532.9,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    202.42,     36.80,     67.45,     47.03,     53.78,    205.06,     1.019,     0.467,     1.053,     0.017,     2.556
0015_241.6,     0.860,Both,Total,       1.0,      49.0,       4.0,       3.4,Freeway,      1944,    5910.0,   13003.3,    8249.6,   10394.3,   37557.2,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.48,      0.15,      0.48,    5084.3,   11186.5,    7096.9,    8942.0,   32309.7,    4029.6,    8265.8,    5283.5,    6482.5,   24061.4,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    420.03,     66.10,    145.45,     92.39,    116.25,    420.19,         0,     0.019,     0.140,     0.011,     0.170
0015_242.4,     2.383,Both,Total,       1.0,      49.0,       4.0,       9.5,Freeway,      1944,    7262.8,   14617.1,    9849.9,   11922.9,   43652.7,      74.0,      74.0,      74.0,      73.6,      74.0,      73.9,     1.932,     1.933,     1.933,     1.944,     1.932,     1.935,     23328,     46656,     23328,     93312,    186624,      0.39,      0.43,      0.58,      0.16,      0.58,   17309.0,   34836.3,   23474.8,   28415.3,  104035.4,   14745.9,   27664.6,   19189.2,   22621.3,   84221.0,      45.3,     252.1,      78.6,      81.0,     457.0,     995.0,    2095.9,    1782.7,    1537.4,    6411.0,    1522.9,    4823.7,    2424.2,    4175.5,   12946.3,   1405.97,    233.96,    471.02,    319.02,    384.02,   1408.02,     0.045,     0.227,     1.822,         0,     2.094
0015_244.8,     2.112,Both,Total,       1.0,      49.0,       4.0,       8.4,Freeway,      2137,   11103.2,   21062.4,   14517.1,   17674.1,   64356.8,      72.4,      71.7,      72.2,      70.1,      72.3,      71.6,     1.751,     1.767,     1.755,     1.811,     1.753,     1.769,     25638,     51276,     25638,    102552,    205104,      0.66,      0.47,      0.71,      0.20,      0.71,   23445.5,   44475.3,   30654.2,   37320.5,  135895.5,   20198.3,   35755.1,   25898.6,   31211.3,  113063.3,     171.0,     876.3,     289.3,     261.8,    1598.4,    1490.6,    2911.9,    2160.6,    1903.0,    8466.1,    1585.6,    4932.1,    2305.9,    3944.4,   12768.0,   1878.06,    327.11,    616.01,    437.50,    516.23,   1896.85,     2.978,     1.384,    14.501,     0.494,    19.357
0015_246.9,     1.921,Both,Total,       1.0,      49.0,       4.0,       7.7,Freeway,      1944,   11103.2,   21062.4,   14517.1,   17674.1,   64356.8,      74.0,      72.8,      73.7,      66.3,      74.0,      71.8,     1.558,     1.585,     1.565,     1.744,     1.558,     1.608,     23328,     46656,     23328,     93312,    186624,      0.66,      0.57,      0.85,      0.24,      0.85,   21331.0,   40464.2,   27889.6,   33954.7,  123639.5,   18376.6,   32530.3,   23562.8,   28396.4,  102866.1,     155.6,     797.2,     263.2,     238.2,    1454.2,    1356.1,    2649.3,    1965.8,    1731.4,    7702.6,    1442.6,    4487.3,    2097.9,    3588.7,   11616.5,   1670.79,    293.20,    549.41,    420.53,    458.84,   1721.98,     5.082,     2.603,    45.008,         0,    52.693
0015_248.8,     2.086,Both,Total,       1.0,      49.0,       6.0,      12.5,Freeway,      1944,   11936.7,   22357.1,   15635.1,   18443.7,   68372.6,      74.0,      73.9,      74.0,      73.4,      74.0,      73.8,     1.692,     1.694,     1.692,     1.706,     1.692,     1.696,     34992,     69984,     34992,    139968,    279936,      0.49,      0.39,      0.61,      0.16,      0.61,   24899.6,   46636.1,   32614.2,   38473.0,  142622.9,   21234.7,   37112.0,   27429.9,   32148.1,  117924.7,     235.7,    1151.5,     425.5,     333.7,    2146.4,    1746.8,    3290.6,    2383.2,    2069.5,    9490.1,    1682.3,    5082.0,    2375.7,    3921.6,   13061.6,   1927.86,    337.04,    630.55,    444.46,    520.05,   1932.10,     0.476,     0.162,     3.716,         0,     4.354
0015_250.9,     0.793,Both,Total,       1.0,      49.0,       6.0,       4.8,Freeway,      1944,   14801.6,   27275.7,   19126.9,   22571.7,   83775.9,      73.9,      73.2,      73.9,      70.9,      73.9,      73.1,     0.643,     0.650,     0.644,     0.672,     0.643,     0.652,     34992,     69984,     34992,    139968,    279936,      0.62,      0.46,      0.73,      0.20,      0.73,   11738.8,   21631.7,   15169.1,   17901.1,   66440.7,    9907.0,   16886.0,   12668.9,   14943.9,   54405.8,     135.7,     684.2,     246.7,     198.5,    1265.1,     922.8,    1785.8,    1234.2,    1095.4,    5038.2,     773.3,    2275.6,    1019.3,    1663.3,    5731.5,    898.49,    160.37,    292.89,    213.99,    242.07,    909.32,     1.702,     0.355,     9.156,         0,    11.213
0015_251.6,     0.734,Both,Total,       1.0,      49.0,       6.0,       4.4,Freeway,      1944,   15046.5,   27976.7,   19759.9,   23270.2,   86053.3,      74.0,      73.3,      73.8,      70.2,      73.9,      72.9,     0.595,     0.601,     0.596,     0.628,     0.595,     0.604,     34992,     69984,     34992,    139968,    279936,      0.62,      0.49,      0.77,      0.21,      0.77,   11039.5,   20526.2,   14497.6,   17073.1,   63136.4,    9282.7,   15988.2,   12115.0,   14258.6,   51644.5,     132.1,     664.2,     240.0,     192.2,    1228.5,     890.3,    1723.4,    1184.4,    1057.4,    4855.5,     734.4,    2150.4,     958.2,    1564.9,    5407.9,    853.76,    150.64,    278.00,    206.42,    230.88,    865.94,     1.409,     0.436,    10.729,     0.023,    12.597
0015_252.5,     1.096,Both,Total,       1.0,      49.0,       6.0,       6.6,Freeway,      1944,   15046.5,   27976.7,   19759.9,   23270.2,   86053.3,      74.0,      73.3,      73.9,      70.3,      74.0,      73.0,     0.888,     0.897,     0.890,     0.936,     0.888,     0.902,     34992,     69984,     34992,    139968,    279936,      0.62,      0.49,      0.77,      0.21,      0.77,   16486.3,   30653.9,   21650.8,   25497.0,   94288.0,   13862.8,   23876.8,   18092.5,   21293.7,   77125.8,     197.3,     991.9,     358.4,     287.0,    1834.6,    1329.6,    2573.7,    1768.9,    1579.1,    7251.3,    1096.8,    3211.5,    1430.9,    2337.1,    8076.3,   1274.05,    224.90,    414.85,    307.90,    344.52,   1292.17,     2.225,     0.653,    15.853,         0,    18.731
0015_253.6,     2.315,Both,Total,       1.0,      49.0,       6.0,      13.9,Freeway,      1944,   15571.3,   28305.5,   20299.7,   23571.9,   87748.4,      74.0,      72.7,      73.9,      69.1,      74.0,      72.6,     1.876,     1.912,     1.879,     2.015,     1.876,     1.917,     34992,     69984,     34992,    139968,    279936,      0.66,      0.48,      0.80,      0.21,      0.80,   36046.7,   65525.6,   46992.7,   54567.6,  203132.6,   30269.0,   50919.9,   39395.2,   45640.9,  166225.0,     456.0,    2226.1,     826.7,     641.2,    4150.0,    2958.0,    5545.9,    3766.9,    3387.0,   15657.8,    2363.5,    6833.7,    3003.9,    4898.4,   17099.5,   2743.70,    495.89,    886.44,    680.20,    737.02,   2799.55,     9.442,     1.387,    47.036,         0,    57.865
0015_255.9,     1.421,Both,Total,       1.0,      49.0,       6.0,       8.5,Freeway,      1903,   15571.3,   28305.5,   20299.7,   23571.9,   87748.4,      69.0,      67.5,      68.9,      63.6,      69.0,      67.4,     1.236,     1.264,     1.238,     1.345,     1.236,     1.267,     34254,     68508,     34254,    137016,    274032,      0.68,      0.49,      0.81,      0.21,      0.81,   22132.2,   40231.8,   28852.8,   33503.8,  124720.6,   18584.8,   31264.1,   24188.1,   28023.0,  102060.0,     280.0,    1366.7,     507.6,     393.8,    2548.1,    1816.2,    3405.1,    2312.8,    2079.6,    9613.7,    1451.2,    4195.8,    1844.4,    3007.5,   10498.9,   1807.43,    327.78,    584.10,    453.66,    485.53,   1851.07,     7.374,     1.061,    36.762,         0,    45.197
0015_257.3,     0.361,Both,Total,       1.0,      49.0,       8.0,       2.9,Freeway,      1666,   16889.9,   30793.0,   21834.4,   25561.5,   95078.8,      53.7,      51.2,      52.4,      50.2,      53.6,      52.0,     0.403,     0.424,     0.413,     0.431,     0.404,     0.417,     39978,     79956,     39978,    159912,    319824,      0.75,      0.54,      0.88,      0.23,      0.88,    6095.7,   11113.3,    7880.2,    9225.3,   34314.5,    5063.7,    8528.4,    6550.8,    7683.1,   27826.0,      86.5,     419.4,     154.2,     125.2,     785.3,     540.6,    1011.0,     679.7,     617.4,    2848.7,     404.6,    1154.7,     495.5,     799.5,    2854.3,    639.38,    119.06,    212.04,    156.95,    172.09,    660.14,     5.948,     4.949,     9.998,     0.151,    21.046
