SEGID,DISTANCE,DIRECTION,FUNCGROUP,SUBAREAID,CO_FIPS,LANES,LANEMILES,FTCLASS,CAP1HL,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,FF_Spd,AM_Spd,MD_Spd,PM_Spd,EV_Spd,DY_Spd,FF_Tme,AM_Tme,MD_Tme,PM_Tme,EV_Tme,DY_Tme,AM_CAP,MD_CAP,PM_CAP,EV_CAP,DY_CAP,AM_VC,MD_VC,PM_VC,EV_VC,MAX_VC,AM_VMT,MD_VMT,PM_VMT,EV_VMT,DY_VMT,AM_VMT_PC,MD_VMT_PC,PM_VMT_PC,EV_VMT_PC,DY_VMT_PC,AM_VMT_LT,MD_VMT_LT,PM_VMT_LT,EV_VMT_LT,DY_VMT_LT,AM_VMT_MD,MD_VMT_MD,PM_VMT_MD,EV_VMT_MD,DY_VMT_MD,AM_VMT_HV,MD_VMT_HV,PM_VMT_HV,EV_VMT_HV,DY_VMT_HV,FF_VHT,AM_VHT,MD_VHT,PM_VHT,EV_VHT,DY_VHT,AM_VHD,MD_VHD,PM_VHD,EV_VHD,DY_VHD
0006_216.2,     4.891,Both,Total,       1.0,      49.0,       2.0,       9.8,Expressway,      1064,    1529.5,    3576.7,    2177.2,    2674.3,    9957.7,      56.0,      56.0,      55.9,      55.7,      56.0,      55.9,     5.241,     5.244,     5.250,     5.269,     5.241,     5.250,      6384,     12768,      6384,     25536,     51072,      0.31,      0.39,      0.48,      0.16,      0.48,    7481.0,   17494.1,   10648.9,   13080.3,   48704.3,    4849.5,   11076.9,    6496.4,    7974.0,   30396.8,         0,         0,         0,         0,         0,     997.8,    1834.2,    1618.9,    1413.5,    5864.4,    1633.6,    4583.0,    2533.6,    3692.8,   12443.0,    869.74,    133.66,    312.93,    191.21,    233.59,    871.39,     0.075,     0.558,     1.017,         0,     1.650
0013_000.0,     0.652,Both,Total,       1.0,       3.0,       4.0,       2.6,Principal Arterial,       929,    2360.1,    5380.5,    3541.8,    3858.0,   15140.4,      40.0,      39.9,      39.9,      39.6,      40.0,      39.8,     0.978,     0.980,     0.981,     0.987,     0.978,     0.981,     11148,     22296,     11148,     44592,     89184,      0.26,      0.27,      0.38,      0.10,      0.38,    1537.8,    3505.9,    2307.9,    2513.8,    9865.4,    1187.3,    2483.7,    1833.3,    2086.3,    7590.6,     121.8,     586.0,     203.2,     179.5,    1090.5,     171.2,     308.0,     217.3,     179.1,     875.6,      57.6,     128.2,      54.0,      69.0,     308.8,    246.74,     38.54,     87.93,     58.23,     62.87,    247.57,     0.072,     0.243,     0.527,         0,     0.842
0013_000.6,     0.696,Both,Total,       1.0,       3.0,       4.0,       2.8,Principal Arterial,       914,    2754.7,    6000.1,    3792.0,    4598.8,   17145.6,      37.7,      37.6,      37.5,      37.3,      37.7,      37.5,     1.106,     1.111,     1.112,     1.119,     1.107,     1.112,     10964,     21928,     10964,     43856,     87711,      0.28,      0.30,      0.39,      0.11,      0.39,    1916.0,    4173.3,    2637.5,    3198.6,   11925.4,    1510.8,    3001.1,    2130.9,    2653.5,    9296.3,     135.7,     635.7,     214.5,     202.7,    1188.6,     190.8,     356.3,     230.7,     231.0,    1008.8,      78.8,     180.2,      61.5,     111.7,     432.2,    316.13,     50.99,    111.16,     70.74,     84.81,    317.70,     0.204,     0.523,     0.819,     0.026,     1.572
0013_001.3,     0.298,Both,Total,       1.0,       3.0,       4.0,       1.2,Principal Arterial,       883,    2739.2,    5557.4,    3634.9,    4472.0,   16403.5,      34.0,      33.8,      33.8,      33.5,      34.0,      33.8,     0.527,     0.529,     0.529,     0.534,     0.527,     0.530,     10596,     21192,     10596,     42384,     84768,      0.31,      0.29,      0.41,      0.12,      0.41,     817.6,    1658.7,    1085.0,    1334.7,    4896.0,     651.3,    1209.8,     869.4,    1095.1,    3825.6,      48.4,     217.0,      72.6,      69.5,     407.5,      81.0,     147.7,     107.4,     106.9,     443.0,      37.0,      84.2,      35.6,      63.2,     220.0,    144.13,     24.17,     49.03,     32.35,     39.30,    144.85,     0.099,     0.200,     0.408,     0.003,     0.710
0013_001.6,     0.170,Both,Total,       1.0,       3.0,       4.0,       0.7,Principal Arterial,       883,    2716.4,    5754.3,    3642.3,    4568.0,   16681.0,      34.0,      33.9,      33.9,      33.6,      34.0,      33.9,     0.299,     0.301,     0.301,     0.303,     0.299,     0.301,     10596,     21192,     10596,     42384,     84768,      0.31,      0.30,      0.37,      0.12,      0.37,     461.1,     976.9,     618.3,     775.5,    2831.8,     368.4,     701.8,     487.3,     635.7,    2193.2,      30.7,     143.6,      52.7,      46.7,     273.7,      46.8,      87.0,      60.5,      61.7,     256.0,      15.3,      44.4,      17.8,      31.5,     109.0,     83.24,     13.61,     28.84,     18.38,     22.80,     83.63,     0.053,     0.142,     0.199,         0,     0.394
0013_001.8,     0.688,Both,Total,       1.0,       3.0,       4.0,       2.8,Principal Arterial,       920,    2433.7,    5091.4,    3179.8,    4077.2,   14782.1,      38.5,      38.4,      38.4,      38.3,      38.5,      38.4,     1.073,     1.075,     1.076,     1.080,     1.073,     1.075,     11036,     22072,     11036,     44143,     88287,      0.26,      0.26,      0.32,      0.10,      0.32,    1675.4,    3505.0,    2188.9,    2806.8,   10176.1,    1332.7,    2497.0,    1713.7,    2275.4,    7818.8,     111.6,     534.7,     185.4,     167.8,     999.5,     171.3,     313.9,     223.8,     239.1,     948.1,      59.8,     159.4,      66.2,     124.6,     410.0,    264.26,     43.59,     91.29,     57.22,     72.89,    264.99,     0.077,     0.261,     0.366,         0,     0.704
0013_002.5,     0.374,Both,Total,       1.0,       3.0,       4.0,       1.5,Principal Arterial,       929,    1994.8,    3955.7,    2476.5,    3281.3,   11708.3,      39.9,      39.9,      39.9,      39.8,      39.9,      39.9,     0.561,     0.562,     0.562,     0.563,     0.561,     0.562,     11148,     22296,     11148,     44592,     89184,      0.21,      0.20,      0.25,      0.08,      0.25,     745.7,    1478.6,     925.7,    1226.5,    4376.5,     614.6,    1082.9,     732.2,    1001.1,    3430.8,      37.6,     193.6,      65.8,      57.1,     354.1,      69.9,     130.8,      97.1,     108.3,     406.1,      23.6,      71.3,      30.6,      59.9,     185.4,    109.57,     18.68,     37.06,     23.24,     30.71,    109.69,     0.018,     0.055,     0.062,         0,     0.135
0013_002.9,     0.414,Both,Total,       1.0,       3.0,       2.0,       0.8,Principal Arterial,       968,    1188.4,    2181.2,    1470.2,    1743.8,    6583.6,      40.0,      40.0,      40.0,      39.9,      40.0,      40.0,     0.621,     0.622,     0.622,     0.623,     0.621,     0.622,      5808,     11616,      5808,     23232,     46464,      0.23,      0.22,      0.30,      0.09,      0.30,     492.0,     902.9,     608.6,     721.9,    2725.4,     420.1,     683.5,     497.4,     609.2,    2210.2,      21.5,      99.7,      35.1,      30.0,     186.3,      37.5,      77.0,      58.4,      52.1,     225.0,      12.9,      42.7,      17.6,      30.5,     103.7,     68.13,     12.31,     22.59,     15.27,     18.05,     68.22,     0.022,     0.030,     0.055,         0,     0.107
0013_003.3,     1.576,Both,Total,       1.0,       3.0,       2.0,       3.2,Principal Arterial,      1016,    1845.7,    3146.2,    2319.8,    2508.6,    9820.3,      48.0,      47.6,      47.8,      47.1,      48.0,      47.7,     1.970,     1.985,     1.979,     2.006,     1.970,     1.985,      6096,     12192,      6096,     24384,     48768,      0.36,      0.32,      0.43,      0.12,      0.43,    2909.5,    4959.6,    3656.9,    3954.5,   15480.5,    2449.9,    3618.2,    2959.7,    3212.6,   12240.4,      83.4,     455.9,     153.9,     148.3,     841.5,     258.5,     509.3,     390.0,     304.2,    1462.0,     117.8,     376.1,     153.4,     289.3,     936.6,    322.41,     61.07,    103.78,     77.57,     82.37,    324.79,     0.471,     0.496,     1.395,     0.012,     2.374
0013_004.9,     0.717,Both,Total,       1.0,       3.0,       2.0,       1.4,Principal Arterial,      1032,    1660.8,    2872.0,    2124.4,    2232.6,    8889.8,      50.9,      50.6,      50.7,      50.0,      50.8,      50.5,     0.846,     0.851,     0.849,     0.861,     0.847,     0.852,      6191,     12383,      6191,     24766,     49531,      0.35,      0.29,      0.45,      0.10,      0.45,    1191.6,    2060.6,    1524.2,    1601.8,    6378.2,     994.0,    1522.6,    1224.2,    1294.9,    5035.7,      24.8,     127.9,      43.2,      37.9,     233.8,     111.8,     221.9,     174.1,     125.9,     633.7,      60.9,     188.3,      82.8,     143.2,     475.2,    125.40,     23.56,     40.65,     30.48,     31.52,    126.21,     0.128,     0.142,     0.511,     0.028,     0.809
0013_005.6,     0.971,Both,Total,       1.0,       3.0,       2.0,       1.9,Minor Arterial,       983,    1710.3,    3194.9,    2187.8,    2551.8,    9644.8,      46.0,      44.8,      45.7,      45.0,      46.0,      45.5,     1.265,     1.300,     1.274,     1.294,     1.265,     1.281,      5898,     11796,      5898,     23592,     47184,      0.50,      0.37,      0.50,      0.17,      0.50,    1660.2,    3101.4,    2123.7,    2477.1,    9362.4,    1396.5,    2441.1,    1726.0,    2010.7,    7574.3,      15.8,      97.1,      31.3,      23.6,     167.8,     132.2,     252.5,     205.2,     182.1,     772.0,     115.8,     310.5,     161.3,     260.6,     848.2,    203.32,     37.06,     67.86,     47.24,     53.81,    205.97,     1.000,     0.466,     1.069,     0.017,     2.552
0015_241.6,     0.860,Both,Total,       1.0,      49.0,       4.0,       3.4,Freeway,      1944,    5905.2,   13000.7,    8260.9,   10392.8,   37559.6,      76.9,      76.9,      76.9,      76.8,      76.9,      76.9,     0.671,     0.671,     0.671,     0.672,     0.671,     0.671,     23328,     46656,     23328,     93312,    186624,      0.30,      0.40,      0.49,      0.15,      0.49,    5080.2,   11184.2,    7106.7,    8940.7,   32311.8,    4025.5,    8263.6,    5293.2,    6481.2,   24063.5,         0,         0,         0,         0,         0,     396.6,     894.7,     778.6,     663.2,    2733.1,     658.1,    2026.0,    1035.0,    1796.3,    5515.4,    420.06,     66.04,    145.42,     92.52,    116.23,    420.21,         0,     0.018,     0.132,     0.006,     0.156
0015_242.4,     2.383,Both,Total,       1.0,      49.0,       4.0,       9.5,Freeway,      1944,    7314.0,   14627.6,    9915.0,   11956.4,   43813.0,      74.0,      74.0,      74.0,      73.6,      74.0,      73.9,     1.932,     1.933,     1.933,     1.944,     1.932,     1.936,     23328,     46656,     23328,     93312,    186624,      0.40,      0.43,      0.58,      0.16,      0.58,   17431.1,   34861.3,   23630.0,   28495.1,  104417.5,   14867.9,   27694.4,   19343.4,   22701.2,   84606.9,      45.3,     251.1,      78.6,      81.0,     456.0,     995.0,    2093.3,    1782.7,    1537.4,    6408.4,    1522.9,    4822.5,    2425.2,    4175.5,   12946.1,   1411.13,    235.61,    471.36,    321.24,    385.09,   1413.30,     0.046,     0.237,     1.949,         0,     2.232
0015_244.8,     2.112,Both,Total,       1.0,      49.0,       4.0,       8.4,Freeway,      2137,   11257.5,   21144.4,   14629.3,   17811.5,   64842.7,      72.4,      71.6,      72.2,      70.0,      72.3,      71.6,     1.751,     1.770,     1.755,     1.814,     1.753,     1.771,     25638,     51276,     25638,    102552,    205104,      0.67,      0.47,      0.71,      0.20,      0.71,   23771.3,   44648.5,   30891.2,   37610.7,  136921.7,   20523.9,   35927.8,   26133.3,   31501.4,  114086.4,     171.0,     876.3,     289.3,     261.8,    1598.4,    1490.8,    2911.9,    2160.6,    1903.0,    8466.3,    1585.6,    4932.5,    2307.9,    3944.4,   12770.4,   1892.25,    332.17,    618.46,    441.57,    520.26,   1912.46,     3.536,     1.430,    15.311,     0.511,    20.788
0015_246.9,     1.921,Both,Total,       1.0,      49.0,       4.0,       7.7,Freeway,      1944,   11257.5,   21144.4,   14629.3,   17811.5,   64842.7,      74.0,      72.6,      73.6,      65.9,      74.0,      71.7,     1.558,     1.588,     1.565,     1.754,     1.558,     1.610,     23328,     46656,     23328,     93312,    186624,      0.67,      0.57,      0.85,      0.24,      0.85,   21627.4,   40621.6,   28105.1,   34218.6,  124572.7,   18672.8,   32687.5,   23776.4,   28660.4,  103797.1,     155.6,     797.2,     263.2,     238.2,    1454.2,    1356.3,    2649.3,    1965.8,    1731.4,    7702.8,    1442.6,    4487.7,    2099.8,    3588.7,   11618.8,   1683.41,    297.73,    551.65,    426.24,    462.41,   1738.03,     5.612,     2.721,    47.872,         0,    56.205
0015_248.8,     2.086,Both,Total,       1.0,      49.0,       6.0,      12.5,Freeway,      1944,   12089.2,   22427.0,   15703.6,   18610.2,   68830.0,      74.0,      73.9,      74.0,      73.4,      74.0,      73.8,     1.692,     1.694,     1.692,     1.706,     1.692,     1.696,     34992,     69984,     34992,    139968,    279936,      0.49,      0.39,      0.61,      0.16,      0.61,   25217.6,   46782.0,   32757.2,   38820.2,  143577.0,   21551.8,   37256.6,   27570.0,   32495.4,  118873.8,     235.7,    1151.5,     425.5,     333.7,    2146.4,    1747.6,    3291.9,    2385.1,    2069.5,    9494.1,    1682.5,    5082.0,    2376.5,    3921.6,   13062.6,   1940.76,    341.35,    632.55,    446.41,    524.74,   1945.05,     0.503,     0.182,     3.731,     0.004,     4.420
0015_250.9,     0.793,Both,Total,       1.0,      49.0,       6.0,       4.8,Freeway,      1944,   14938.5,   27324.5,   19218.6,   22680.9,   84162.5,      73.9,      73.2,      73.9,      70.9,      73.9,      73.1,     0.643,     0.650,     0.644,     0.672,     0.643,     0.652,     34992,     69984,     34992,    139968,    279936,      0.62,      0.46,      0.73,      0.20,      0.73,   11847.3,   21670.4,   15241.8,   17987.6,   66747.1,   10017.8,   16924.0,   12741.3,   15030.5,   54713.6,     135.7,     684.7,     247.2,     198.5,    1266.1,     920.6,    1786.1,    1236.3,    1095.4,    5038.4,     773.3,    2275.6,    1016.9,    1663.3,    5729.1,    902.63,    161.85,    293.41,    214.92,    243.24,    913.42,     1.711,     0.352,     9.089,         0,    11.152
0015_251.6,     0.734,Both,Total,       1.0,      49.0,       6.0,       4.4,Freeway,      1944,   15188.7,   28031.3,   19850.5,   23373.1,   86443.6,      74.0,      73.3,      73.8,      70.3,      73.9,      72.9,     0.595,     0.601,     0.596,     0.627,     0.595,     0.604,     34992,     69984,     34992,    139968,    279936,      0.62,      0.49,      0.76,      0.21,      0.76,   11143.8,   20566.2,   14564.1,   17148.6,   63422.7,    9389.3,   16027.5,   12181.6,   14334.0,   51932.4,     132.1,     664.7,     240.6,     192.2,    1229.6,     888.1,    1723.7,    1186.6,    1057.4,    4855.8,     734.4,    2150.4,     955.4,    1564.9,    5405.1,    857.63,    152.07,    278.55,    207.19,    231.90,    869.71,     1.429,     0.434,    10.574,     0.022,    12.459
0015_252.5,     1.096,Both,Total,       1.0,      49.0,       6.0,       6.6,Freeway,      1944,   15188.7,   28031.3,   19850.5,   23373.1,   86443.6,      74.0,      73.3,      73.9,      70.4,      74.0,      73.0,     0.888,     0.897,     0.890,     0.936,     0.888,     0.901,     34992,     69984,     34992,    139968,    279936,      0.62,      0.49,      0.76,      0.21,      0.76,   16642.2,   30713.7,   21750.0,   25609.7,   94715.6,   14021.8,   23935.5,   18192.0,   21406.4,   77555.7,     197.3,     992.6,     359.2,     287.0,    1836.1,    1326.3,    2574.1,    1772.0,    1579.1,    7251.5,    1096.8,    3211.5,    1426.7,    2337.1,    8072.1,   1279.83,    227.04,    415.66,    309.07,    346.04,   1297.81,     2.257,     0.661,    15.654,         0,    18.572
0015_253.6,     2.315,Both,Total,       1.0,      49.0,       6.0,      13.9,Freeway,      1944,   15556.4,   28236.7,   20252.0,   23510.0,   87555.1,      74.0,      72.8,      73.9,      69.4,      74.0,      72.6,     1.876,     1.910,     1.879,     2.006,     1.876,     1.914,     34992,     69984,     34992,    139968,    279936,      0.66,      0.48,      0.79,      0.21,      0.79,   36012.1,   65366.3,   46882.2,   54424.3,  202684.9,   30223.2,   50759.1,   39238.9,   45497.6,  165718.8,     456.0,    2227.5,     829.2,     641.2,    4153.9,    2969.4,    5546.2,    3801.1,    3387.0,   15703.7,    2363.5,    6833.7,    3012.9,    4898.4,   17108.5,   2737.65,    494.89,    884.24,    675.74,    735.09,   2789.96,     8.874,     1.341,    43.911,         0,    54.126
0015_255.9,     1.421,Both,Total,       1.0,      49.0,       6.0,       8.5,Freeway,      1903,   15556.4,   28236.7,   20252.0,   23510.0,   87555.1,      69.0,      67.6,      68.9,      63.9,      69.0,      67.5,     1.236,     1.262,     1.238,     1.337,     1.236,     1.265,     34254,     68508,     34254,    137016,    274032,      0.67,      0.49,      0.81,      0.21,      0.81,   22111.0,   40134.1,   28785.0,   33415.8,  124445.9,   18556.6,   31165.4,   24092.2,   27935.0,  101749.2,     280.0,    1367.6,     509.1,     393.8,    2550.5,    1823.2,    3405.3,    2333.8,    2079.6,    9641.9,    1451.2,    4195.8,    1849.9,    3007.5,   10504.4,   1803.45,    327.02,    582.68,    450.34,    484.25,   1844.29,     6.887,     1.064,    34.290,         0,    42.241
0015_257.3,     0.361,Both,Total,       1.0,      49.0,       8.0,       2.9,Freeway,      1666,   16554.3,   30449.8,   21498.0,   25143.4,   93645.5,      53.8,      51.6,      52.6,      50.9,      53.7,      52.3,     0.403,     0.421,     0.411,     0.425,     0.403,     0.414,     39978,     79956,     39978,    159912,    319824,      0.72,      0.53,      0.85,      0.23,      0.85,    5974.7,   10989.6,    7758.8,    9074.5,   33797.6,    4940.3,    8404.1,    6426.0,    7532.3,   27302.7,      86.8,     419.6,     154.3,     125.2,     785.9,     542.8,    1011.1,     682.3,     617.4,    2853.6,     404.6,    1154.8,     496.1,     799.5,    2855.0,    628.59,    115.84,    208.89,    152.47,    168.93,    646.13,     5.114,     4.473,     7.994,     0.091,    17.672
