Purpose,TAZID,All,Walk,Bike,NonM,test_id
HBC,90.0,0.0,0.0,0.0,0.0,6
HBSch,90.0,49.61,0.27,0.08,27.53,6
All,91.0,1601.61,117.71,16.82,189.42,6
HBW,91.0,312.58,7.42,2.47,9.88,6
HBO,91.0,1046.91,105.55,13.71,119.26,6
NHB,91.0,83.35,4.19,0.5,4.68,6
HBC,91.0,24.0,0.0,0.0,0.0,6
HBSch,91.0,134.76,0.55,0.15,55.59,6
All,92.0,1725.95,136.81,19.43,187.87,6
HBW,92.0,307.25,8.08,2.95,11.03,6
HBO,92.0,1154.31,124.04,15.91,139.96,6
NHB,92.0,77.38,4.37,0.48,4.85,6
HBC,92.0,3.0,0.0,0.0,0.0,6
HBSch,92.0,184.01,0.32,0.09,32.04,6
All,93.0,0.0,0.0,0.0,0.0,6
HBW,93.0,0.0,0.0,0.0,0.0,6
HBO,93.0,0.0,0.0,0.0,0.0,6
NHB,93.0,0.0,0.0,0.0,0.0,6
HBC,93.0,0.0,0.0,0.0,0.0,6
HBSch,93.0,0.0,0.0,0.0,0.0,6
All,94.0,179.41,6.41,1.62,8.03,6
HBW,94.0,33.0,0.14,0.18,0.32,6
HBO,94.0,120.95,6.03,1.39,7.43,6
NHB,94.0,7.08,0.24,0.04,0.28,6
HBC,94.0,0.0,0.0,0.0,0.0,6
HBSch,94.0,18.38,0.0,0.0,0.0,6
All,95.0,2526.71,175.27,25.49,315.12,6
HBW,95.0,412.38,7.44,2.87,10.31,6
HBO,95.0,1648.93,156.08,21.18,177.26,6
NHB,95.0,202.7,10.6,1.13,11.73,6
HBC,95.0,7.0,0.0,0.0,0.0,6
HBSch,95.0,255.7,1.16,0.31,115.82,6
All,96.0,1653.74,123.84,18.12,180.85,6
HBW,96.0,391.32,5.01,2.74,7.75,6
HBO,96.0,1070.51,113.04,14.68,127.72,6
NHB,96.0,101.35,5.4,0.59,6.0,6
HBC,96.0,0.0,0.0,0.0,0.0,6
HBSch,96.0,90.56,0.39,0.11,39.39,6
All,97.0,0.0,0.0,0.0,0.0,6
HBW,97.0,0.0,0.0,0.0,0.0,6
HBO,97.0,0.0,0.0,0.0,0.0,6
NHB,97.0,0.0,0.0,0.0,0.0,6
HBC,97.0,0.0,0.0,0.0,0.0,6
HBSch,97.0,0.0,0.0,0.0,0.0,6
All,98.0,0.0,0.0,0.0,0.0,6
HBW,98.0,0.0,0.0,0.0,0.0,6
HBO,98.0,0.0,0.0,0.0,0.0,6
NHB,98.0,0.0,0.0,0.0,0.0,6
HBC,98.0,0.0,0.0,0.0,0.0,6
HBSch,98.0,0.0,0.0,0.0,0.0,6
All,99.0,0.0,0.0,0.0,0.0,6
HBW,99.0,0.0,0.0,0.0,0.0,6
HBO,99.0,0.0,0.0,0.0,0.0,6
NHB,99.0,0.0,0.0,0.0,0.0,6
HBC,99.0,0.0,0.0,0.0,0.0,6
HBSch,99.0,0.0,0.0,0.0,0.0,6
All,100.0,191.65,9.92,1.54,20.73,6
HBW,100.0,32.21,0.13,0.12,0.25,6
HBO,100.0,132.53,9.47,1.36,10.84,6
NHB,100.0,6.55,0.22,0.04,0.26,6
HBC,100.0,0.0,0.0,0.0,0.0,6
HBSch,100.0,20.37,0.09,0.03,9.39,6
All,101.0,3840.63,278.43,36.01,477.75,6
HBW,101.0,689.23,10.83,3.92,14.75,6
HBO,101.0,2564.06,256.6,30.6,287.2,6
NHB,101.0,199.99,9.35,1.05,10.4,6
HBC,101.0,23.0,0.0,0.0,0.0,6
HBSch,101.0,364.36,1.65,0.44,165.4,6
All,102.0,0.0,0.0,0.0,0.0,6
HBW,102.0,0.0,0.0,0.0,0.0,6
HBO,102.0,0.0,0.0,0.0,0.0,6
NHB,102.0,0.0,0.0,0.0,0.0,6
HBC,102.0,0.0,0.0,0.0,0.0,6
HBSch,102.0,0.0,0.0,0.0,0.0,6
All,103.0,1968.04,96.76,14.28,206.55,6
HBW,103.0,339.28,1.82,1.18,3.0,6
HBO,103.0,1348.63,92.08,12.52,104.6,6
NHB,103.0,67.29,1.9,0.31,2.2,6
HBC,103.0,0.0,0.0,0.0,0.0,6
HBSch,103.0,212.84,0.96,0.26,96.74,6
All,104.0,670.64,39.86,5.42,75.87,6
HBW,104.0,107.32,1.94,0.49,2.43,6
HBO,104.0,433.28,35.41,4.54,39.96,6
NHB,104.0,61.13,2.2,0.31,2.5,6
HBC,104.0,0.0,0.0,0.0,0.0,6
HBSch,104.0,68.91,0.31,0.08,30.98,6
All,105.0,255.56,8.97,1.76,10.73,6
HBW,105.0,45.36,0.25,0.13,0.38,6
HBO,105.0,159.14,8.24,1.54,9.78,6
NHB,105.0,19.05,0.48,0.09,0.57,6
HBC,105.0,8.0,0.0,0.0,0.0,6
HBSch,105.0,24.0,0.0,0.0,0.0,6
All,106.0,144.28,4.33,0.92,5.26,6
HBW,106.0,17.66,0.44,0.08,0.52,6
HBO,106.0,73.81,3.12,0.67,3.8,6
NHB,106.0,40.09,0.77,0.17,0.94,6
HBC,106.0,0.0,0.0,0.0,0.0,6
HBSch,106.0,12.71,0.0,0.0,0.0,6
All,107.0,0.0,0.0,0.0,0.0,6
HBW,107.0,0.0,0.0,0.0,0.0,6
HBO,107.0,0.0,0.0,0.0,0.0,6
NHB,107.0,0.0,0.0,0.0,0.0,6
HBC,107.0,0.0,0.0,0.0,0.0,6
HBSch,107.0,0.0,0.0,0.0,0.0,6
All,108.0,54.93,1.39,0.34,1.74,6
HBW,108.0,10.71,0.03,0.02,0.05,6
HBO,108.0,37.04,1.32,0.31,1.63,6
NHB,108.0,2.24,0.05,0.01,0.06,6
HBC,108.0,0.0,0.0,0.0,0.0,6
HBSch,108.0,4.94,0.0,0.0,0.0,6
All,109.0,0.0,0.0,0.0,0.0,6
HBW,109.0,0.0,0.0,0.0,0.0,6
HBO,109.0,0.0,0.0,0.0,0.0,6
NHB,109.0,0.0,0.0,0.0,0.0,6
HBC,109.0,0.0,0.0,0.0,0.0,6
HBSch,109.0,0.0,0.0,0.0,0.0,6
All,110.0,10.68,0.2,0.06,0.26,6
HBW,110.0,1.39,0.0,0.0,0.01,6
HBO,110.0,7.55,0.19,0.06,0.25,6
NHB,110.0,0.15,0.0,0.0,0.01,6
HBC,110.0,0.0,0.0,0.0,0.0,6
HBSch,110.0,1.59,0.0,0.0,0.0,6
All,111.0,0.0,0.0,0.0,0.0,6
HBW,111.0,0.0,0.0,0.0,0.0,6
HBO,111.0,0.0,0.0,0.0,0.0,6
NHB,111.0,0.0,0.0,0.0,0.0,6
HBC,111.0,0.0,0.0,0.0,0.0,6
HBSch,111.0,0.0,0.0,0.0,0.0,6
All,112.0,25.71,0.43,0.12,0.55,6
HBW,112.0,4.32,0.0,0.01,0.01,6
HBO,112.0,17.75,0.42,0.11,0.53,6
NHB,112.0,0.55,0.01,0.0,0.02,6
HBC,112.0,0.0,0.0,0.0,0.0,6
HBSch,112.0,3.09,0.0,0.0,0.0,6
All,113.0,206.7,4.73,1.1,5.83,6
HBW,113.0,36.98,0.05,0.06,0.1,6
HBO,113.0,139.68,4.57,1.01,5.58,6
NHB,113.0,6.99,0.12,0.03,0.15,6
HBC,113.0,0.0,0.0,0.0,0.0,6
HBSch,113.0,23.04,0.0,0.0,0.0,6
All,114.0,279.99,6.46,1.63,8.09,6
HBW,114.0,52.83,0.08,0.09,0.17,6
HBO,114.0,185.1,6.2,1.5,7.7,6
NHB,114.0,11.37,0.18,0.04,0.22,6
HBC,114.0,4.0,0.0,0.0,0.0,6
HBSch,114.0,26.69,0.0,0.0,0.0,6
All,115.0,111.14,4.54,0.35,4.88,6
HBW,115.0,0.0,0.0,0.0,0.0,6
HBO,115.0,0.0,0.0,0.0,0.0,6
NHB,115.0,111.14,4.54,0.35,4.88,6
HBC,115.0,0.0,0.0,0.0,0.0,6
HBSch,115.0,0.0,0.0,0.0,0.0,6
All,116.0,1.35,0.04,0.0,0.05,6
HBW,116.0,0.0,0.0,0.0,0.0,6
HBO,116.0,0.0,0.0,0.0,0.0,6
NHB,116.0,1.35,0.04,0.0,0.05,6
HBC,116.0,0.0,0.0,0.0,0.0,6
HBSch,116.0,0.0,0.0,0.0,0.0,6
All,117.0,263.59,8.13,1.31,19.57,6
HBW,117.0,36.89,0.12,0.05,0.17,6
HBO,117.0,155.03,6.61,1.07,7.68,6
NHB,117.0,47.42,1.3,0.17,1.47,6
HBC,117.0,0.0,0.0,0.0,0.0,6
HBSch,117.0,24.25,0.1,0.03,10.26,6
All,118.0,25.29,0.73,0.14,2.01,6
HBW,118.0,4.35,0.0,0.0,0.01,6
HBO,118.0,17.52,0.69,0.12,0.82,6
NHB,118.0,0.68,0.02,0.0,0.03,6
HBC,118.0,0.0,0.0,0.0,0.0,6
HBSch,118.0,2.75,0.01,0.0,1.16,6
All,119.0,22.13,0.89,0.08,0.97,6
HBW,119.0,1.37,0.01,0.0,0.01,6
HBO,119.0,7.53,0.48,0.04,0.52,6
NHB,119.0,11.55,0.39,0.04,0.43,6
HBC,119.0,0.0,0.0,0.0,0.0,6
HBSch,119.0,1.68,0.0,0.0,0.0,6
All,120.0,154.78,6.52,0.73,12.36,6
HBW,120.0,31.9,0.07,0.03,0.1,6
HBO,120.0,101.36,6.03,0.66,6.68,6
NHB,120.0,9.69,0.37,0.04,0.4,6
HBC,120.0,0.0,0.0,0.0,0.0,6
HBSch,120.0,11.84,0.05,0.01,5.17,6
All,121.0,388.86,16.87,2.04,36.64,6
HBW,121.0,66.43,0.16,0.05,0.21,6
HBO,121.0,266.83,16.1,1.89,17.99,6
NHB,121.0,13.72,0.43,0.05,0.48,6
HBC,121.0,1.0,0.0,0.0,0.0,6
HBSch,121.0,40.88,0.18,0.05,17.96,6
All,122.0,108.47,4.16,0.56,9.76,6
HBW,122.0,18.66,0.02,0.01,0.03,6
HBO,122.0,74.77,3.99,0.52,4.51,6
NHB,122.0,3.37,0.1,0.01,0.11,6
HBC,122.0,0.0,0.0,0.0,0.0,6
HBSch,122.0,11.68,0.05,0.01,5.11,6
All,123.0,0.0,0.0,0.0,0.0,6
HBW,123.0,0.0,0.0,0.0,0.0,6
HBO,123.0,0.0,0.0,0.0,0.0,6
NHB,123.0,0.0,0.0,0.0,0.0,6
HBC,123.0,0.0,0.0,0.0,0.0,6
HBSch,123.0,0.0,0.0,0.0,0.0,6
All,124.0,530.79,25.92,2.55,46.72,6
HBW,124.0,109.33,0.3,0.1,0.4,6
HBO,124.0,353.6,24.58,2.33,26.9,6
NHB,124.0,24.47,0.86,0.08,0.93,6
HBC,124.0,1.0,0.0,0.0,0.0,6
HBSch,124.0,42.38,0.18,0.05,18.48,6
All,125.0,554.14,31.66,2.85,56.3,6
HBW,125.0,100.36,0.98,0.13,1.11,6
HBO,125.0,361.33,28.94,2.54,31.47,6
NHB,125.0,41.54,1.51,0.12,1.64,6
HBC,125.0,1.0,0.0,0.0,0.0,6
HBSch,125.0,49.91,0.22,0.06,22.08,6
All,126.0,1293.46,67.38,6.76,115.74,6
HBW,126.0,263.71,0.94,0.26,1.2,6
HBO,126.0,867.35,63.89,6.2,70.09,6
NHB,126.0,62.9,2.13,0.18,2.31,6
HBC,126.0,2.0,0.0,0.0,0.0,6
HBSch,126.0,97.49,0.42,0.11,42.14,6
All,127.0,833.78,39.37,3.83,77.92,6
HBW,127.0,155.25,0.16,0.09,0.25,6
HBO,127.0,564.16,37.79,3.55,41.34,6
NHB,127.0,32.17,1.07,0.09,1.17,6
HBC,127.0,2.0,0.0,0.0,0.0,6
HBSch,127.0,80.2,0.35,0.09,35.16,6
All,128.0,531.3,26.92,2.56,54.29,6
HBW,128.0,89.42,0.19,0.05,0.24,6
HBO,128.0,365.28,25.85,2.39,28.24,6
NHB,128.0,17.89,0.63,0.05,0.69,6
HBC,128.0,1.0,0.0,0.0,0.0,6
HBSch,128.0,57.71,0.25,0.07,25.13,6
All,129.0,77.53,1.99,0.3,4.88,6
HBW,129.0,15.19,0.0,0.01,0.01,6
HBO,129.0,52.91,1.89,0.28,2.17,6
NHB,129.0,2.86,0.06,0.01,0.07,6
HBC,129.0,0.0,0.0,0.0,0.0,6
HBSch,129.0,6.56,0.03,0.01,2.63,6
All,130.0,278.63,12.2,1.4,18.84,6
HBW,130.0,66.91,0.12,0.05,0.17,6
HBO,130.0,177.21,11.4,1.28,12.68,6
NHB,130.0,21.2,0.62,0.06,0.68,6
HBC,130.0,1.0,0.0,0.0,0.0,6
HBSch,130.0,12.31,0.05,0.01,5.3,6
All,131.0,511.76,17.04,2.18,39.6,6
HBW,131.0,92.41,0.04,0.04,0.08,6
HBO,131.0,351.38,16.37,2.03,18.4,6
NHB,131.0,18.95,0.43,0.05,0.48,6
HBC,131.0,0.0,0.0,0.0,0.0,6
HBSch,131.0,49.02,0.21,0.06,20.64,6
All,132.0,200.25,4.02,0.72,4.75,6
HBW,132.0,41.45,0.19,0.04,0.24,6
HBO,132.0,128.26,3.67,0.65,4.32,6
NHB,132.0,14.71,0.16,0.03,0.19,6
HBC,132.0,1.0,0.0,0.0,0.0,6
HBSch,132.0,14.84,0.0,0.0,0.0,6
All,133.0,1308.58,33.19,4.91,38.1,6
HBW,133.0,243.64,0.43,0.2,0.63,6
HBO,133.0,872.13,32.03,4.59,36.62,6
NHB,133.0,52.84,0.74,0.12,0.86,6
HBC,133.0,3.0,0.0,0.0,0.0,6
HBSch,133.0,136.97,0.0,0.0,0.0,6
All,134.0,36.99,0.12,0.08,0.2,6
HBW,134.0,6.19,0.0,0.0,0.0,6
HBO,134.0,25.67,0.12,0.08,0.19,6
NHB,134.0,0.65,0.0,0.0,0.0,6
HBC,134.0,0.0,0.0,0.0,0.0,6
HBSch,134.0,4.48,0.0,0.0,0.0,6
All,135.0,14.06,0.17,0.04,0.21,6
HBW,135.0,2.35,0.0,0.0,0.0,6
HBO,135.0,9.89,0.17,0.04,0.21,6
NHB,135.0,0.2,0.0,0.0,0.0,6
HBC,135.0,0.0,0.0,0.0,0.0,6
HBSch,135.0,1.62,0.0,0.0,0.0,6
All,136.0,1321.98,35.83,5.3,41.13,6
HBW,136.0,238.8,0.58,0.3,0.88,6
HBO,136.0,885.0,34.45,4.86,39.32,6
NHB,136.0,54.82,0.81,0.13,0.94,6
HBC,136.0,7.0,0.0,0.0,0.0,6
HBSch,136.0,136.36,0.0,0.0,0.0,6
All,137.0,13.15,0.14,0.03,0.17,6
HBW,137.0,1.39,0.0,0.0,0.01,6
HBO,137.0,4.02,0.07,0.02,0.09,6
NHB,137.0,6.96,0.07,0.01,0.08,6
HBC,137.0,0.0,0.0,0.0,0.0,6
HBSch,137.0,0.78,0.0,0.0,0.0,6
All,138.0,1646.73,44.52,6.93,51.45,6
HBW,138.0,261.21,1.13,0.36,1.49,6
HBO,138.0,1100.78,42.42,6.42,48.84,6
NHB,138.0,59.37,0.97,0.15,1.12,6
HBC,138.0,20.0,0.0,0.0,0.0,6
HBSch,138.0,205.37,0.0,0.0,0.0,6
All,139.0,194.67,4.73,1.02,5.75,6
HBW,139.0,42.46,0.1,0.06,0.15,6
HBO,139.0,124.04,4.31,0.91,5.21,6
NHB,139.0,17.5,0.33,0.05,0.38,6
HBC,139.0,0.0,0.0,0.0,0.0,6
HBSch,139.0,10.67,0.0,0.0,0.0,6
All,140.0,8.33,0.04,0.03,0.07,6
HBW,140.0,1.89,0.0,0.0,0.0,6
HBO,140.0,5.37,0.04,0.03,0.07,6
NHB,140.0,0.69,0.0,0.0,0.0,6
HBC,140.0,0.0,0.0,0.0,0.0,6
HBSch,140.0,0.38,0.0,0.0,0.0,6
All,141.0,0.0,0.0,0.0,0.0,6
HBW,141.0,0.0,0.0,0.0,0.0,6
HBO,141.0,0.0,0.0,0.0,0.0,6
NHB,141.0,0.0,0.0,0.0,0.0,6
HBC,141.0,0.0,0.0,0.0,0.0,6
HBSch,141.0,0.0,0.0,0.0,0.0,6
All,142.0,0.0,0.0,0.0,0.0,6
HBW,142.0,0.0,0.0,0.0,0.0,6
HBO,142.0,0.0,0.0,0.0,0.0,6
NHB,142.0,0.0,0.0,0.0,0.0,6
HBC,142.0,0.0,0.0,0.0,0.0,6
HBSch,142.0,0.0,0.0,0.0,0.0,6
All,143.0,471.54,10.72,2.02,12.74,6
HBW,143.0,80.74,0.39,0.13,0.52,6
HBO,143.0,242.9,8.39,1.58,9.97,6
NHB,143.0,107.53,1.95,0.31,2.26,6
HBC,143.0,13.0,0.0,0.0,0.0,6
HBSch,143.0,27.37,0.0,0.0,0.0,6
All,144.0,0.0,0.0,0.0,0.0,6
HBW,144.0,0.0,0.0,0.0,0.0,6
HBO,144.0,0.0,0.0,0.0,0.0,6
NHB,144.0,0.0,0.0,0.0,0.0,6
HBC,144.0,0.0,0.0,0.0,0.0,6
HBSch,144.0,0.0,0.0,0.0,0.0,6
All,145.0,108.02,1.08,0.78,1.86,6
HBW,145.0,18.61,0.02,0.1,0.12,6
HBO,145.0,73.44,1.04,0.66,1.71,6
NHB,145.0,3.63,0.02,0.02,0.04,6
HBC,145.0,0.0,0.0,0.0,0.0,6
HBSch,145.0,12.34,0.0,0.0,0.0,6
All,146.0,0.0,0.0,0.0,0.0,6
HBW,146.0,0.0,0.0,0.0,0.0,6
HBO,146.0,0.0,0.0,0.0,0.0,6
NHB,146.0,0.0,0.0,0.0,0.0,6
HBC,146.0,0.0,0.0,0.0,0.0,6
HBSch,146.0,0.0,0.0,0.0,0.0,6
All,147.0,3.26,0.01,0.02,0.02,6
HBW,147.0,0.62,0.0,0.0,0.0,6
HBO,147.0,2.29,0.01,0.01,0.02,6
NHB,147.0,0.12,0.0,0.0,0.0,6
HBC,147.0,0.0,0.0,0.0,0.0,6
HBSch,147.0,0.23,0.0,0.0,0.0,6
All,148.0,0.0,0.0,0.0,0.0,6
HBW,148.0,0.0,0.0,0.0,0.0,6
HBO,148.0,0.0,0.0,0.0,0.0,6
NHB,148.0,0.0,0.0,0.0,0.0,6
HBC,148.0,0.0,0.0,0.0,0.0,6
HBSch,148.0,0.0,0.0,0.0,0.0,6
All,149.0,0.0,0.0,0.0,0.0,6
HBW,149.0,0.0,0.0,0.0,0.0,6
HBO,149.0,0.0,0.0,0.0,0.0,6
NHB,149.0,0.0,0.0,0.0,0.0,6
HBC,149.0,0.0,0.0,0.0,0.0,6
HBSch,149.0,0.0,0.0,0.0,0.0,6
All,150.0,3157.57,55.18,20.8,75.99,6
HBW,150.0,578.57,1.99,2.82,4.81,6
HBO,150.0,2056.47,51.07,17.21,68.28,6
NHB,150.0,201.94,2.13,0.77,2.89,6
HBC,150.0,0.0,0.0,0.0,0.0,6
HBSch,150.0,320.59,0.0,0.0,0.0,6
All,151.0,270.52,0.01,0.57,0.58,6
HBW,151.0,36.9,0.0,0.07,0.07,6
HBO,151.0,185.11,0.01,0.49,0.5,6
NHB,151.0,7.79,0.0,0.02,0.02,6
HBC,151.0,0.0,0.0,0.0,0.0,6
HBSch,151.0,40.71,0.0,0.0,0.0,6
All,152.0,0.0,0.0,0.0,0.0,6
HBW,152.0,0.0,0.0,0.0,0.0,6
HBO,152.0,0.0,0.0,0.0,0.0,6
NHB,152.0,0.0,0.0,0.0,0.0,6
HBC,152.0,0.0,0.0,0.0,0.0,6
HBSch,152.0,0.0,0.0,0.0,0.0,6
All,153.0,0.0,0.0,0.0,0.0,6
HBW,153.0,0.0,0.0,0.0,0.0,6
HBO,153.0,0.0,0.0,0.0,0.0,6
NHB,153.0,0.0,0.0,0.0,0.0,6
HBC,153.0,0.0,0.0,0.0,0.0,6
HBSch,153.0,0.0,0.0,0.0,0.0,6
All,154.0,0.0,0.0,0.0,0.0,6
HBW,154.0,0.0,0.0,0.0,0.0,6
HBO,154.0,0.0,0.0,0.0,0.0,6
NHB,154.0,0.0,0.0,0.0,0.0,6
HBC,154.0,0.0,0.0,0.0,0.0,6
HBSch,154.0,0.0,0.0,0.0,0.0,6
All,155.0,66.27,0.39,0.17,0.55,6
HBW,155.0,18.4,0.0,0.01,0.01,6
HBO,155.0,39.99,0.38,0.15,0.53,6
NHB,155.0,4.52,0.01,0.01,0.02,6
HBC,155.0,0.0,0.0,0.0,0.0,6
HBSch,155.0,3.37,0.0,0.0,0.0,6
All,156.0,57.75,0.1,0.04,0.14,6
HBW,156.0,11.69,0.0,0.0,0.0,6
HBO,156.0,37.84,0.09,0.04,0.13,6
NHB,156.0,2.83,0.0,0.0,0.0,6
HBC,156.0,0.0,0.0,0.0,0.0,6
HBSch,156.0,5.39,0.0,0.0,0.0,6
All,157.0,395.83,3.78,1.08,4.85,6
HBW,157.0,92.14,0.0,0.03,0.03,6
HBO,157.0,253.45,3.69,1.01,4.71,6
NHB,157.0,19.64,0.08,0.03,0.11,6
HBC,157.0,1.0,0.0,0.0,0.0,6
HBSch,157.0,29.6,0.0,0.0,0.0,6
All,158.0,802.91,14.01,3.17,35.87,6
HBW,158.0,187.53,0.02,0.12,0.14,6
HBO,158.0,523.57,13.46,2.9,16.36,6
NHB,158.0,36.3,0.34,0.08,0.42,6
HBC,158.0,2.0,0.0,0.0,0.0,6
HBSch,158.0,53.51,0.19,0.06,18.95,6
All,159.0,8.0,0.01,0.0,0.01,6
HBW,159.0,0.0,0.0,0.0,0.0,6
HBO,159.0,0.0,0.0,0.0,0.0,6
NHB,159.0,8.0,0.01,0.0,0.01,6
HBC,159.0,0.0,0.0,0.0,0.0,6
HBSch,159.0,0.0,0.0,0.0,0.0,6
All,160.0,11.92,0.01,0.01,0.02,6
HBW,160.0,2.35,0.0,0.0,0.0,6
HBO,160.0,7.86,0.01,0.01,0.02,6
NHB,160.0,0.89,0.0,0.0,0.0,6
HBC,160.0,0.0,0.0,0.0,0.0,6
HBSch,160.0,0.82,0.0,0.0,0.0,6
All,161.0,214.93,3.48,0.89,10.08,6
HBW,161.0,50.35,0.01,0.06,0.07,6
HBO,161.0,140.95,3.33,0.79,4.12,6
NHB,161.0,7.98,0.09,0.02,0.11,6
HBC,161.0,0.0,0.0,0.0,0.0,6
HBSch,161.0,15.66,0.06,0.02,5.79,6
All,162.0,282.62,2.38,0.73,3.11,6
HBW,162.0,66.6,0.0,0.03,0.04,6
HBO,162.0,180.55,2.33,0.67,3.0,6
NHB,162.0,15.56,0.05,0.02,0.08,6
HBC,162.0,1.0,0.0,0.0,0.0,6
HBSch,162.0,18.9,0.0,0.0,0.0,6
All,163.0,64.82,0.76,0.23,2.74,6
HBW,163.0,14.64,0.0,0.01,0.01,6
HBO,163.0,43.26,0.72,0.2,0.93,6
NHB,163.0,2.08,0.02,0.01,0.03,6
HBC,163.0,0.0,0.0,0.0,0.0,6
HBSch,163.0,4.84,0.02,0.01,1.78,6
All,164.0,4.63,0.02,0.02,0.04,6
HBW,164.0,1.23,0.0,0.0,0.0,6
HBO,164.0,2.23,0.02,0.01,0.04,6
NHB,164.0,0.95,0.0,0.0,0.0,6
HBC,164.0,0.0,0.0,0.0,0.0,6
HBSch,164.0,0.22,0.0,0.0,0.0,6
All,165.0,42.85,0.06,0.03,0.09,6
HBW,165.0,0.0,0.0,0.0,0.0,6
HBO,165.0,0.0,0.0,0.0,0.0,6
NHB,165.0,42.85,0.06,0.03,0.09,6
HBC,165.0,0.0,0.0,0.0,0.0,6
HBSch,165.0,0.0,0.0,0.0,0.0,6
All,166.0,232.74,2.2,0.52,2.72,6
HBW,166.0,55.01,0.0,0.01,0.01,6
HBO,166.0,148.83,2.16,0.49,2.65,6
NHB,166.0,11.36,0.04,0.01,0.06,6
HBC,166.0,1.0,0.0,0.0,0.0,6
HBSch,166.0,16.54,0.0,0.0,0.0,6
All,167.0,126.12,1.16,0.35,1.51,6
HBW,167.0,28.21,0.0,0.02,0.02,6
HBO,167.0,81.35,1.13,0.32,1.45,6
NHB,167.0,5.57,0.03,0.01,0.04,6
HBC,167.0,0.0,0.0,0.0,0.0,6
HBSch,167.0,10.99,0.0,0.0,0.0,6
All,168.0,449.2,6.38,1.54,7.93,6
HBW,168.0,97.47,0.0,0.11,0.11,6
HBO,168.0,296.34,6.26,1.4,7.66,6
NHB,168.0,15.83,0.12,0.03,0.15,6
HBC,168.0,1.0,0.0,0.0,0.0,6
HBSch,168.0,38.56,0.0,0.0,0.0,6
All,169.0,118.2,1.11,0.41,1.52,6
HBW,169.0,29.19,0.0,0.05,0.05,6
HBO,169.0,75.25,1.08,0.35,1.43,6
NHB,169.0,4.88,0.03,0.01,0.04,6
HBC,169.0,0.0,0.0,0.0,0.0,6
HBSch,169.0,8.88,0.0,0.0,0.0,6
All,170.0,228.24,5.62,0.63,6.25,6
HBW,170.0,51.03,0.14,0.03,0.18,6
HBO,170.0,144.94,5.34,0.58,5.91,6
NHB,170.0,13.37,0.14,0.02,0.16,6
HBC,170.0,1.0,0.0,0.0,0.0,6
HBSch,170.0,17.89,0.0,0.0,0.0,6
All,171.0,363.19,7.22,0.91,8.13,6
HBW,171.0,78.15,0.01,0.02,0.03,6
HBO,171.0,240.36,7.09,0.88,7.96,6
NHB,171.0,13.62,0.13,0.02,0.14,6
HBC,171.0,1.0,0.0,0.0,0.0,6
HBSch,171.0,30.05,0.0,0.0,0.0,6
All,172.0,694.41,9.19,3.11,35.71,6
HBW,172.0,157.85,0.01,0.32,0.33,6
HBO,172.0,455.99,8.78,2.66,11.44,6
NHB,172.0,27.92,0.17,0.07,0.23,6
HBC,172.0,1.0,0.0,0.0,0.0,6
HBSch,172.0,51.65,0.24,0.06,23.7,6
All,173.0,602.85,5.81,3.1,8.91,6
HBW,173.0,125.21,0.0,0.37,0.37,6
HBO,173.0,397.96,5.73,2.67,8.4,6
NHB,173.0,21.43,0.08,0.06,0.14,6
HBC,173.0,1.0,0.0,0.0,0.0,6
HBSch,173.0,57.24,0.0,0.0,0.0,6
All,174.0,221.87,1.94,0.64,2.58,6
HBW,174.0,52.2,0.0,0.03,0.04,6
HBO,174.0,139.62,1.89,0.59,2.48,6
NHB,174.0,10.55,0.05,0.02,0.06,6
HBC,174.0,4.0,0.0,0.0,0.0,6
HBSch,174.0,15.51,0.0,0.0,0.0,6
All,175.0,347.41,4.65,1.29,17.23,6
HBW,175.0,72.31,0.06,0.08,0.15,6
HBO,175.0,216.41,4.24,1.11,5.35,6
NHB,175.0,31.3,0.24,0.07,0.3,6
HBC,175.0,2.0,0.0,0.0,0.0,6
HBSch,175.0,25.38,0.11,0.03,11.43,6
All,176.0,65.23,0.52,0.45,0.97,6
HBW,176.0,17.62,0.0,0.07,0.08,6
HBO,176.0,40.28,0.5,0.36,0.87,6
NHB,176.0,3.54,0.01,0.01,0.03,6
HBC,176.0,0.0,0.0,0.0,0.0,6
HBSch,176.0,3.8,0.0,0.0,0.0,6
All,177.0,242.02,5.15,0.62,5.77,6
HBW,177.0,53.85,0.01,0.02,0.03,6
HBO,177.0,155.6,5.04,0.59,5.63,6
NHB,177.0,9.1,0.1,0.01,0.11,6
HBC,177.0,3.0,0.0,0.0,0.0,6
HBSch,177.0,20.47,0.0,0.0,0.0,6
All,178.0,274.32,5.21,0.68,5.9,6
HBW,178.0,63.67,0.12,0.03,0.15,6
HBO,178.0,174.5,4.97,0.64,5.61,6
NHB,178.0,14.33,0.12,0.02,0.13,6
HBC,178.0,3.0,0.0,0.0,0.0,6
HBSch,178.0,18.81,0.0,0.0,0.0,6
All,179.0,63.48,0.28,0.11,0.39,6
HBW,179.0,12.19,0.0,0.0,0.0,6
HBO,179.0,42.28,0.27,0.11,0.38,6
NHB,179.0,2.61,0.01,0.0,0.01,6
HBC,179.0,0.0,0.0,0.0,0.0,6
HBSch,179.0,6.39,0.0,0.0,0.0,6
All,180.0,253.07,2.44,0.66,3.1,6
HBW,180.0,58.05,0.0,0.03,0.03,6
HBO,180.0,162.79,2.39,0.61,3.0,6
NHB,180.0,10.61,0.05,0.02,0.06,6
