Purpose,TAZID,All,Walk,Bike,NonM,test_id
NHB,90.0,2478.41,193.43,14.96,208.39,11
HBC,90.0,0.0,0.0,0.0,0.0,11
HBSch,90.0,49.64,0.28,0.08,27.61,11
All,91.0,1694.04,134.96,20.57,210.53,11
HBW,91.0,313.61,13.01,4.76,17.76,11
HBO,91.0,1045.92,112.88,14.65,127.53,11
NHB,91.0,174.77,8.52,1.01,9.53,11
HBC,91.0,25.0,0.0,0.0,0.0,11
HBSch,91.0,134.73,0.56,0.15,55.71,11
All,92.0,1808.46,152.54,22.9,207.39,11
HBW,92.0,308.28,13.8,5.24,19.04,11
HBO,92.0,1152.81,129.58,16.59,146.17,11
NHB,92.0,161.42,8.84,0.99,9.82,11
HBC,92.0,2.0,0.0,0.0,0.0,11
HBSch,92.0,183.96,0.32,0.09,32.36,11
All,93.0,0.0,0.0,0.0,0.0,11
HBW,93.0,0.0,0.0,0.0,0.0,11
HBO,93.0,0.0,0.0,0.0,0.0,11
NHB,93.0,0.0,0.0,0.0,0.0,11
HBC,93.0,0.0,0.0,0.0,0.0,11
HBSch,93.0,0.0,0.0,0.0,0.0,11
All,94.0,185.34,7.42,2.02,9.44,11
HBW,94.0,32.85,0.27,0.38,0.65,11
HBO,94.0,119.48,6.68,1.55,8.23,11
NHB,94.0,14.6,0.48,0.09,0.56,11
HBC,94.0,0.0,0.0,0.0,0.0,11
HBSch,94.0,18.4,0.0,0.0,0.0,11
All,95.0,2746.98,201.95,30.78,347.35,11
HBW,95.0,414.15,12.96,5.53,18.49,11
HBO,95.0,1649.1,166.28,22.65,188.93,11
NHB,95.0,421.11,21.54,2.29,23.84,11
HBC,95.0,7.0,0.0,0.0,0.0,11
HBSch,95.0,255.62,1.16,0.31,116.09,11
All,96.0,1763.07,141.21,22.65,202.85,11
HBW,96.0,393.51,9.22,5.63,14.85,11
HBO,96.0,1069.26,120.71,15.72,136.43,11
NHB,96.0,209.73,10.89,1.2,12.08,11
HBC,96.0,0.0,0.0,0.0,0.0,11
HBSch,96.0,90.57,0.39,0.11,39.5,11
All,97.0,0.0,0.0,0.0,0.0,11
HBW,97.0,0.0,0.0,0.0,0.0,11
HBO,97.0,0.0,0.0,0.0,0.0,11
NHB,97.0,0.0,0.0,0.0,0.0,11
HBC,97.0,0.0,0.0,0.0,0.0,11
HBSch,97.0,0.0,0.0,0.0,0.0,11
All,98.0,0.0,0.0,0.0,0.0,11
HBW,98.0,0.0,0.0,0.0,0.0,11
HBO,98.0,0.0,0.0,0.0,0.0,11
NHB,98.0,0.0,0.0,0.0,0.0,11
HBC,98.0,0.0,0.0,0.0,0.0,11
HBSch,98.0,0.0,0.0,0.0,0.0,11
All,99.0,0.0,0.0,0.0,0.0,11
HBW,99.0,0.0,0.0,0.0,0.0,11
HBO,99.0,0.0,0.0,0.0,0.0,11
NHB,99.0,0.0,0.0,0.0,0.0,11
HBC,99.0,0.0,0.0,0.0,0.0,11
HBSch,99.0,0.0,0.0,0.0,0.0,11
All,100.0,198.4,11.1,1.88,22.28,11
HBW,100.0,32.13,0.24,0.26,0.5,11
HBO,100.0,132.18,10.33,1.51,11.84,11
NHB,100.0,13.75,0.45,0.07,0.52,11
HBC,100.0,0.0,0.0,0.0,0.0,11
HBSch,100.0,20.33,0.09,0.03,9.42,11
All,101.0,4054.51,315.56,43.74,523.17,11
HBW,101.0,691.78,19.65,7.91,27.56,11
HBO,101.0,2562.51,275.36,33.27,308.64,11
NHB,101.0,413.93,18.89,2.11,21.0,11
HBC,101.0,22.0,0.0,0.0,0.0,11
HBSch,101.0,364.29,1.66,0.44,165.97,11
All,102.0,0.0,0.0,0.0,0.0,11
HBW,102.0,0.0,0.0,0.0,0.0,11
HBO,102.0,0.0,0.0,0.0,0.0,11
NHB,102.0,0.0,0.0,0.0,0.0,11
HBC,102.0,0.0,0.0,0.0,0.0,11
HBSch,102.0,0.0,0.0,0.0,0.0,11
All,103.0,2040.24,109.43,17.88,223.36,11
HBW,103.0,340.86,3.22,2.58,5.8,11
HBO,103.0,1347.28,101.43,14.43,115.85,11
NHB,103.0,139.36,3.81,0.62,4.43,11
HBC,103.0,0.0,0.0,0.0,0.0,11
HBSch,103.0,212.73,0.97,0.26,97.28,11
All,104.0,735.76,46.02,6.65,83.43,11
HBW,104.0,107.71,3.27,0.97,4.24,11
HBO,104.0,431.31,37.98,4.98,42.96,11
NHB,104.0,127.9,4.46,0.62,5.08,11
HBC,104.0,0.0,0.0,0.0,0.0,11
HBSch,104.0,68.84,0.31,0.08,31.15,11
All,105.0,277.79,10.37,2.23,12.59,11
HBW,105.0,44.83,0.43,0.29,0.72,11
HBO,105.0,159.54,8.97,1.75,10.73,11
NHB,105.0,40.39,0.97,0.18,1.15,11
HBC,105.0,9.0,0.0,0.0,0.0,11
HBSch,105.0,24.02,0.0,0.0,0.0,11
All,106.0,192.19,5.77,1.28,7.05,11
HBW,106.0,17.63,0.72,0.16,0.88,11
HBO,106.0,73.74,3.42,0.76,4.18,11
NHB,106.0,88.11,1.63,0.35,1.98,11
HBC,106.0,0.0,0.0,0.0,0.0,11
HBSch,106.0,12.71,0.0,0.0,0.0,11
All,107.0,0.0,0.0,0.0,0.0,11
HBW,107.0,0.0,0.0,0.0,0.0,11
HBO,107.0,0.0,0.0,0.0,0.0,11
NHB,107.0,0.0,0.0,0.0,0.0,11
HBC,107.0,0.0,0.0,0.0,0.0,11
HBSch,107.0,0.0,0.0,0.0,0.0,11
All,108.0,57.29,1.6,0.44,2.04,11
HBW,108.0,10.55,0.05,0.05,0.1,11
HBO,108.0,37.02,1.45,0.36,1.82,11
NHB,108.0,4.76,0.1,0.02,0.12,11
HBC,108.0,0.0,0.0,0.0,0.0,11
HBSch,108.0,4.97,0.0,0.0,0.0,11
All,109.0,0.0,0.0,0.0,0.0,11
HBW,109.0,0.0,0.0,0.0,0.0,11
HBO,109.0,0.0,0.0,0.0,0.0,11
NHB,109.0,0.0,0.0,0.0,0.0,11
HBC,109.0,0.0,0.0,0.0,0.0,11
HBSch,109.0,0.0,0.0,0.0,0.0,11
All,110.0,10.77,0.23,0.08,0.31,11
HBW,110.0,1.31,0.0,0.01,0.01,11
HBO,110.0,7.43,0.22,0.07,0.29,11
NHB,110.0,0.4,0.01,0.0,0.01,11
HBC,110.0,0.0,0.0,0.0,0.0,11
HBSch,110.0,1.63,0.0,0.0,0.0,11
All,111.0,0.0,0.0,0.0,0.0,11
HBW,111.0,0.0,0.0,0.0,0.0,11
HBO,111.0,0.0,0.0,0.0,0.0,11
NHB,111.0,0.0,0.0,0.0,0.0,11
HBC,111.0,0.0,0.0,0.0,0.0,11
HBSch,111.0,0.0,0.0,0.0,0.0,11
All,112.0,26.48,0.52,0.16,0.68,11
HBW,112.0,4.36,0.01,0.01,0.02,11
HBO,112.0,17.68,0.49,0.14,0.63,11
NHB,112.0,1.36,0.02,0.01,0.03,11
HBC,112.0,0.0,0.0,0.0,0.0,11
HBSch,112.0,3.09,0.0,0.0,0.0,11
All,113.0,212.54,5.5,1.44,6.94,11
HBW,113.0,36.8,0.09,0.15,0.24,11
HBO,113.0,137.69,5.17,1.23,6.39,11
NHB,113.0,14.97,0.24,0.06,0.3,11
HBC,113.0,0.0,0.0,0.0,0.0,11
HBSch,113.0,23.09,0.0,0.0,0.0,11
All,114.0,291.57,7.37,2.08,9.45,11
HBW,114.0,52.61,0.14,0.21,0.35,11
HBO,114.0,184.05,6.88,1.78,8.66,11
NHB,114.0,24.21,0.36,0.09,0.45,11
HBC,114.0,4.0,0.0,0.0,0.0,11
HBSch,114.0,26.69,0.0,0.0,0.0,11
All,115.0,228.25,8.95,0.68,9.63,11
HBW,115.0,0.0,0.0,0.0,0.0,11
HBO,115.0,0.0,0.0,0.0,0.0,11
NHB,115.0,228.25,8.95,0.68,9.63,11
HBC,115.0,0.0,0.0,0.0,0.0,11
HBSch,115.0,0.0,0.0,0.0,0.0,11
All,116.0,3.44,0.1,0.01,0.11,11
HBW,116.0,0.0,0.0,0.0,0.0,11
HBO,116.0,0.0,0.0,0.0,0.0,11
NHB,116.0,3.44,0.1,0.01,0.11,11
HBC,116.0,0.0,0.0,0.0,0.0,11
HBSch,116.0,0.0,0.0,0.0,0.0,11
All,117.0,313.43,10.44,1.72,22.46,11
HBW,117.0,36.61,0.21,0.11,0.32,11
HBO,117.0,153.99,7.53,1.26,8.8,11
NHB,117.0,98.53,2.59,0.33,2.92,11
HBC,117.0,0.0,0.0,0.0,0.0,11
HBSch,117.0,24.32,0.1,0.03,10.43,11
All,118.0,26.4,0.86,0.17,2.19,11
HBW,118.0,4.36,0.01,0.01,0.02,11
HBO,118.0,17.88,0.8,0.15,0.95,11
NHB,118.0,1.41,0.04,0.01,0.05,11
HBC,118.0,0.0,0.0,0.0,0.0,11
HBSch,118.0,2.76,0.01,0.0,1.18,11
All,119.0,36.12,1.37,0.13,1.5,11
HBW,119.0,1.29,0.02,0.0,0.03,11
HBO,119.0,7.49,0.56,0.05,0.62,11
NHB,119.0,25.7,0.78,0.07,0.85,11
HBC,119.0,0.0,0.0,0.0,0.0,11
HBSch,119.0,1.63,0.0,0.0,0.0,11
All,120.0,164.83,8.03,0.95,14.18,11
HBW,120.0,31.54,0.12,0.06,0.18,11
HBO,120.0,101.07,7.13,0.81,7.94,11
NHB,120.0,20.41,0.73,0.07,0.8,11
HBC,120.0,0.0,0.0,0.0,0.0,11
HBSch,120.0,11.81,0.05,0.01,5.26,11
All,121.0,403.49,19.48,2.49,39.95,11
HBW,121.0,66.56,0.29,0.12,0.41,11
HBO,121.0,265.41,18.15,2.23,20.38,11
NHB,121.0,29.61,0.87,0.09,0.96,11
HBC,121.0,1.0,0.0,0.0,0.0,11
HBSch,121.0,40.91,0.18,0.05,18.21,11
All,122.0,112.14,4.8,0.69,10.62,11
HBW,122.0,18.33,0.03,0.03,0.06,11
HBO,122.0,74.74,4.5,0.62,5.12,11
NHB,122.0,7.37,0.21,0.03,0.24,11
HBC,122.0,0.0,0.0,0.0,0.0,11
HBSch,122.0,11.7,0.05,0.01,5.19,11
All,123.0,0.0,0.0,0.0,0.0,11
HBW,123.0,0.0,0.0,0.0,0.0,11
HBO,123.0,0.0,0.0,0.0,0.0,11
NHB,123.0,0.0,0.0,0.0,0.0,11
HBC,123.0,0.0,0.0,0.0,0.0,11
HBSch,123.0,0.0,0.0,0.0,0.0,11
All,124.0,556.92,30.25,3.28,52.12,11
HBW,124.0,109.59,0.5,0.2,0.7,11
HBO,124.0,352.18,27.89,2.87,30.76,11
NHB,124.0,51.81,1.68,0.15,1.83,11
HBC,124.0,1.0,0.0,0.0,0.0,11
HBSch,124.0,42.33,0.19,0.05,18.83,11
All,125.0,597.81,36.69,3.57,62.37,11
HBW,125.0,100.51,1.62,0.24,1.86,11
HBO,125.0,360.2,31.84,3.02,34.86,11
NHB,125.0,87.3,3.01,0.24,3.25,11
HBC,125.0,0.0,0.0,0.0,0.0,11
HBSch,125.0,49.8,0.22,0.06,22.4,11
All,126.0,1361.08,76.62,8.59,127.67,11
HBW,126.0,265.01,1.65,0.55,2.19,11
HBO,126.0,865.59,70.34,7.57,77.91,11
NHB,126.0,130.25,4.2,0.36,4.56,11
HBC,126.0,3.0,0.0,0.0,0.0,11
HBSch,126.0,97.23,0.43,0.12,43.01,11
All,127.0,866.53,44.53,4.8,84.69,11
HBW,127.0,154.93,0.27,0.19,0.45,11
HBO,127.0,562.02,41.81,4.33,46.14,11
NHB,127.0,67.62,2.1,0.18,2.28,11
HBC,127.0,2.0,0.0,0.0,0.0,11
HBSch,127.0,79.95,0.36,0.1,35.82,11
All,128.0,549.95,29.94,3.11,58.38,11
HBW,128.0,89.6,0.33,0.11,0.44,11
HBO,128.0,364.13,28.11,2.83,30.94,11
NHB,128.0,38.56,1.24,0.11,1.35,11
HBC,128.0,0.0,0.0,0.0,0.0,11
HBSch,128.0,57.65,0.26,0.07,25.66,11
All,129.0,80.54,2.21,0.38,5.3,11
HBW,129.0,14.94,0.01,0.01,0.02,11
HBO,129.0,52.64,2.05,0.34,2.39,11
NHB,129.0,6.46,0.12,0.02,0.14,11
HBC,129.0,0.0,0.0,0.0,0.0,11
HBSch,129.0,6.5,0.03,0.01,2.75,11
All,130.0,301.29,13.94,1.86,21.15,11
HBW,130.0,66.86,0.19,0.1,0.29,11
HBO,130.0,176.15,12.48,1.62,14.1,11
NHB,130.0,44.98,1.22,0.12,1.33,11
HBC,130.0,1.0,0.0,0.0,0.0,11
HBSch,130.0,12.3,0.05,0.01,5.42,11
All,131.0,532.66,18.96,2.71,42.68,11
HBW,131.0,92.63,0.07,0.09,0.16,11
HBO,131.0,349.68,17.85,2.46,20.32,11
NHB,131.0,40.52,0.83,0.1,0.93,11
HBC,131.0,1.0,0.0,0.0,0.0,11
HBSch,131.0,48.82,0.21,0.06,21.28,11
All,132.0,216.75,4.55,0.96,5.51,11
HBW,132.0,40.99,0.31,0.08,0.39,11
HBO,132.0,127.74,3.93,0.82,4.75,11
NHB,132.0,33.16,0.31,0.07,0.37,11
HBC,132.0,0.0,0.0,0.0,0.0,11
HBSch,132.0,14.86,0.0,0.0,0.0,11
All,133.0,1362.31,36.16,6.19,42.35,11
HBW,133.0,244.51,0.69,0.37,1.06,11
HBO,133.0,869.11,34.1,5.58,39.68,11
NHB,133.0,109.59,1.37,0.25,1.61,11
HBC,133.0,2.0,0.0,0.0,0.0,11
HBSch,133.0,137.1,0.0,0.0,0.0,11
All,134.0,38.39,0.14,0.13,0.27,11
HBW,134.0,6.21,0.0,0.01,0.01,11
HBO,134.0,25.9,0.13,0.12,0.25,11
NHB,134.0,1.72,0.01,0.01,0.01,11
HBC,134.0,0.0,0.0,0.0,0.0,11
HBSch,134.0,4.56,0.0,0.0,0.0,11
All,135.0,14.48,0.19,0.06,0.25,11
HBW,135.0,2.3,0.0,0.0,0.0,11
HBO,135.0,9.93,0.18,0.05,0.23,11
NHB,135.0,0.62,0.01,0.0,0.01,11
HBC,135.0,0.0,0.0,0.0,0.0,11
HBSch,135.0,1.63,0.0,0.0,0.0,11
All,136.0,1379.19,38.99,6.99,45.97,11
HBW,136.0,239.26,0.9,0.56,1.46,11
HBO,136.0,883.32,36.61,6.15,42.76,11
NHB,136.0,114.29,1.48,0.28,1.76,11
HBC,136.0,6.0,0.0,0.0,0.0,11
HBSch,136.0,136.32,0.0,0.0,0.0,11
All,137.0,23.05,0.21,0.07,0.28,11
HBW,137.0,1.3,0.01,0.0,0.01,11
HBO,137.0,3.86,0.08,0.03,0.11,11
NHB,137.0,17.15,0.13,0.04,0.16,11
HBC,137.0,0.0,0.0,0.0,0.0,11
HBSch,137.0,0.75,0.0,0.0,0.0,11
All,138.0,1710.47,48.12,9.15,57.27,11
HBW,138.0,261.58,1.78,0.67,2.46,11
HBO,138.0,1100.44,44.6,8.15,52.75,11
NHB,138.0,124.09,1.74,0.33,2.07,11
HBC,138.0,19.0,0.0,0.0,0.0,11
HBSch,138.0,205.36,0.0,0.0,0.0,11
All,139.0,214.03,5.55,1.46,7.01,11
HBW,139.0,41.78,0.15,0.13,0.28,11
HBO,139.0,124.14,4.81,1.21,6.02,11
NHB,139.0,37.45,0.58,0.12,0.7,11
HBC,139.0,0.0,0.0,0.0,0.0,11
HBSch,139.0,10.66,0.0,0.0,0.0,11
All,140.0,9.22,0.11,0.06,0.17,11
HBW,140.0,1.7,0.0,0.0,0.0,11
HBO,140.0,5.29,0.09,0.05,0.14,11
NHB,140.0,1.82,0.01,0.01,0.02,11
HBC,140.0,0.0,0.0,0.0,0.0,11
HBSch,140.0,0.41,0.0,0.0,0.0,11
All,141.0,0.0,0.0,0.0,0.0,11
HBW,141.0,0.0,0.0,0.0,0.0,11
HBO,141.0,0.0,0.0,0.0,0.0,11
NHB,141.0,0.0,0.0,0.0,0.0,11
HBC,141.0,0.0,0.0,0.0,0.0,11
HBSch,141.0,0.0,0.0,0.0,0.0,11
All,142.0,0.0,0.0,0.0,0.0,11
HBW,142.0,0.0,0.0,0.0,0.0,11
HBO,142.0,0.0,0.0,0.0,0.0,11
NHB,142.0,0.0,0.0,0.0,0.0,11
HBC,142.0,0.0,0.0,0.0,0.0,11
HBSch,142.0,0.0,0.0,0.0,0.0,11
All,143.0,585.72,13.34,3.08,16.42,11
HBW,143.0,80.8,0.6,0.26,0.87,11
HBO,143.0,241.77,9.29,2.13,11.42,11
NHB,143.0,222.73,3.44,0.69,4.13,11
HBC,143.0,13.0,0.0,0.0,0.0,11
HBSch,143.0,27.43,0.0,0.0,0.0,11
All,144.0,0.0,0.0,0.0,0.0,11
HBW,144.0,0.0,0.0,0.0,0.0,11
HBO,144.0,0.0,0.0,0.0,0.0,11
NHB,144.0,0.0,0.0,0.0,0.0,11
HBC,144.0,0.0,0.0,0.0,0.0,11
HBSch,144.0,0.0,0.0,0.0,0.0,11
All,145.0,112.38,1.28,1.02,2.3,11
HBW,145.0,18.91,0.03,0.2,0.23,11
HBO,145.0,73.32,1.21,0.79,2.0,11
NHB,145.0,7.81,0.04,0.04,0.07,11
HBC,145.0,0.0,0.0,0.0,0.0,11
HBSch,145.0,12.34,0.0,0.0,0.0,11
All,146.0,0.0,0.0,0.0,0.0,11
HBW,146.0,0.0,0.0,0.0,0.0,11
HBO,146.0,0.0,0.0,0.0,0.0,11
NHB,146.0,0.0,0.0,0.0,0.0,11
HBC,146.0,0.0,0.0,0.0,0.0,11
HBSch,146.0,0.0,0.0,0.0,0.0,11
All,147.0,3.48,0.01,0.02,0.03,11
HBW,147.0,0.63,0.0,0.0,0.0,11
HBO,147.0,2.26,0.01,0.02,0.03,11
NHB,147.0,0.35,0.0,0.0,0.0,11
HBC,147.0,0.0,0.0,0.0,0.0,11
HBSch,147.0,0.24,0.0,0.0,0.0,11
All,148.0,0.0,0.0,0.0,0.0,11
HBW,148.0,0.0,0.0,0.0,0.0,11
HBO,148.0,0.0,0.0,0.0,0.0,11
NHB,148.0,0.0,0.0,0.0,0.0,11
HBC,148.0,0.0,0.0,0.0,0.0,11
HBSch,148.0,0.0,0.0,0.0,0.0,11
All,149.0,0.0,0.0,0.0,0.0,11
HBW,149.0,0.0,0.0,0.0,0.0,11
HBO,149.0,0.0,0.0,0.0,0.0,11
NHB,149.0,0.0,0.0,0.0,0.0,11
HBC,149.0,0.0,0.0,0.0,0.0,11
HBSch,149.0,0.0,0.0,0.0,0.0,11
All,150.0,3370.71,68.21,27.75,95.96,11
HBW,150.0,581.0,3.72,5.15,8.88,11
HBO,150.0,2054.73,60.15,21.05,81.2,11
NHB,150.0,414.39,4.34,1.54,5.88,11
HBC,150.0,0.0,0.0,0.0,0.0,11
HBSch,150.0,320.59,0.0,0.0,0.0,11
All,151.0,279.31,0.01,0.97,0.98,11
HBW,151.0,36.9,0.0,0.15,0.15,11
HBO,151.0,183.99,0.01,0.79,0.8,11
NHB,151.0,17.69,0.0,0.03,0.03,11
HBC,151.0,0.0,0.0,0.0,0.0,11
HBSch,151.0,40.73,0.0,0.0,0.0,11
All,152.0,0.0,0.0,0.0,0.0,11
HBW,152.0,0.0,0.0,0.0,0.0,11
HBO,152.0,0.0,0.0,0.0,0.0,11
NHB,152.0,0.0,0.0,0.0,0.0,11
HBC,152.0,0.0,0.0,0.0,0.0,11
HBSch,152.0,0.0,0.0,0.0,0.0,11
All,153.0,0.0,0.0,0.0,0.0,11
HBW,153.0,0.0,0.0,0.0,0.0,11
HBO,153.0,0.0,0.0,0.0,0.0,11
NHB,153.0,0.0,0.0,0.0,0.0,11
HBC,153.0,0.0,0.0,0.0,0.0,11
HBSch,153.0,0.0,0.0,0.0,0.0,11
All,154.0,0.04,0.0,0.0,0.0,11
HBW,154.0,0.0,0.0,0.0,0.0,11
HBO,154.0,0.0,0.0,0.0,0.0,11
NHB,154.0,0.04,0.0,0.0,0.0,11
HBC,154.0,0.0,0.0,0.0,0.0,11
HBSch,154.0,0.0,0.0,0.0,0.0,11
All,155.0,2749.87,72.39,14.93,87.32,11
HBW,155.0,602.51,0.09,1.06,1.15,11
HBO,155.0,1702.56,68.81,13.19,82.01,11
NHB,155.0,219.61,3.49,0.68,4.16,11
HBC,155.0,4.0,0.0,0.0,0.0,11
HBSch,155.0,221.19,0.0,0.0,0.0,11
All,156.0,4004.06,74.15,17.23,91.38,11
HBW,156.0,855.6,0.0,0.99,1.0,11
HBO,156.0,2506.71,70.43,15.47,85.9,11
NHB,156.0,316.53,3.72,0.77,4.49,11
HBC,156.0,5.0,0.0,0.0,0.0,11
HBSch,156.0,320.21,0.0,0.0,0.0,11
All,157.0,6262.02,163.87,37.37,201.25,11
HBW,157.0,1353.35,0.02,1.91,1.93,11
HBO,157.0,3900.22,155.1,33.73,188.83,11
NHB,157.0,500.77,8.75,1.73,10.49,11
HBC,157.0,8.0,0.0,0.0,0.0,11
HBSch,157.0,499.68,0.0,0.0,0.0,11
All,158.0,4784.88,141.21,32.34,274.85,11
HBW,158.0,1064.76,0.54,2.45,2.99,11
HBO,158.0,2994.44,132.04,28.13,160.17,11
NHB,158.0,400.05,7.61,1.42,9.03,11
HBC,158.0,8.0,0.0,0.0,0.0,11
HBSch,158.0,317.64,1.02,0.34,102.66,11
All,159.0,2269.37,28.38,11.33,39.71,11
HBW,159.0,476.21,3.23,2.73,5.96,11
HBO,159.0,1397.21,23.92,8.17,32.09,11
NHB,159.0,213.81,1.22,0.44,1.66,11
HBC,159.0,3.0,0.0,0.0,0.0,11
HBSch,159.0,179.15,0.0,0.0,0.0,11
All,160.0,5878.53,89.34,30.5,119.84,11
HBW,160.0,1252.18,0.12,1.7,1.82,11
HBO,160.0,3688.95,84.91,27.44,112.34,11
NHB,160.0,455.46,4.31,1.37,5.68,11
HBC,160.0,8.0,0.0,0.0,0.0,11
HBSch,160.0,473.95,0.0,0.0,0.0,11
All,161.0,877.02,20.77,6.15,46.74,11
HBW,161.0,197.44,0.55,0.76,1.31,11
HBO,161.0,535.87,18.84,5.02,23.86,11
NHB,161.0,86.57,1.17,0.31,1.48,11
HBC,161.0,1.0,0.0,0.0,0.0,11
HBSch,161.0,56.14,0.2,0.07,20.09,11
All,162.0,3173.0,68.04,18.76,86.8,11
HBW,162.0,689.03,0.02,1.53,1.55,11
HBO,162.0,1974.41,64.75,16.4,81.15,11
NHB,162.0,267.0,3.27,0.83,4.1,11
HBC,162.0,4.0,0.0,0.0,0.0,11
HBSch,162.0,238.56,0.0,0.0,0.0,11
All,163.0,333.94,6.5,2.03,16.57,11
HBW,163.0,76.84,0.03,0.18,0.22,11
HBO,163.0,204.94,6.04,1.72,7.76,11
NHB,163.0,28.14,0.35,0.1,0.45,11
HBC,163.0,1.0,0.0,0.0,0.0,11
HBSch,163.0,23.01,0.08,0.03,8.15,11
All,164.0,702.19,10.98,4.81,15.8,11
HBW,164.0,156.55,0.04,0.76,0.8,11
HBO,164.0,429.16,10.47,3.84,14.31,11
NHB,164.0,60.76,0.48,0.21,0.69,11
HBC,164.0,1.0,0.0,0.0,0.0,11
HBSch,164.0,54.72,0.0,0.0,0.0,11
All,165.0,290.3,0.79,0.61,1.4,11
HBW,165.0,0.0,0.0,0.0,0.0,11
HBO,165.0,0.0,0.0,0.0,0.0,11
NHB,165.0,290.3,0.79,0.61,1.4,11
HBC,165.0,0.0,0.0,0.0,0.0,11
HBSch,165.0,0.0,0.0,0.0,0.0,11
All,166.0,2679.74,68.66,14.61,83.27,11
HBW,166.0,588.42,0.02,0.79,0.81,11
HBO,166.0,1668.04,65.29,13.13,78.41,11
NHB,166.0,222.55,3.36,0.7,4.05,11
HBC,166.0,4.0,0.0,0.0,0.0,11
HBSch,166.0,196.74,0.0,0.0,0.0,11
All,167.0,559.72,9.2,3.15,12.35,11
HBW,167.0,125.62,0.01,0.33,0.34,11
HBO,167.0,340.45,8.75,2.66,11.42,11
NHB,167.0,50.64,0.43,0.15,0.59,11
HBC,167.0,1.0,0.0,0.0,0.0,11
HBSch,167.0,42.01,0.0,0.0,0.0,11
All,168.0,750.69,15.97,4.95,20.92,11
HBW,168.0,169.2,0.03,0.61,0.65,11
HBO,168.0,465.72,15.24,4.13,19.37,11
NHB,168.0,61.72,0.7,0.21,0.91,11
HBC,168.0,1.0,0.0,0.0,0.0,11
HBSch,168.0,53.06,0.0,0.0,0.0,11
All,169.0,661.99,13.79,5.02,18.81,11
HBW,169.0,149.87,0.02,0.88,0.9,11
HBO,169.0,403.68,13.17,3.92,17.09,11
NHB,169.0,57.96,0.6,0.21,0.82,11
HBC,169.0,0.0,0.0,0.0,0.0,11
HBSch,169.0,50.49,0.0,0.0,0.0,11
All,170.0,1566.06,88.11,12.08,100.19,11
HBW,170.0,330.22,9.08,1.69,10.77,11
HBO,170.0,915.98,72.55,9.59,82.14,11
NHB,170.0,209.55,6.49,0.79,7.28,11
HBC,170.0,2.0,0.0,0.0,0.0,11
HBSch,170.0,108.31,0.0,0.0,0.0,11
All,171.0,2156.74,79.46,12.81,92.28,11
HBW,171.0,467.96,0.56,0.67,1.23,11
HBO,171.0,1359.28,74.89,11.54,86.43,11
NHB,171.0,172.7,4.02,0.6,4.62,11
HBC,171.0,3.0,0.0,0.0,0.0,11
HBSch,171.0,153.8,0.0,0.0,0.0,11
All,172.0,2106.03,55.61,18.34,126.0,11
HBW,172.0,502.35,0.18,3.02,3.2,11
HBO,172.0,1283.45,52.15,14.45,66.6,11
NHB,172.0,198.76,2.76,0.73,3.49,11
HBC,172.0,2.0,0.0,0.0,0.0,11
HBSch,172.0,119.48,0.53,0.14,52.72,11
All,173.0,2961.65,92.83,29.5,122.32,11
HBW,173.0,688.51,0.69,5.66,6.35,11
HBO,173.0,1801.28,88.07,22.71,110.78,11
NHB,173.0,273.63,4.07,1.13,5.19,11
HBC,173.0,5.0,0.0,0.0,0.0,11
HBSch,173.0,193.23,0.0,0.0,0.0,11
All,174.0,761.85,12.21,4.5,16.7,11
HBW,174.0,174.62,0.04,0.42,0.46,11
HBO,174.0,457.93,11.51,3.85,15.36,11
NHB,174.0,74.42,0.65,0.23,0.88,11
HBC,174.0,5.0,0.0,0.0,0.0,11
HBSch,174.0,49.89,0.0,0.0,0.0,11
All,175.0,659.99,14.27,4.42,35.1,11
HBW,175.0,139.9,0.34,0.53,0.87,11
HBO,175.0,383.45,12.48,3.52,16.0,11
NHB,175.0,95.39,1.28,0.32,1.61,11
HBC,175.0,1.0,0.0,0.0,0.0,11
HBSch,175.0,40.24,0.17,0.04,16.62,11
All,176.0,3091.16,135.4,38.06,173.45,11
HBW,176.0,748.57,10.77,9.4,20.17,11
HBO,176.0,1711.81,115.29,26.47,141.76,11
NHB,176.0,474.55,9.34,2.18,11.52,11
HBC,176.0,5.0,0.0,0.0,0.0,11
HBSch,176.0,151.23,0.0,0.0,0.0,11
All,177.0,4926.28,373.71,38.28,411.99,11
HBW,177.0,1157.03,19.95,4.83,24.77,11
HBO,177.0,2509.42,298.82,29.22,328.04,11
NHB,177.0,1067.2,54.95,4.24,59.18,11
HBC,177.0,7.0,0.0,0.0,0.0,11
HBSch,177.0,185.63,0.0,0.0,0.0,11
All,178.0,2931.45,129.47,17.89,147.36,11
HBW,178.0,645.52,4.84,1.45,6.28,11
HBO,178.0,1829.81,117.7,15.61,133.31,11
NHB,178.0,241.39,6.94,0.83,7.77,11
HBC,178.0,7.0,0.0,0.0,0.0,11
HBSch,178.0,207.74,0.0,0.0,0.0,11
All,179.0,1902.29,48.47,10.3,58.77,11
HBW,179.0,430.78,0.07,0.6,0.67,11
HBO,179.0,1171.14,46.03,9.2,55.24,11
NHB,179.0,167.21,2.36,0.5,2.87,11
HBC,179.0,3.0,0.0,0.0,0.0,11
HBSch,179.0,130.15,0.0,0.0,0.0,11
All,180.0,365.66,5.34,1.9,7.23,11
