Purpose,TAZID,All,Walk,Bike,NonM,test_id
NHB,90.0,2222.3,176.37,13.6,189.97,8
HBC,90.0,0.0,0.0,0.0,0.0,8
HBSch,90.0,49.61,0.27,0.08,27.56,8
All,91.0,1673.76,137.55,20.77,213.26,8
HBW,91.0,312.98,12.45,4.48,16.94,8
HBO,91.0,1046.51,116.77,15.22,131.99,8
NHB,91.0,155.53,7.77,0.92,8.69,8
HBC,91.0,24.0,0.0,0.0,0.0,8
HBSch,91.0,134.73,0.55,0.15,55.64,8
All,92.0,1792.96,154.3,22.99,208.98,8
HBW,92.0,307.81,13.2,4.98,18.18,8
HBO,92.0,1153.5,132.74,17.02,149.76,8
NHB,92.0,144.63,8.04,0.9,8.93,8
HBC,92.0,3.0,0.0,0.0,0.0,8
HBSch,92.0,184.01,0.32,0.09,32.11,8
All,93.0,0.0,0.0,0.0,0.0,8
HBW,93.0,0.0,0.0,0.0,0.0,8
HBO,93.0,0.0,0.0,0.0,0.0,8
NHB,93.0,0.0,0.0,0.0,0.0,8
HBC,93.0,0.0,0.0,0.0,0.0,8
HBSch,93.0,0.0,0.0,0.0,0.0,8
All,94.0,184.25,7.76,2.11,9.87,8
HBW,94.0,32.41,0.26,0.36,0.62,8
HBO,94.0,120.17,7.06,1.67,8.73,8
NHB,94.0,13.29,0.44,0.08,0.52,8
HBC,94.0,0.0,0.0,0.0,0.0,8
HBSch,94.0,18.37,0.0,0.0,0.0,8
All,95.0,2701.26,205.81,31.25,351.53,8
HBW,95.0,413.59,12.44,5.26,17.7,8
HBO,95.0,1649.5,172.48,23.59,196.07,8
NHB,95.0,375.49,19.73,2.09,21.83,8
HBC,95.0,7.0,0.0,0.0,0.0,8
HBSch,95.0,255.68,1.16,0.31,115.93,8
All,96.0,1741.32,144.0,22.81,205.76,8
HBW,96.0,393.23,8.76,5.28,14.03,8
HBO,96.0,1069.15,124.84,16.33,141.17,8
NHB,96.0,188.4,10.01,1.1,11.1,8
HBC,96.0,0.0,0.0,0.0,0.0,8
HBSch,96.0,90.54,0.39,0.11,39.45,8
All,97.0,0.0,0.0,0.0,0.0,8
HBW,97.0,0.0,0.0,0.0,0.0,8
HBO,97.0,0.0,0.0,0.0,0.0,8
NHB,97.0,0.0,0.0,0.0,0.0,8
HBC,97.0,0.0,0.0,0.0,0.0,8
HBSch,97.0,0.0,0.0,0.0,0.0,8
All,98.0,0.0,0.0,0.0,0.0,8
HBW,98.0,0.0,0.0,0.0,0.0,8
HBO,98.0,0.0,0.0,0.0,0.0,8
NHB,98.0,0.0,0.0,0.0,0.0,8
HBC,98.0,0.0,0.0,0.0,0.0,8
HBSch,98.0,0.0,0.0,0.0,0.0,8
All,99.0,0.0,0.0,0.0,0.0,8
HBW,99.0,0.0,0.0,0.0,0.0,8
HBO,99.0,0.0,0.0,0.0,0.0,8
NHB,99.0,0.0,0.0,0.0,0.0,8
HBC,99.0,0.0,0.0,0.0,0.0,8
HBSch,99.0,0.0,0.0,0.0,0.0,8
All,100.0,197.33,11.76,1.95,22.99,8
HBW,100.0,31.81,0.23,0.25,0.47,8
HBO,100.0,132.71,11.02,1.61,12.63,8
NHB,100.0,12.42,0.41,0.07,0.48,8
HBC,100.0,0.0,0.0,0.0,0.0,8
HBSch,100.0,20.37,0.09,0.03,9.4,8
All,101.0,4011.58,326.51,44.7,534.67,8
HBW,101.0,691.43,18.72,7.47,26.2,8
HBO,101.0,2563.15,288.71,34.85,323.55,8
NHB,101.0,369.65,17.43,1.94,19.37,8
HBC,101.0,23.0,0.0,0.0,0.0,8
HBSch,101.0,364.35,1.65,0.44,165.55,8
All,102.0,0.0,0.0,0.0,0.0,8
HBW,102.0,0.0,0.0,0.0,0.0,8
HBO,102.0,0.0,0.0,0.0,0.0,8
NHB,102.0,0.0,0.0,0.0,0.0,8
HBC,102.0,0.0,0.0,0.0,0.0,8
HBSch,102.0,0.0,0.0,0.0,0.0,8
All,103.0,2025.6,117.67,18.75,232.06,8
HBW,103.0,340.42,3.12,2.42,5.54,8
HBO,103.0,1347.41,110.0,15.49,125.49,8
NHB,103.0,124.97,3.59,0.57,4.16,8
HBC,103.0,0.0,0.0,0.0,0.0,8
HBSch,103.0,212.8,0.97,0.26,96.87,8
All,104.0,722.45,47.71,6.81,85.16,8
HBW,104.0,107.37,3.2,0.92,4.12,8
HBO,104.0,432.03,40.09,5.24,45.33,8
NHB,104.0,114.17,4.11,0.57,4.68,8
HBC,104.0,0.0,0.0,0.0,0.0,8
HBSch,104.0,68.88,0.31,0.08,31.03,8
All,105.0,271.54,11.03,2.32,13.35,8
HBW,105.0,44.53,0.41,0.28,0.69,8
HBO,105.0,159.08,9.72,1.87,11.59,8
NHB,105.0,35.87,0.9,0.17,1.06,8
HBC,105.0,8.0,0.0,0.0,0.0,8
HBSch,105.0,24.06,0.0,0.0,0.0,8
All,106.0,180.81,5.9,1.29,7.2,8
HBW,106.0,17.41,0.71,0.15,0.86,8
HBO,106.0,75.21,3.72,0.83,4.55,8
NHB,106.0,75.47,1.47,0.32,1.79,8
HBC,106.0,0.0,0.0,0.0,0.0,8
HBSch,106.0,12.72,0.0,0.0,0.0,8
All,107.0,0.0,0.0,0.0,0.0,8
HBW,107.0,0.0,0.0,0.0,0.0,8
HBO,107.0,0.0,0.0,0.0,0.0,8
NHB,107.0,0.0,0.0,0.0,0.0,8
HBC,107.0,0.0,0.0,0.0,0.0,8
HBSch,107.0,0.0,0.0,0.0,0.0,8
All,108.0,56.68,1.73,0.46,2.19,8
HBW,108.0,10.3,0.05,0.05,0.1,8
HBO,108.0,37.08,1.59,0.39,1.98,8
NHB,108.0,4.34,0.09,0.02,0.11,8
HBC,108.0,0.0,0.0,0.0,0.0,8
HBSch,108.0,4.96,0.0,0.0,0.0,8
All,109.0,0.0,0.0,0.0,0.0,8
HBW,109.0,0.0,0.0,0.0,0.0,8
HBO,109.0,0.0,0.0,0.0,0.0,8
NHB,109.0,0.0,0.0,0.0,0.0,8
HBC,109.0,0.0,0.0,0.0,0.0,8
HBSch,109.0,0.0,0.0,0.0,0.0,8
All,110.0,10.73,0.25,0.09,0.34,8
HBW,110.0,1.21,0.0,0.01,0.01,8
HBO,110.0,7.55,0.24,0.08,0.32,8
NHB,110.0,0.33,0.01,0.0,0.01,8
HBC,110.0,0.0,0.0,0.0,0.0,8
HBSch,110.0,1.63,0.0,0.0,0.0,8
All,111.0,0.0,0.0,0.0,0.0,8
HBW,111.0,0.0,0.0,0.0,0.0,8
HBO,111.0,0.0,0.0,0.0,0.0,8
NHB,111.0,0.0,0.0,0.0,0.0,8
HBC,111.0,0.0,0.0,0.0,0.0,8
HBSch,111.0,0.0,0.0,0.0,0.0,8
All,112.0,26.0,0.57,0.17,0.75,8
HBW,112.0,4.15,0.01,0.01,0.02,8
HBO,112.0,17.48,0.55,0.15,0.7,8
NHB,112.0,1.31,0.02,0.01,0.03,8
HBC,112.0,0.0,0.0,0.0,0.0,8
HBSch,112.0,3.06,0.0,0.0,0.0,8
All,113.0,211.39,6.08,1.55,7.64,8
HBW,113.0,36.26,0.09,0.14,0.23,8
HBO,113.0,138.56,5.77,1.35,7.12,8
NHB,113.0,13.56,0.23,0.06,0.28,8
HBC,113.0,0.0,0.0,0.0,0.0,8
HBSch,113.0,23.0,0.0,0.0,0.0,8
All,114.0,288.05,8.03,2.23,10.26,8
HBW,114.0,52.02,0.13,0.2,0.33,8
HBO,114.0,184.67,7.56,1.95,9.51,8
NHB,114.0,21.68,0.34,0.08,0.42,8
HBC,114.0,3.0,0.0,0.0,0.0,8
HBSch,114.0,26.68,0.0,0.0,0.0,8
All,115.0,203.65,8.63,0.65,9.28,8
HBW,115.0,0.0,0.0,0.0,0.0,8
HBO,115.0,0.0,0.0,0.0,0.0,8
NHB,115.0,203.65,8.63,0.65,9.28,8
HBC,115.0,0.0,0.0,0.0,0.0,8
HBSch,115.0,0.0,0.0,0.0,0.0,8
All,116.0,2.97,0.09,0.01,0.1,8
HBW,116.0,0.0,0.0,0.0,0.0,8
HBO,116.0,0.0,0.0,0.0,0.0,8
NHB,116.0,2.97,0.09,0.01,0.1,8
HBC,116.0,0.0,0.0,0.0,0.0,8
HBSch,116.0,0.0,0.0,0.0,0.0,8
All,117.0,302.35,11.04,1.82,23.06,8
HBW,117.0,36.06,0.21,0.1,0.31,8
HBO,117.0,154.28,8.27,1.39,9.66,8
NHB,117.0,87.73,2.46,0.31,2.77,8
HBC,117.0,0.0,0.0,0.0,0.0,8
HBSch,117.0,24.27,0.1,0.03,10.32,8
All,118.0,25.86,0.93,0.18,2.26,8
HBW,118.0,4.13,0.01,0.01,0.02,8
HBO,118.0,17.72,0.87,0.16,1.03,8
NHB,118.0,1.3,0.04,0.01,0.05,8
HBC,118.0,0.0,0.0,0.0,0.0,8
HBSch,118.0,2.71,0.01,0.0,1.17,8
All,119.0,32.93,1.42,0.13,1.55,8
HBW,119.0,1.25,0.02,0.0,0.03,8
HBO,119.0,7.44,0.65,0.06,0.71,8
NHB,119.0,22.61,0.75,0.07,0.82,8
HBC,119.0,0.0,0.0,0.0,0.0,8
HBSch,119.0,1.62,0.0,0.0,0.0,8
All,120.0,162.43,8.8,1.03,14.97,8
HBW,120.0,31.04,0.12,0.06,0.18,8
HBO,120.0,101.18,7.93,0.89,8.82,8
NHB,120.0,18.39,0.7,0.07,0.76,8
HBC,120.0,0.0,0.0,0.0,0.0,8
HBSch,120.0,11.82,0.05,0.01,5.2,8
All,121.0,400.14,21.15,2.69,41.65,8
HBW,121.0,66.06,0.29,0.12,0.4,8
HBO,121.0,265.87,19.86,2.43,22.29,8
NHB,121.0,26.35,0.82,0.09,0.91,8
HBC,121.0,1.0,0.0,0.0,0.0,8
HBSch,121.0,40.87,0.18,0.05,18.05,8
All,122.0,111.18,5.24,0.74,11.06,8
HBW,122.0,17.98,0.03,0.03,0.06,8
HBO,122.0,74.81,4.96,0.67,5.64,8
NHB,122.0,6.65,0.2,0.02,0.22,8
HBC,122.0,0.0,0.0,0.0,0.0,8
HBSch,122.0,11.74,0.05,0.01,5.14,8
All,123.0,0.0,0.0,0.0,0.0,8
HBW,123.0,0.0,0.0,0.0,0.0,8
HBO,123.0,0.0,0.0,0.0,0.0,8
NHB,123.0,0.0,0.0,0.0,0.0,8
HBC,123.0,0.0,0.0,0.0,0.0,8
HBSch,123.0,0.0,0.0,0.0,0.0,8
All,124.0,551.24,33.38,3.53,55.28,8
HBW,124.0,109.21,0.5,0.19,0.69,8
HBO,124.0,352.48,31.08,3.14,34.22,8
NHB,124.0,46.18,1.62,0.14,1.77,8
HBC,124.0,1.0,0.0,0.0,0.0,8
HBSch,124.0,42.37,0.19,0.05,18.6,8
All,125.0,587.68,39.77,3.8,65.48,8
HBW,125.0,100.09,1.63,0.23,1.87,8
HBO,125.0,360.61,35.04,3.28,38.31,8
NHB,125.0,77.08,2.88,0.23,3.11,8
HBC,125.0,0.0,0.0,0.0,0.0,8
HBSch,125.0,49.9,0.22,0.06,22.19,8
All,126.0,1344.73,84.25,9.19,135.34,8
HBW,126.0,263.81,1.62,0.51,2.13,8
HBO,126.0,865.71,78.16,8.22,86.38,8
NHB,126.0,115.84,4.05,0.35,4.39,8
HBC,126.0,2.0,0.0,0.0,0.0,8
HBSch,126.0,97.37,0.42,0.11,42.43,8
All,127.0,858.19,49.8,5.21,89.96,8
HBW,127.0,154.56,0.27,0.18,0.45,8
HBO,127.0,562.29,47.14,4.77,51.9,8
NHB,127.0,60.18,2.04,0.17,2.21,8
HBC,127.0,1.0,0.0,0.0,0.0,8
HBSch,127.0,80.15,0.35,0.09,35.39,8
All,128.0,548.01,33.26,3.37,61.62,8
HBW,128.0,89.32,0.34,0.1,0.44,8
HBO,128.0,365.48,31.47,3.1,34.57,8
NHB,128.0,34.49,1.2,0.1,1.3,8
HBC,128.0,1.0,0.0,0.0,0.0,8
HBSch,128.0,57.71,0.25,0.07,25.32,8
All,129.0,79.32,2.55,0.41,5.61,8
HBW,129.0,14.57,0.01,0.01,0.02,8
HBO,129.0,52.35,2.39,0.38,2.77,8
NHB,129.0,5.81,0.12,0.02,0.14,8
HBC,129.0,0.0,0.0,0.0,0.0,8
HBSch,129.0,6.59,0.03,0.01,2.68,8
All,130.0,296.51,15.65,2.0,22.92,8
HBW,130.0,66.38,0.19,0.1,0.29,8
HBO,130.0,176.51,14.21,1.77,15.98,8
NHB,130.0,40.29,1.19,0.11,1.3,8
HBC,130.0,1.0,0.0,0.0,0.0,8
HBSch,130.0,12.33,0.05,0.01,5.34,8
All,131.0,526.27,21.62,2.97,45.19,8
HBW,131.0,92.15,0.07,0.08,0.15,8
HBO,131.0,348.92,20.53,2.73,23.26,8
NHB,131.0,36.21,0.81,0.1,0.91,8
HBC,131.0,0.0,0.0,0.0,0.0,8
HBSch,131.0,48.99,0.21,0.06,20.87,8
All,132.0,212.23,5.39,1.05,6.43,8
HBW,132.0,40.73,0.33,0.07,0.4,8
HBO,132.0,127.93,4.75,0.91,5.66,8
NHB,132.0,28.73,0.31,0.06,0.37,8
HBC,132.0,0.0,0.0,0.0,0.0,8
HBSch,132.0,14.86,0.0,0.0,0.0,8
All,133.0,1351.23,42.72,6.75,49.47,8
HBW,133.0,243.92,0.72,0.32,1.04,8
HBO,133.0,870.71,40.59,6.2,46.78,8
NHB,133.0,97.59,1.41,0.23,1.64,8
HBC,133.0,2.0,0.0,0.0,0.0,8
HBSch,133.0,137.01,0.0,0.0,0.0,8
All,134.0,37.75,0.18,0.13,0.31,8
HBW,134.0,6.09,0.0,0.01,0.01,8
HBO,134.0,25.54,0.17,0.12,0.29,8
NHB,134.0,1.58,0.01,0.0,0.01,8
HBC,134.0,0.0,0.0,0.0,0.0,8
HBSch,134.0,4.54,0.0,0.0,0.0,8
All,135.0,14.31,0.25,0.06,0.31,8
HBW,135.0,2.26,0.0,0.0,0.0,8
HBO,135.0,9.89,0.23,0.06,0.29,8
NHB,135.0,0.55,0.01,0.0,0.01,8
HBC,135.0,0.0,0.0,0.0,0.0,8
HBSch,135.0,1.61,0.0,0.0,0.0,8
All,136.0,1367.01,46.7,7.41,54.11,8
HBW,136.0,238.61,0.96,0.48,1.44,8
HBO,136.0,883.48,44.19,6.68,50.87,8
NHB,136.0,101.62,1.55,0.25,1.8,8
HBC,136.0,7.0,0.0,0.0,0.0,8
HBSch,136.0,136.3,0.0,0.0,0.0,8
All,137.0,20.16,0.25,0.06,0.31,8
HBW,137.0,1.23,0.01,0.0,0.01,8
HBO,137.0,3.88,0.1,0.03,0.13,8
NHB,137.0,14.27,0.13,0.03,0.16,8
HBC,137.0,0.0,0.0,0.0,0.0,8
HBSch,137.0,0.78,0.0,0.0,0.0,8
All,138.0,1694.67,58.67,9.52,68.19,8
HBW,138.0,261.17,1.9,0.57,2.47,8
HBO,138.0,1100.38,54.92,8.65,63.57,8
NHB,138.0,109.71,1.86,0.29,2.15,8
HBC,138.0,18.0,0.0,0.0,0.0,8
HBSch,138.0,205.41,0.0,0.0,0.0,8
All,139.0,209.22,6.63,1.45,8.08,8
HBW,139.0,41.72,0.16,0.1,0.25,8
HBO,139.0,123.71,5.85,1.25,7.1,8
NHB,139.0,33.12,0.62,0.1,0.72,8
HBC,139.0,0.0,0.0,0.0,0.0,8
HBSch,139.0,10.67,0.0,0.0,0.0,8
All,140.0,8.83,0.06,0.06,0.12,8
HBW,140.0,1.55,0.0,0.0,0.0,8
HBO,140.0,5.33,0.06,0.05,0.11,8
NHB,140.0,1.57,0.0,0.01,0.01,8
HBC,140.0,0.0,0.0,0.0,0.0,8
HBSch,140.0,0.39,0.0,0.0,0.0,8
All,141.0,0.0,0.0,0.0,0.0,8
HBW,141.0,0.0,0.0,0.0,0.0,8
HBO,141.0,0.0,0.0,0.0,0.0,8
NHB,141.0,0.0,0.0,0.0,0.0,8
HBC,141.0,0.0,0.0,0.0,0.0,8
HBSch,141.0,0.0,0.0,0.0,0.0,8
All,142.0,0.0,0.0,0.0,0.0,8
HBW,142.0,0.0,0.0,0.0,0.0,8
HBO,142.0,0.0,0.0,0.0,0.0,8
NHB,142.0,0.0,0.0,0.0,0.0,8
HBC,142.0,0.0,0.0,0.0,0.0,8
HBSch,142.0,0.0,0.0,0.0,0.0,8
All,143.0,560.13,15.72,2.98,18.7,8
HBW,143.0,80.4,0.64,0.21,0.85,8
HBO,143.0,241.8,11.39,2.18,13.57,8
NHB,143.0,197.55,3.69,0.59,4.29,8
HBC,143.0,13.0,0.0,0.0,0.0,8
HBSch,143.0,27.38,0.0,0.0,0.0,8
All,144.0,0.0,0.0,0.0,0.0,8
HBW,144.0,0.0,0.0,0.0,0.0,8
HBO,144.0,0.0,0.0,0.0,0.0,8
NHB,144.0,0.0,0.0,0.0,0.0,8
HBC,144.0,0.0,0.0,0.0,0.0,8
HBSch,144.0,0.0,0.0,0.0,0.0,8
All,145.0,111.86,1.33,1.05,2.39,8
HBW,145.0,18.65,0.03,0.19,0.21,8
HBO,145.0,73.75,1.27,0.83,2.1,8
NHB,145.0,7.11,0.04,0.03,0.07,8
HBC,145.0,0.0,0.0,0.0,0.0,8
HBSch,145.0,12.35,0.0,0.0,0.0,8
All,146.0,0.0,0.0,0.0,0.0,8
HBW,146.0,0.0,0.0,0.0,0.0,8
HBO,146.0,0.0,0.0,0.0,0.0,8
NHB,146.0,0.0,0.0,0.0,0.0,8
HBC,146.0,0.0,0.0,0.0,0.0,8
HBSch,146.0,0.0,0.0,0.0,0.0,8
All,147.0,3.45,0.01,0.03,0.04,8
HBW,147.0,0.59,0.0,0.0,0.0,8
HBO,147.0,2.33,0.01,0.02,0.03,8
NHB,147.0,0.29,0.0,0.0,0.0,8
HBC,147.0,0.0,0.0,0.0,0.0,8
HBSch,147.0,0.24,0.0,0.0,0.0,8
All,148.0,0.0,0.0,0.0,0.0,8
HBW,148.0,0.0,0.0,0.0,0.0,8
HBO,148.0,0.0,0.0,0.0,0.0,8
NHB,148.0,0.0,0.0,0.0,0.0,8
HBC,148.0,0.0,0.0,0.0,0.0,8
HBSch,148.0,0.0,0.0,0.0,0.0,8
All,149.0,0.0,0.0,0.0,0.0,8
HBW,149.0,0.0,0.0,0.0,0.0,8
HBO,149.0,0.0,0.0,0.0,0.0,8
NHB,149.0,0.0,0.0,0.0,0.0,8
HBC,149.0,0.0,0.0,0.0,0.0,8
HBSch,149.0,0.0,0.0,0.0,0.0,8
All,150.0,3326.6,70.67,28.58,99.25,8
HBW,150.0,580.97,3.45,4.86,8.31,8
HBO,150.0,2055.18,63.15,22.28,85.44,8
NHB,150.0,369.87,4.06,1.44,5.51,8
HBC,150.0,0.0,0.0,0.0,0.0,8
HBSch,150.0,320.56,0.0,0.0,0.0,8
All,151.0,277.77,0.01,1.09,1.1,8
HBW,151.0,36.46,0.0,0.14,0.14,8
HBO,151.0,184.73,0.01,0.92,0.93,8
NHB,151.0,15.86,0.0,0.03,0.03,8
HBC,151.0,0.0,0.0,0.0,0.0,8
HBSch,151.0,40.72,0.0,0.0,0.0,8
All,152.0,0.0,0.0,0.0,0.0,8
HBW,152.0,0.0,0.0,0.0,0.0,8
HBO,152.0,0.0,0.0,0.0,0.0,8
NHB,152.0,0.0,0.0,0.0,0.0,8
HBC,152.0,0.0,0.0,0.0,0.0,8
HBSch,152.0,0.0,0.0,0.0,0.0,8
All,153.0,0.0,0.0,0.0,0.0,8
HBW,153.0,0.0,0.0,0.0,0.0,8
HBO,153.0,0.0,0.0,0.0,0.0,8
NHB,153.0,0.0,0.0,0.0,0.0,8
HBC,153.0,0.0,0.0,0.0,0.0,8
HBSch,153.0,0.0,0.0,0.0,0.0,8
All,154.0,0.0,0.0,0.0,0.0,8
HBW,154.0,0.0,0.0,0.0,0.0,8
HBO,154.0,0.0,0.0,0.0,0.0,8
NHB,154.0,0.0,0.0,0.0,0.0,8
HBC,154.0,0.0,0.0,0.0,0.0,8
HBSch,154.0,0.0,0.0,0.0,0.0,8
All,155.0,69.75,0.55,0.26,0.81,8
HBW,155.0,17.35,0.0,0.01,0.01,8
HBO,155.0,39.38,0.52,0.24,0.76,8
NHB,155.0,9.61,0.02,0.02,0.04,8
HBC,155.0,0.0,0.0,0.0,0.0,8
HBSch,155.0,3.42,0.0,0.0,0.0,8
All,156.0,60.12,0.15,0.06,0.22,8
HBW,156.0,11.11,0.0,0.0,0.0,8
HBO,156.0,37.28,0.15,0.06,0.21,8
NHB,156.0,6.37,0.01,0.0,0.01,8
HBC,156.0,0.0,0.0,0.0,0.0,8
HBSch,156.0,5.37,0.0,0.0,0.0,8
All,157.0,411.97,5.1,1.56,6.67,8
HBW,157.0,91.41,0.0,0.06,0.06,8
HBO,157.0,252.43,4.93,1.44,6.37,8
NHB,157.0,37.75,0.17,0.06,0.23,8
HBC,157.0,1.0,0.0,0.0,0.0,8
HBSch,157.0,29.37,0.0,0.0,0.0,8
All,158.0,832.24,18.49,4.59,41.7,8
HBW,158.0,186.93,0.04,0.22,0.26,8
HBO,158.0,524.9,17.61,4.14,21.75,8
NHB,158.0,67.21,0.65,0.16,0.82,8
HBC,158.0,0.0,0.0,0.0,0.0,8
HBSch,158.0,53.21,0.19,0.06,18.87,8
All,159.0,16.09,0.02,0.01,0.03,8
HBW,159.0,0.0,0.0,0.0,0.0,8
HBO,159.0,0.0,0.0,0.0,0.0,8
NHB,159.0,16.09,0.02,0.01,0.03,8
HBC,159.0,0.0,0.0,0.0,0.0,8
HBSch,159.0,0.0,0.0,0.0,0.0,8
All,160.0,12.94,0.01,0.02,0.03,8
HBW,160.0,2.18,0.0,0.0,0.0,8
HBO,160.0,7.82,0.01,0.02,0.03,8
NHB,160.0,2.08,0.0,0.0,0.0,8
HBC,160.0,0.0,0.0,0.0,0.0,8
HBSch,160.0,0.86,0.0,0.0,0.0,8
All,161.0,223.9,4.72,1.31,11.75,8
HBW,161.0,49.19,0.02,0.1,0.12,8
HBO,161.0,143.11,4.47,1.15,5.62,8
NHB,161.0,15.89,0.17,0.05,0.22,8
HBC,161.0,0.0,0.0,0.0,0.0,8
HBSch,161.0,15.71,0.06,0.02,5.8,8
All,162.0,295.92,3.25,1.12,4.38,8
HBW,162.0,66.58,0.0,0.06,0.06,8
HBO,162.0,180.25,3.14,1.01,4.15,8
NHB,162.0,30.36,0.11,0.05,0.16,8
HBC,162.0,0.0,0.0,0.0,0.0,8
HBSch,162.0,18.73,0.0,0.0,0.0,8
All,163.0,66.25,1.04,0.33,3.12,8
HBW,163.0,14.15,0.0,0.02,0.02,8
HBO,163.0,42.92,0.98,0.29,1.27,8
NHB,163.0,4.34,0.04,0.01,0.05,8
HBC,163.0,0.0,0.0,0.0,0.0,8
HBSch,163.0,4.84,0.02,0.01,1.78,8
All,164.0,5.43,0.04,0.03,0.07,8
HBW,164.0,0.72,0.0,0.0,0.0,8
HBO,164.0,2.27,0.03,0.02,0.06,8
NHB,164.0,2.22,0.01,0.01,0.01,8
HBC,164.0,0.0,0.0,0.0,0.0,8
HBSch,164.0,0.22,0.0,0.0,0.0,8
All,165.0,81.18,0.14,0.06,0.21,8
HBW,165.0,0.0,0.0,0.0,0.0,8
HBO,165.0,0.0,0.0,0.0,0.0,8
NHB,165.0,81.18,0.14,0.06,0.21,8
HBC,165.0,0.0,0.0,0.0,0.0,8
HBSch,165.0,0.0,0.0,0.0,0.0,8
All,166.0,241.81,2.98,0.76,3.74,8
HBW,166.0,54.25,0.0,0.02,0.02,8
HBO,166.0,148.81,2.89,0.71,3.6,8
NHB,166.0,22.29,0.09,0.03,0.12,8
HBC,166.0,0.0,0.0,0.0,0.0,8
HBSch,166.0,16.46,0.0,0.0,0.0,8
All,167.0,130.58,1.61,0.52,2.13,8
HBW,167.0,27.27,0.0,0.03,0.03,8
HBO,167.0,81.02,1.55,0.46,2.01,8
NHB,167.0,11.34,0.06,0.02,0.08,8
HBC,167.0,0.0,0.0,0.0,0.0,8
HBSch,167.0,10.96,0.0,0.0,0.0,8
All,168.0,462.18,8.58,2.28,10.86,8
HBW,168.0,96.72,0.01,0.19,0.19,8
HBO,168.0,295.37,8.34,2.02,10.36,8
NHB,168.0,30.55,0.24,0.07,0.31,8
HBC,168.0,1.0,0.0,0.0,0.0,8
HBSch,168.0,38.54,0.0,0.0,0.0,8
All,169.0,121.67,1.55,0.64,2.19,8
HBW,169.0,28.24,0.0,0.09,0.09,8
HBO,169.0,74.42,1.49,0.53,2.02,8
NHB,169.0,10.19,0.06,0.03,0.08,8
HBC,169.0,0.0,0.0,0.0,0.0,8
HBSch,169.0,8.83,0.0,0.0,0.0,8
All,170.0,238.24,7.54,0.86,8.4,8
HBW,170.0,50.12,0.22,0.05,0.28,8
HBO,170.0,143.72,7.02,0.77,7.79,8
NHB,170.0,26.54,0.3,0.04,0.33,8
HBC,170.0,0.0,0.0,0.0,0.0,8
HBSch,170.0,17.85,0.0,0.0,0.0,8
All,171.0,374.9,9.64,1.24,10.88,8
HBW,171.0,77.44,0.02,0.03,0.04,8
HBO,171.0,239.79,9.36,1.18,10.54,8
NHB,171.0,26.65,0.26,0.04,0.3,8
HBC,171.0,1.0,0.0,0.0,0.0,8
HBSch,171.0,30.02,0.0,0.0,0.0,8
All,172.0,718.86,12.15,4.37,40.08,8
HBW,172.0,157.17,0.01,0.54,0.55,8
HBO,172.0,456.44,11.56,3.63,15.19,8
NHB,172.0,52.55,0.34,0.14,0.48,8
HBC,172.0,1.0,0.0,0.0,0.0,8
HBSch,172.0,51.71,0.24,0.06,23.86,8
All,173.0,620.17,7.7,4.16,11.86,8
HBW,173.0,123.81,0.01,0.5,0.51,8
HBO,173.0,397.2,7.54,3.53,11.07,8
NHB,173.0,40.84,0.16,0.13,0.29,8
HBC,173.0,1.0,0.0,0.0,0.0,8
HBSch,173.0,57.31,0.0,0.0,0.0,8
All,174.0,231.86,2.63,0.95,3.58,8
HBW,174.0,51.36,0.0,0.06,0.06,8
HBO,174.0,141.16,2.53,0.85,3.37,8
NHB,174.0,20.84,0.1,0.04,0.14,8
HBC,174.0,3.0,0.0,0.0,0.0,8
HBSch,174.0,15.5,0.0,0.0,0.0,8
All,175.0,374.76,6.29,1.84,19.54,8
HBW,175.0,72.62,0.1,0.14,0.24,8
HBO,175.0,217.38,5.6,1.53,7.13,8
NHB,175.0,58.39,0.48,0.14,0.61,8
HBC,175.0,1.0,0.0,0.0,0.0,8
HBSch,175.0,25.37,0.12,0.03,11.55,8
All,176.0,67.64,0.71,0.58,1.28,8
HBW,176.0,16.59,0.0,0.1,0.1,8
HBO,176.0,40.02,0.67,0.45,1.13,8
NHB,176.0,7.2,0.03,0.03,0.06,8
HBC,176.0,0.0,0.0,0.0,0.0,8
HBSch,176.0,3.83,0.0,0.0,0.0,8
All,177.0,247.23,6.96,0.85,7.81,8
HBW,177.0,52.94,0.02,0.03,0.05,8
HBO,177.0,153.27,6.74,0.8,7.54,8
NHB,177.0,18.61,0.2,0.03,0.23,8
HBC,177.0,2.0,0.0,0.0,0.0,8
HBSch,177.0,20.42,0.0,0.0,0.0,8
All,178.0,286.5,7.06,0.95,8.0,8
HBW,178.0,62.79,0.2,0.05,0.25,8
HBO,178.0,173.67,6.61,0.86,7.47,8
NHB,178.0,28.28,0.25,0.04,0.28,8
HBC,178.0,3.0,0.0,0.0,0.0,8
HBSch,178.0,18.75,0.0,0.0,0.0,8
All,179.0,66.2,0.38,0.16,0.54,8
HBW,179.0,11.82,0.0,0.0,0.0,8
HBO,179.0,42.09,0.37,0.15,0.52,8
NHB,179.0,5.94,0.01,0.01,0.02,8
HBC,179.0,0.0,0.0,0.0,0.0,8
HBSch,179.0,6.35,0.0,0.0,0.0,8
All,180.0,260.14,3.27,0.96,4.23,8
HBW,180.0,57.07,0.01,0.05,0.06,8
HBO,180.0,161.83,3.16,0.87,4.04,8
