SEGID,DIRECTION,DIRECTION_NAME,DY_VOL_GR1,DY_VOL_GR2,DY_VOL_GR3,DY_VOL_GR4,DY_VOL_TOTAL
3340_000.8,D2,SB,         0,         0,         0,         0,         0
3340_000.8,Both,Total,         0,         0,         0,         0,         0
3342_000.0,D1,EB,         0,         0,         0,         0,         0
3342_000.0,D2,WB,         0,         0,         0,       0.2,       0.2
3342_000.0,Both,Total,         0,         0,         0,       0.1,       0.1
3344_000.0,D1,NB,         0,         0,         0,         0,         0
3344_000.0,D2,SB,         0,         0,         0,         0,         0
3344_000.0,Both,Total,         0,         0,         0,         0,         0
3344_001.5,D1,EB,         0,         0,         0,         0,         0
3344_001.5,D2,WB,         0,         0,         0,         0,         0
3344_001.5,Both,Total,         0,         0,         0,         0,         0
3344_002.2,D1,EB,         0,         0,         0,         0,         0
3344_002.2,D2,WB,         0,         0,         0,         0,         0
3344_002.2,Both,Total,         0,         0,         0,         0,         0
3345_000.0,D1,EB,         0,         0,         0,         0,         0
3345_000.0,D2,WB,         0,         0,         0,         0,         0
3345_000.0,Both,Total,         0,         0,         0,         0,         0
3346_000.0,D1,NB,         0,         0,         0,         0,         0
3346_000.0,D2,SB,         0,         0,         0,         0,         0
3346_000.0,Both,Total,         0,         0,         0,         0,         0
3346_000.8,D1,NB,         0,         0,         0,         0,         0
3346_000.8,D2,SB,         0,         0,         0,         0,         0
3346_000.8,Both,Total,         0,         0,         0,         0,         0
3346_001.0,D1,NB,         0,         0,         0,         0,         0
3346_001.0,D2,SB,         0,         0,         0,         0,         0
3346_001.0,Both,Total,         0,         0,         0,         0,         0
3348_000.0,D1,EB,         0,         0,         0,         0,         0
3348_000.0,D2,WB,         0,         0,         0,         0,         0
3348_000.0,Both,Total,         0,         0,         0,         0,         0
3348_000.8,D1,EB,         0,         0,         0,         0,         0
3348_000.8,D2,WB,         0,         0,         0,         0,         0
3348_000.8,Both,Total,         0,         0,         0,         0,         0
3350_000.0,D1,EB,         0,         0,         0,         0,         0
3350_000.0,D2,WB,         0,         0,         0,         0,         0
3350_000.0,Both,Total,         0,         0,         0,         0,         0
3354_000.0,D1,EB,         0,         0,         0,         0,         0
3354_000.0,Both,Total,         0,         0,         0,         0,         0
3354_000.4,D1,EB,         0,         0,         0,         0,         0
3354_000.4,D2,WB,         0,         0,         0,         0,         0
3354_000.4,Both,Total,         0,         0,         0,         0,         0
3354_000.5,D1,EB,         0,         0,         0,         0,         0
3354_000.5,D2,WB,         0,         0,         0,         0,         0
3354_000.5,Both,Total,         0,         0,         0,         0,         0
3354_000.6,D1,EB,         0,         0,         0,         0,         0
3354_000.6,D2,WB,         0,         0,         0,         0,         0
3354_000.6,Both,Total,         0,         0,         0,         0,         0
3354_001.4,D1,EB,         0,         0,         0,         0,         0
3354_001.4,D2,WB,         0,         0,         0,         0,         0
3354_001.4,Both,Total,         0,         0,         0,         0,         0
3354_001.7,D1,EB,         0,         0,         0,         0,         0
3354_001.7,D2,WB,         0,         0,         0,         0,         0
3354_001.7,Both,Total,         0,         0,         0,         0,         0
3354_002.1,D1,NB,         0,         0,         0,         0,         0
3354_002.1,D2,SB,         0,         0,         0,         0,         0
3354_002.1,Both,Total,         0,         0,         0,         0,         0
3354_002.6,D1,EB,         0,         0,         0,         0,         0
3354_002.6,D2,WB,         0,         0,         0,         0,         0
3354_002.6,Both,Total,         0,         0,         0,         0,         0
3354_003.7,D2,WB,         0,         0,         0,         0,         0
3354_003.7,Both,Total,         0,         0,         0,         0,         0
3354_004.1,D2,WB,         0,         0,         0,         0,         0
3354_004.1,Both,Total,         0,         0,         0,         0,         0
3355_000.0,D1,EB,         0,         0,         0,         0,         0
3355_000.0,D2,WB,         0,         0,         0,         0,         0
3355_000.0,Both,Total,         0,         0,         0,         0,         0
3355_000.5,D1,EB,         0,         0,         0,         0,         0
3355_000.5,D2,WB,         0,         0,         0,         0,         0
3355_000.5,Both,Total,         0,         0,         0,         0,         0
3355_001.0,D1,EB,         0,         0,         0,         0,         0
3355_001.0,D2,WB,         0,         0,         0,         0,         0
3355_001.0,Both,Total,         0,         0,         0,         0,         0
3356_000.0,D1,EB,         0,         0,         0,         0,         0
3356_000.0,D2,WB,         0,         0,         0,         0,         0
3356_000.0,Both,Total,         0,         0,         0,         0,         0
3356_000.1,D1,EB,         0,         0,         0,         0,         0
3356_000.1,D2,WB,         0,         0,         0,         0,         0
3356_000.1,Both,Total,         0,         0,         0,         0,         0
3356_000.3,D1,EB,         0,         0,         0,         0,         0
3356_000.3,D2,WB,         0,         0,         0,         0,         0
3356_000.3,Both,Total,         0,         0,         0,         0,         0
3356_000.4,D1,EB,         0,         0,         0,         0,         0
3356_000.4,D2,WB,         0,         0,         0,         0,         0
3356_000.4,Both,Total,         0,         0,         0,         0,         0
3356_000.6,D1,EB,         0,         0,         0,         0,         0
3356_000.6,D2,WB,         0,         0,         0,         0,         0
3356_000.6,Both,Total,         0,         0,         0,         0,         0
3356_001.2,D1,EB,         0,         0,         0,         0,         0
3356_001.2,D2,WB,         0,         0,         0,         0,         0
3356_001.2,Both,Total,         0,         0,         0,         0,         0
3356_001.4,D1,EB,         0,         0,         0,         0,         0
3356_001.4,D2,WB,         0,         0,         0,         0,         0
3356_001.4,Both,Total,         0,         0,         0,         0,         0
3357_000.0,D1,NB,         0,         0,         0,         0,         0
3357_000.0,D2,SB,         0,         0,         0,         0,         0
3357_000.0,Both,Total,         0,         0,         0,         0,         0
3357_000.7,D1,NB,         0,         0,         0,         0,         0
3357_000.7,D2,SB,         0,         0,         0,         0,         0
3357_000.7,Both,Total,         0,         0,         0,         0,         0
3358_000.0,D1,NB,         0,         0,         0,         0,         0
3358_000.0,D2,SB,         0,         0,         0,         0,         0
3358_000.0,Both,Total,         0,         0,         0,         0,         0
3358_000.9,D1,NB,         0,         0,         0,         0,         0
3358_000.9,D2,SB,         0,         0,         0,         0,         0
3358_000.9,Both,Total,         0,         0,         0,         0,         0
3358_001.4,D1,NB,         0,         0,         0,         0,         0
3358_001.4,D2,SB,         0,         0,         0,         0,         0
3358_001.4,Both,Total,         0,         0,         0,         0,         0
3358_001.9,D1,NB,         0,         0,         0,         0,         0
3358_001.9,D2,SB,         0,         0,         0,         0,         0
3358_001.9,Both,Total,         0,         0,         0,         0,         0
3358_002.9,D1,NB,         0,         0,         0,         0,         0
3358_002.9,D2,SB,         0,         0,         0,         0,         0
3358_002.9,Both,Total,         0,         0,         0,         0,         0
3358_003.9,D1,NB,         0,         0,         0,         0,         0
3358_003.9,D2,SB,         0,         0,         0,         0,         0
3358_003.9,Both,Total,         0,         0,         0,         0,         0
3359_000.0,D1,NB,         0,         0,         0,         0,         0
3359_000.0,D2,SB,         0,         0,         0,         0,         0
3359_000.0,Both,Total,         0,         0,         0,         0,         0
3359_000.5,D1,NB,         0,         0,         0,         0,         0
3359_000.5,D2,SB,         0,         0,         0,         0,         0
3359_000.5,Both,Total,         0,         0,         0,         0,         0
3359_000.8,D1,NB,         0,         0,         0,         0,         0
3359_000.8,D2,SB,         0,         0,         0,         0,         0
3359_000.8,Both,Total,         0,         0,         0,         0,         0
3360_000.0,D1,NB,         0,         0,         0,         0,         0
3360_000.0,D2,SB,         0,         0,         0,         0,         0
3360_000.0,Both,Total,         0,         0,         0,         0,         0
3360_000.7,D1,NB,         0,         0,         0,         0,         0
3360_000.7,D2,SB,         0,         0,         0,         0,         0
3360_000.7,Both,Total,         0,         0,         0,         0,         0
3360_000.9,D1,NB,         0,         0,         0,         0,         0
3360_000.9,D2,SB,         0,         0,         0,         0,         0
3360_000.9,Both,Total,         0,         0,         0,         0,         0
3360_001.1,D1,NB,         0,         0,         0,         0,         0
3360_001.1,D2,SB,         0,         0,         0,         0,         0
3360_001.1,Both,Total,         0,         0,         0,         0,         0
3360_001.4,D1,NB,         0,         0,         0,         0,         0
3360_001.4,D2,SB,         0,         0,         0,         0,         0
3360_001.4,Both,Total,         0,         0,         0,         0,         0
3360_001.7,D1,NB,         0,         0,         0,         0,         0
3360_001.7,D2,SB,         0,         0,         0,         0,         0
3360_001.7,Both,Total,         0,         0,         0,         0,         0
3360_002.0,D1,NB,         0,         0,         0,         0,         0
3360_002.0,D2,SB,         0,         0,         0,         0,         0
3360_002.0,Both,Total,         0,         0,         0,         0,         0
3360_002.1,D1,NB,         0,         0,         0,         0,         0
3360_002.1,D2,SB,         0,         0,         0,         0,         0
3360_002.1,Both,Total,         0,         0,         0,         0,         0
3360_002.3,D1,NB,         0,         0,         0,         0,         0
3360_002.3,D2,SB,         0,         0,         0,         0,         0
3360_002.3,Both,Total,         0,         0,         0,         0,         0
3360_002.7,D1,NB,         0,         0,         0,         0,         0
3360_002.7,D2,SB,         0,         0,         0,         0,         0
3360_002.7,Both,Total,         0,         0,         0,         0,         0
3361_000.0,D1,NB,         0,         0,         0,         0,         0
3361_000.0,D2,SB,         0,         0,         0,         0,         0
3361_000.0,Both,Total,         0,         0,         0,         0,         0
3361_000.2,D1,NB,         0,         0,         0,         0,         0
3361_000.2,D2,SB,         0,         0,         0,         0,         0
3361_000.2,Both,Total,         0,         0,         0,         0,         0
3361_000.9,D1,NB,         0,         0,         0,         0,         0
3361_000.9,D2,SB,         0,         0,         0,         0,         0
3361_000.9,Both,Total,         0,         0,         0,         0,         0
3361_001.0,D1,NB,         0,         0,         0,         0,         0
3361_001.0,D2,SB,         0,         0,         0,         0,         0
3361_001.0,Both,Total,         0,         0,         0,         0,         0
3361_001.3,D1,NB,         0,         0,         0,         0,         0
3361_001.3,D2,SB,         0,         0,         0,         0,         0
3361_001.3,Both,Total,         0,         0,         0,         0,         0
3361_001.6,D1,NB,         0,         0,         0,         0,         0
3361_001.6,D2,SB,         0,         0,         0,         0,         0
3361_001.6,Both,Total,         0,         0,         0,         0,         0
3361_001.9,D1,NB,         0,         0,         0,         0,         0
3361_001.9,D2,SB,         0,       0.5,         0,         0,       0.5
3361_001.9,Both,Total,         0,       0.3,         0,         0,       0.3
3361_002.2,D1,NB,         0,         0,         0,         0,         0
3361_002.2,D2,SB,         0,         0,         0,         0,         0
3361_002.2,Both,Total,         0,         0,         0,         0,         0
3361_002.3,D1,NB,         0,         0,         0,         0,         0
3361_002.3,D2,SB,         0,         0,         0,         0,         0
3361_002.3,Both,Total,         0,         0,         0,         0,         0
3361_002.5,D1,NB,         0,         0,         0,         0,         0
3361_002.5,D2,SB,         0,         0,         0,         0,         0
3361_002.5,Both,Total,         0,         0,         0,         0,         0
3361_002.9,D1,NB,         0,         0,         0,         0,         0
3361_002.9,D2,SB,         0,         0,         0,         0,         0
3361_002.9,Both,Total,         0,         0,         0,         0,         0
3362_000.0,D1,EB,         0,         0,         0,         0,         0
3362_000.0,D2,WB,         0,         0,         0,         0,         0
3362_000.0,Both,Total,         0,         0,         0,         0,         0
3362_000.5,D1,EB,         0,         0,         0,         0,         0
3362_000.5,D2,WB,         0,         0,         0,         0,         0
3362_000.5,Both,Total,         0,         0,         0,         0,         0
3362_001.5,D1,EB,         0,         0,         0,         0,         0
3362_001.5,D2,WB,         0,         0,         0,         0,         0
3362_001.5,Both,Total,         0,         0,         0,         0,         0
3362_002.5,D1,EB,         0,         0,       0.4,         0,       0.4
3362_002.5,D2,WB,         0,         0,         0,         0,         0
3362_002.5,Both,Total,         0,         0,       0.2,         0,       0.2
3363_000.0,D1,NB,         0,         0,         0,         0,         0
3363_000.0,D2,SB,         0,         0,         0,         0,         0
3363_000.0,Both,Total,         0,         0,         0,         0,         0
3363_000.5,D1,NB,         0,         0,         0,         0,         0
3363_000.5,D2,SB,         0,         0,         0,         0,         0
3363_000.5,Both,Total,         0,         0,         0,         0,         0
3364_000.0,D1,EB,         0,         0,         0,         0,         0
3364_000.0,D2,WB,         0,         0,         0,         0,         0
3364_000.0,Both,Total,         0,         0,         0,         0,         0
3364_000.5,D1,EB,         0,         0,         0,         0,         0
3364_000.5,D2,WB,         0,         0,         0,         0,         0
3364_000.5,Both,Total,         0,         0,         0,         0,         0
3364_001.5,D1,EB,         0,         0,         0,         0,         0
3364_001.5,D2,WB,         0,         0,         0,         0,         0
3364_001.5,Both,Total,         0,         0,         0,         0,         0
3364_002.5,D1,EB,         0,         0,         0,         0,         0
3364_002.5,D2,WB,         0,         0,         0,         0,         0
3364_002.5,Both,Total,         0,         0,         0,         0,         0
3366_000.0,D1,EB,         0,         0,         0,         0,         0
3366_000.0,D2,WB,         0,         0,         0,         0,         0
3366_000.0,Both,Total,         0,         0,         0,         0,         0
3366_000.5,D1,EB,         0,         0,         0,         0,         0
3366_000.5,D2,WB,         0,         0,         0,         0,         0
3366_000.5,Both,Total,         0,         0,         0,         0,         0
3366_001.5,D1,EB,         0,         0,         0,         0,         0
3366_001.5,D2,WB,         0,         0,         0,         0,         0
3366_001.5,Both,Total,         0,         0,         0,         0,         0
3366_002.1,D1,EB,         0,         0,         0,         0,         0
3366_002.1,D2,WB,         0,         0,         0,         0,         0
3366_002.1,Both,Total,         0,         0,         0,         0,         0
3366_002.5,D1,EB,         0,         0,         0,         0,         0
3366_002.5,D2,WB,         0,         0,         0,         0,         0
3366_002.5,Both,Total,         0,         0,         0,         0,         0
3366_002.7,D1,EB,         0,         0,         0,         0,         0
3366_002.7,D2,WB,         0,         0,         0,         0,         0
3366_002.7,Both,Total,         0,         0,         0,         0,         0
3367_000.0,D1,NB,         0,         0,         0,       1.0,       1.0
3367_000.0,D2,SB,         0,       1.0,         0,         0,       1.0
3367_000.0,Both,Total,         0,       0.5,         0,       0.5,       1.0
3367_001.0,D1,NB,         0,         0,         0,       0.5,       0.5
3367_001.0,D2,SB,         0,       0.5,         0,         0,       0.5
3367_001.0,Both,Total,         0,       0.3,         0,       0.3,       0.5
3368_000.5,D1,NB,         0,         0,         0,         0,         0
3368_000.5,D2,SB,         0,         0,         0,         0,         0
3368_000.5,Both,Total,         0,         0,         0,         0,         0
3368_001.2,D1,NB,         0,         0,         0,         0,         0
3368_001.2,D2,SB,         0,         0,         0,         0,         0
3368_001.2,Both,Total,         0,         0,         0,         0,         0
3368_001.7,D1,NB,         0,         0,         0,         0,         0
3368_001.7,D2,SB,         0,         0,         0,         0,         0
3368_001.7,Both,Total,         0,         0,         0,         0,         0
3368_002.7,D1,NB,         0,         0,         0,         0,         0
3368_002.7,D2,SB,         0,         0,         0,         0,         0
3368_002.7,Both,Total,         0,         0,         0,         0,         0
3368_004.0,D1,NB,         0,         0,         0,         0,         0
3368_004.0,D2,SB,         0,         0,         0,         0,         0
3368_004.0,Both,Total,         0,         0,         0,         0,         0
3370_000.0,D1,NB,         0,         0,         0,         0,         0
3370_000.0,D2,SB,         0,         0,         0,         0,         0
3370_000.0,Both,Total,         0,         0,         0,         0,         0
3371_000.0,D1,EB,         0,         0,         0,         0,         0
3371_000.0,D2,WB,         0,         0,         0,         0,         0
3371_000.0,Both,Total,         0,         0,         0,         0,         0
3371_002.3,D1,EB,         0,         0,         0,         0,         0
3371_002.3,D2,WB,         0,         0,         0,         0,         0
3371_002.3,Both,Total,         0,         0,         0,         0,         0
3374_000.0,D1,NB,         0,         0,         0,         0,         0
3374_000.0,D2,SB,         0,         0,         0,         0,         0
3374_000.0,Both,Total,         0,         0,         0,         0,         0
3374_000.9,D1,NB,         0,         0,         0,         0,         0
3374_000.9,D2,SB,         0,         0,         0,         0,         0
3374_000.9,Both,Total,         0,         0,         0,         0,         0
3374_001.6,D1,NB,         0,         0,         0,         0,         0
3374_001.6,D2,SB,         0,         0,         0,         0,         0
3374_001.6,Both,Total,         0,         0,         0,         0,         0
3374_002.4,D1,NB,         0,         0,         0,         0,         0
3374_002.4,D2,SB,         0,         0,         0,         0,         0
3374_002.4,Both,Total,         0,         0,         0,         0,         0
3374_003.3,D1,EB,         0,         0,         0,         0,         0
3374_003.3,D2,WB,         0,         0,         0,         0,         0
3374_003.3,Both,Total,         0,         0,         0,         0,         0
3380_000.0,D1,EB,         0,         0,         0,         0,         0
3380_000.0,D2,WB,         0,         0,         0,         0,         0
3380_000.0,Both,Total,         0,         0,         0,         0,         0
3380_000.1,D1,EB,         0,         0,         0,         0,         0
3380_000.1,D2,WB,         0,         0,         0,         0,         0
3380_000.1,Both,Total,         0,         0,         0,         0,         0
3380_000.6,D1,EB,         0,         0,         0,         0,         0
3380_000.6,D2,WB,         0,         0,         0,         0,         0
3380_000.6,Both,Total,         0,         0,         0,         0,         0
3381_000.0,D1,EB,         0,         0,         0,         0,         0
3381_000.0,D2,WB,         0,         0,         0,         0,         0
3381_000.0,Both,Total,         0,         0,         0,         0,         0
3382_000.0,D1,NB,         0,         0,         0,         0,         0
3382_000.0,D2,SB,         0,         0,         0,         0,         0
3382_000.0,Both,Total,         0,         0,         0,         0,         0
3384_000.0,D1,EB,         0,         0,         0,         0,         0
3384_000.0,D2,WB,         0,         0,         0,         0,         0
3384_000.0,Both,Total,         0,         0,         0,         0,         0
3384_000.1,D1,EB,         0,         0,         0,         0,         0
3384_000.1,D2,WB,         0,         0,         0,         0,         0
3384_000.1,Both,Total,         0,         0,         0,         0,         0
3384_000.3,D1,EB,         0,         0,         0,         0,         0
3384_000.3,D2,WB,         0,         0,         0,         0,         0
3384_000.3,Both,Total,         0,         0,         0,         0,         0
3384_000.4,D1,EB,         0,         0,         0,         0,         0
3384_000.4,D2,WB,         0,         0,         0,         0,         0
3384_000.4,Both,Total,         0,         0,         0,         0,         0
3384_000.6,D1,EB,         0,         0,         0,         0,         0
3384_000.6,D2,WB,         0,         0,         0,         0,         0
3384_000.6,Both,Total,         0,         0,         0,         0,         0
3384_001.0,D1,EB,         0,         0,         0,         0,         0
3384_001.0,D2,WB,         0,         0,         0,         0,         0
3384_001.0,Both,Total,         0,         0,         0,         0,         0
3384_001.6,D1,EB,         0,         0,         0,         0,         0
3384_001.6,D2,WB,         0,         0,         0,         0,         0
3384_001.6,Both,Total,         0,         0,         0,         0,         0
3386_000.1,D1,EB,         0,         0,         0,         0,         0
3386_000.1,D2,WB,         0,         0,         0,         0,         0
3386_000.1,Both,Total,         0,         0,         0,         0,         0
3392_000.0,D1,EB,         0,         0,         0,         0,         0
3392_000.0,D2,WB,         0,         0,         0,         0,         0
3392_000.0,Both,Total,         0,         0,         0,         0,         0
3394_000.0,D1,NB,         0,         0,         0,         0,         0
3394_000.0,D2,SB,         0,         0,         0,         0,         0
3394_000.0,Both,Total,         0,         0,         0,         0,         0
3394_000.1,D1,NB,         0,         0,         0,         0,         0
3394_000.1,D2,SB,         0,         0,         0,         0,         0
3394_000.1,Both,Total,         0,         0,         0,         0,         0
3394_000.4,D1,NB,         0,         0,         0,         0,         0
3394_000.4,D2,SB,         0,         0,         0,         0,         0
3394_000.4,Both,Total,         0,         0,         0,         0,         0
3394_000.7,D1,NB,         0,         0,         0,         0,         0
3394_000.7,D2,SB,         0,         0,         0,         0,         0
3394_000.7,Both,Total,         0,         0,         0,         0,         0
3398_000.0,D1,EB,         0,         0,         0,         0,         0
3398_000.0,D2,WB,         0,         0,         0,         0,         0
3398_000.0,Both,Total,         0,         0,         0,         0,         0
3400_000.0,D1,EB,         0,         0,         0,         0,         0
3400_000.0,D2,WB,         0,         0,         0,         0,         0
3400_000.0,Both,Total,         0,         0,         0,         0,         0
3400_000.1,D1,EB,         0,         0,         0,         0,         0
3400_000.1,D2,WB,         0,         0,         0,         0,         0
3400_000.1,Both,Total,         0,         0,         0,         0,         0
3400_000.3,D1,EB,         0,         0,         0,         0,         0
3400_000.3,D2,WB,         0,         0,         0,         0,         0
3400_000.3,Both,Total,         0,         0,         0,         0,         0
3400_000.4,D1,EB,         0,         0,         0,         0,         0
3400_000.4,D2,WB,         0,         0,         0,         0,         0
3400_000.4,Both,Total,         0,         0,         0,         0,         0
3400_000.6,D1,EB,         0,         0,         0,         0,         0
3400_000.6,D2,WB,         0,         0,         0,         0,         0
3400_000.6,Both,Total,         0,         0,         0,         0,         0
3400_001.0,D1,EB,         0,         0,         0,         0,         0
3400_001.0,D2,WB,         0,         0,         0,         0,         0
3400_001.0,Both,Total,         0,         0,         0,         0,         0
3400_001.6,D1,EB,         0,         0,         0,         0,         0
3400_001.6,D2,WB,         0,         0,         0,         0,         0
3400_001.6,Both,Total,         0,         0,         0,         0,         0
3404_000.0,D1,NB,         0,         0,         0,         0,         0
3404_000.0,D2,SB,         0,         0,         0,         0,         0
3404_000.0,Both,Total,         0,         0,         0,         0,         0
3404_000.6,D1,NB,         0,         0,         0,         0,         0
3404_000.6,D2,SB,         0,         0,         0,         0,         0
3404_000.6,Both,Total,         0,         0,         0,         0,         0
3404_000.9,D1,NB,         0,         0,         0,         0,         0
3404_000.9,D2,SB,         0,         0,         0,         0,         0
3404_000.9,Both,Total,         0,         0,         0,         0,         0
3404_001.2,D1,NB,         0,         0,         0,         0,         0
3404_001.2,D2,SB,         0,         0,         0,         0,         0
3404_001.2,Both,Total,         0,         0,         0,         0,         0
3404_001.5,D1,NB,         0,         0,         0,         0,         0
3404_001.5,D2,SB,         0,         0,         0,         0,         0
3404_001.5,Both,Total,         0,         0,         0,         0,         0
3404_001.8,D1,NB,         0,         0,         0,         0,         0
3404_001.8,D2,SB,         0,         0,         0,         0,         0
3404_001.8,Both,Total,         0,         0,         0,         0,         0
3404_002.1,D1,NB,         0,         0,         0,         0,         0
3404_002.1,D2,SB,         0,         0,         0,         0,         0
3404_002.1,Both,Total,         0,         0,         0,         0,         0
3404_002.4,D1,NB,         0,         0,         0,         0,         0
3404_002.4,D2,SB,         0,         0,         0,         0,         0
3404_002.4,Both,Total,         0,         0,         0,         0,         0
3404_003.1,D1,NB,         0,         0,         0,         0,         0
3404_003.1,D2,SB,         0,         0,         0,         0,         0
3404_003.1,Both,Total,         0,         0,         0,         0,         0
3404_003.5,D1,NB,         0,         0,         0,         0,         0
3404_003.5,D2,SB,         0,         0,         0,         0,         0
3404_003.5,Both,Total,         0,         0,         0,         0,         0
3404_003.8,D1,NB,         0,         0,         0,         0,         0
3404_003.8,D2,SB,         0,         0,         0,         0,         0
3404_003.8,Both,Total,         0,         0,         0,         0,         0
3404_004.0,D1,NB,         0,         0,         0,         0,         0
3404_004.0,D2,SB,         0,         0,         0,         0,         0
3404_004.0,Both,Total,         0,         0,         0,         0,         0
3404_004.5,D1,NB,         0,         0,         0,         0,         0
3404_004.5,D2,SB,         0,         0,         0,         0,         0
3404_004.5,Both,Total,         0,         0,         0,         0,         0
3404_005.1,D1,NB,         0,         0,         0,         0,         0
3404_005.1,D2,SB,         0,         0,         0,         0,         0
3404_005.1,Both,Total,         0,         0,         0,         0,         0
3404_005.8,D1,NB,         0,         0,         0,         0,         0
3404_005.8,D2,SB,         0,         0,         0,         0,         0
3404_005.8,Both,Total,         0,         0,         0,         0,         0
3406_000.0,D1,EB,         0,         0,         0,         0,         0
3406_000.0,D2,WB,         0,         0,         0,         0,         0
3406_000.0,Both,Total,         0,         0,         0,         0,         0
3406_000.3,D1,EB,         0,         0,         0,         0,         0
3406_000.3,D2,WB,         0,         0,         0,         0,         0
3406_000.3,Both,Total,         0,         0,         0,         0,         0
3410_000.0,D1,NB,         0,         0,         0,         0,         0
3410_000.0,D2,SB,         0,         0,         0,         0,         0
3410_000.0,Both,Total,         0,         0,         0,         0,         0
3410_000.6,D1,NB,         0,         0,         0,         0,         0
3410_000.6,D2,SB,         0,         0,         0,         0,         0
3410_000.6,Both,Total,         0,         0,         0,         0,         0
3410_000.7,D1,NB,         0,         0,         0,         0,         0
3410_000.7,D2,SB,         0,         0,         0,         0,         0
3410_000.7,Both,Total,         0,         0,         0,         0,         0
3410_000.9,D1,NB,         0,         0,         0,         0,         0
3410_000.9,D2,SB,         0,         0,         0,         0,         0
3410_000.9,Both,Total,         0,         0,         0,         0,         0
3410_001.1,D1,NB,         0,         0,         0,         0,         0
3410_001.1,D2,SB,         0,         0,         0,         0,         0
3410_001.1,Both,Total,         0,         0,         0,         0,         0
3410_001.4,D1,NB,         0,         0,         0,         0,         0
3410_001.4,D2,SB,         0,         0,         0,         0,         0
3410_001.4,Both,Total,         0,         0,         0,         0,         0
3410_001.7,D1,NB,         0,         0,         0,         0,         0
3410_001.7,D2,SB,         0,         0,         0,         0,         0
3410_001.7,Both,Total,         0,         0,         0,         0,         0
3410_002.0,D1,NB,         0,         0,         0,         0,         0
3410_002.0,D2,SB,         0,         0,         0,         0,         0
3410_002.0,Both,Total,         0,         0,         0,         0,         0
3412_000.0,D1,EB,         0,         0,         0,         0,         0
3412_000.0,D2,WB,         0,         0,         0,         0,         0
3412_000.0,Both,Total,         0,         0,         0,         0,         0
3412_000.1,D1,EB,         0,         0,         0,         0,         0
3412_000.1,D2,WB,         0,         0,         0,         0,         0
3412_000.1,Both,Total,         0,         0,         0,         0,         0
3412_000.3,D1,EB,         0,         0,         0,         0,         0
3412_000.3,D2,WB,         0,         0,         0,         0,         0
3412_000.3,Both,Total,         0,         0,         0,         0,         0
3412_000.4,D1,EB,         0,         0,         0,         0,         0
3412_000.4,D2,WB,         0,         0,         0,         0,         0
3412_000.4,Both,Total,         0,         0,         0,         0,         0
3412_000.6,D1,EB,         0,         0,         0,         0,         0
3412_000.6,D2,WB,         0,         0,         0,         0,         0
3412_000.6,Both,Total,         0,         0,         0,         0,         0
3412_001.0,D1,EB,         0,         0,         0,         0,         0
3412_001.0,D2,WB,         0,         0,         0,         0,         0
3412_001.0,Both,Total,         0,         0,         0,         0,         0
3412_001.6,D1,EB,         0,         0,         0,         0,         0
3412_001.6,D2,WB,         0,         0,         0,         0,         0
3412_001.6,Both,Total,         0,         0,         0,         0,         0
3414_000.0,D1,EB,         0,         0,         0,         0,         0
3414_000.0,Both,Total,         0,         0,         0,         0,         0
3414_000.1,D1,EB,         0,         0,         0,         0,         0
3414_000.1,Both,Total,         0,         0,         0,         0,         0
3414_000.3,D1,EB,         0,         0,         0,         0,         0
3414_000.3,Both,Total,         0,         0,         0,         0,         0
3416_000.0,D2,WB,         0,         0,         0,         0,         0
3416_000.0,Both,Total,         0,         0,         0,         0,         0
3416_000.1,D2,WB,         0,         0,         0,         0,         0
3416_000.1,Both,Total,         0,         0,         0,         0,         0
3416_000.3,D2,WB,         0,         0,         0,         0,         0
3416_000.3,Both,Total,         0,         0,         0,         0,         0
3416_000.4,D1,EB,         0,         0,         0,         0,         0
3416_000.4,D2,WB,         0,         0,         0,         0,         0
3416_000.4,Both,Total,         0,         0,         0,         0,         0
3416_000.6,D1,EB,         0,         0,         0,         0,         0
3416_000.6,D2,WB,         0,         0,         0,         0,         0
3416_000.6,Both,Total,         0,         0,         0,         0,         0
3416_001.0,D1,EB,         0,         0,         0,         0,         0
3416_001.0,D2,WB,         0,         0,         0,         0,         0
3416_001.0,Both,Total,         0,         0,         0,         0,         0
3418_000.0,D1,EB,         0,         0,         0,         0,         0
3418_000.0,D2,WB,         0,         0,         0,         0,         0
3418_000.0,Both,Total,         0,         0,         0,         0,         0
3424_000.0,D1,NB,         0,         0,         0,         0,         0
3424_000.0,D2,SB,         0,         0,         0,         0,         0
3424_000.0,Both,Total,         0,         0,         0,         0,         0
3424_000.5,D1,NB,         0,         0,         0,         0,         0
3424_000.5,D2,SB,         0,         0,         0,         0,         0
3424_000.5,Both,Total,         0,         0,         0,         0,         0
3424_000.9,D1,NB,         0,         0,         0,         0,         0
3424_000.9,D2,SB,         0,         0,         0,         0,         0
3424_000.9,Both,Total,         0,         0,         0,         0,         0
3426_000.0,D1,EB,         0,         0,         0,         0,         0
3426_000.0,D2,WB,         0,         0,         0,         0,         0
3426_000.0,Both,Total,         0,         0,         0,         0,         0
3426_000.3,D1,EB,         0,         0,         0,         0,         0
3426_000.3,D2,WB,         0,         0,         0,         0,         0
3426_000.3,Both,Total,         0,         0,         0,         0,         0
3430_000.0,D1,EB,         0,         0,         0,         0,         0
