Purpose,Period,PA,TAZID,All,Auto,Bike,Moto,NonM,Walk,tTrn
HBO,Pk,P,     27.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,     27.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,P,     27.00,         0,         0,         0,         0,         0,         0,         0
NHB,Pk,A,     27.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,P,     27.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     27.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     27.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,     27.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     28.00,     12.40,     11.71,      0.09,     11.71,      0.69,      0.55,      0.00
All,Pk,A,     28.00,    121.03,    117.02,      1.65,    117.04,      3.99,      2.34,      0.02
HBW,Pk,P,     28.00,      0.79,      0.73,      0.01,      0.73,      0.06,      0.05,      0.00
HBW,Pk,A,     28.00,    111.00,    107.54,      1.59,    107.56,      3.44,      1.85,      0.02
HBO,Pk,P,     28.00,      1.79,      1.64,      0.02,      1.64,      0.15,      0.13,         0
HBO,Pk,A,     28.00,      0.97,      0.88,      0.01,      0.88,      0.09,      0.08,         0
NHB,Pk,P,     28.00,      9.63,      9.20,      0.06,      9.20,      0.43,      0.37,         0
NHB,Pk,A,     28.00,      9.06,      8.59,      0.06,      8.59,      0.47,      0.41,         0
HBC,Pk,P,     28.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     28.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     28.00,      0.19,      0.13,         0,      0.13,      0.06,      0.00,         0
HBSch,Pk,A,     28.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     29.00,   1054.77,    919.42,     11.00,    921.42,    133.36,     93.05,      2.00
All,Pk,A,     29.00,    487.22,    430.63,      3.94,    430.99,     56.23,     52.29,      0.36
HBW,Pk,P,     29.00,    272.90,    254.97,      4.67,    256.14,     16.76,     12.09,      1.17
HBW,Pk,A,     29.00,     46.55,     45.90,      0.10,     45.91,      0.64,      0.54,      0.01
HBO,Pk,P,     29.00,    635.86,    553.74,      5.83,    554.46,     81.40,     75.57,      0.72
HBO,Pk,A,     29.00,    363.74,    313.72,      3.38,    314.04,     49.70,     46.32,      0.32
NHB,Pk,P,     29.00,     81.21,     75.62,      0.47,     75.65,      5.56,      5.09,      0.03
NHB,Pk,A,     29.00,     76.93,     71.02,      0.46,     71.05,      5.88,      5.43,      0.03
HBC,Pk,P,     29.00,     15.00,     14.92,         0,     15.00,         0,         0,      0.08
HBC,Pk,A,     29.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     29.00,     49.81,     20.17,      0.04,     20.17,     29.64,      0.30,         0
HBSch,Pk,A,     29.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     30.00,   1040.80,    888.92,     11.66,    893.13,    147.67,    116.96,      4.20
All,Pk,A,     30.00,    797.25,    691.60,      6.88,    692.44,    104.81,     95.22,      0.84
HBW,Pk,P,     30.00,    248.87,    226.33,      5.01,    228.76,     20.11,     15.10,      2.43
HBW,Pk,A,     30.00,    154.63,    144.28,      1.54,    144.63,     10.00,      8.46,      0.35
HBO,Pk,P,     30.00,    619.36,    522.72,      5.87,    523.69,     95.67,     89.80,      0.97
HBO,Pk,A,     30.00,    507.82,    427.74,      4.58,    428.17,     79.64,     75.06,      0.43
NHB,Pk,P,     30.00,    135.96,    123.26,      0.76,    123.33,     12.63,     11.87,      0.07
NHB,Pk,A,     30.00,    129.31,    116.83,      0.75,    116.89,     12.42,     11.67,      0.06
HBC,Pk,P,     30.00,      3.00,      2.26,         0,      3.00,         0,         0,      0.74
HBC,Pk,A,     30.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     30.00,     33.61,     14.35,      0.02,     14.35,     19.26,      0.19,         0
HBSch,Pk,A,     30.00,      5.49,      2.75,      0.00,      2.75,      2.74,      0.03,         0
All,Pk,P,     31.00,    951.80,    812.40,      9.58,    814.95,    136.85,    109.20,      2.55
All,Pk,A,     31.00,    900.37,    787.91,      8.09,    789.48,    110.89,    102.79,      1.58
HBW,Pk,P,     31.00,    192.13,    173.51,      3.66,    175.15,     16.98,     13.32,      1.65
HBW,Pk,A,     31.00,    252.83,    232.32,      3.05,    233.37,     19.46,     16.41,      1.06
HBO,Pk,P,     31.00,    488.66,    410.49,      4.56,    411.26,     77.40,     72.84,      0.76
HBO,Pk,A,     31.00,    417.22,    348.89,      3.73,    349.28,     67.94,     64.20,      0.39
NHB,Pk,P,     31.00,    242.68,    218.34,      1.34,    218.49,     24.20,     22.86,      0.14
NHB,Pk,A,     31.00,    230.32,    206.70,      1.31,    206.83,     23.49,     22.18,      0.13
HBC,Pk,P,     31.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     31.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     31.00,     28.33,     10.06,      0.02,     10.06,     18.27,      0.18,         0
HBSch,Pk,A,     31.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     32.00,    451.89,    392.83,      4.85,    394.06,     57.82,     42.16,      1.23
All,Pk,A,     32.00,    236.06,    203.45,      1.87,    203.57,     32.49,     30.62,      0.12
HBW,Pk,P,     32.00,    110.98,    105.46,      2.01,    106.35,      4.64,      2.62,      0.89
HBW,Pk,A,     32.00,     23.93,     23.41,      0.08,     23.42,      0.51,      0.43,      0.01
HBO,Pk,P,     32.00,    281.26,    241.96,      2.61,    242.29,     38.97,     36.36,      0.33
HBO,Pk,A,     32.00,    175.44,    146.63,      1.58,    146.72,     28.72,     27.14,      0.10
NHB,Pk,P,     32.00,     38.91,     35.61,      0.22,     35.62,      3.28,      3.07,      0.01
NHB,Pk,A,     32.00,     36.68,     33.41,      0.21,     33.42,      3.26,      3.05,      0.01
HBC,Pk,P,     32.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     32.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     32.00,     20.74,      9.81,      0.01,      9.81,     10.93,      0.11,         0
HBSch,Pk,A,     32.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     33.00,    581.86,    496.13,      6.64,    497.62,     84.24,     64.45,      1.49
All,Pk,A,     33.00,    359.70,    308.68,      2.95,    308.84,     50.86,     47.91,      0.16
HBW,Pk,P,     33.00,    142.83,    133.47,      2.90,    134.56,      8.28,      5.38,      1.09
HBW,Pk,A,     33.00,     43.90,     42.10,      0.29,     42.14,      1.77,      1.48,      0.04
HBO,Pk,P,     33.00,    361.10,    303.74,      3.40,    304.13,     56.97,     53.57,      0.38
HBO,Pk,A,     33.00,    261.14,    217.53,      2.35,    217.63,     43.50,     41.16,      0.11
NHB,Pk,P,     33.00,     57.75,     52.04,      0.32,     52.05,      5.70,      5.37,      0.01
NHB,Pk,A,     33.00,     54.66,     49.05,      0.32,     49.07,      5.59,      5.28,      0.01
HBC,Pk,P,     33.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     33.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     33.00,     20.17,      6.88,      0.02,      6.88,     13.30,      0.13,         0
HBSch,Pk,A,     33.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     34.00,    810.66,    709.51,      9.00,    711.48,     99.19,     72.23,      1.97
All,Pk,A,     34.00,    449.46,    389.74,      3.86,    389.74,     59.72,     55.87,         0
HBW,Pk,P,     34.00,    198.41,    188.26,      3.74,    189.56,      8.85,      5.11,      1.29
HBW,Pk,A,     34.00,     62.55,     59.02,      0.53,     59.02,      3.54,      3.01,         0
HBO,Pk,P,     34.00,    501.33,    434.33,      4.82,    435.00,     66.34,     61.52,      0.67
HBO,Pk,A,     34.00,    316.05,    265.72,      2.92,    265.72,     50.33,     47.41,         0
NHB,Pk,P,     34.00,     74.78,     68.93,      0.42,     68.94,      5.84,      5.42,      0.01
NHB,Pk,A,     34.00,     70.86,     65.00,      0.41,     65.00,      5.86,      5.45,         0
HBC,Pk,P,     34.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     34.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     34.00,     36.14,     17.98,      0.02,     17.98,     18.16,      0.18,         0
HBSch,Pk,A,     34.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     35.00,   1076.30,    934.87,     12.03,    939.13,    137.18,    101.22,      4.26
All,Pk,A,     35.00,    571.80,    491.91,      4.49,    491.91,     79.89,     75.39,         0
HBW,Pk,P,     35.00,    259.21,    246.24,      5.14,    248.21,     11.00,      5.86,      1.97
HBW,Pk,A,     35.00,     40.98,     40.98,         0,     40.98,         0,         0,         0
HBO,Pk,P,     35.00,    664.21,    569.50,      6.31,    570.31,     93.90,     87.58,      0.81
HBO,Pk,A,     35.00,    438.16,    366.38,      3.96,    366.38,     71.77,     67.82,         0
NHB,Pk,P,     35.00,     97.78,     89.69,      0.55,     89.70,      8.08,      7.53,      0.01
NHB,Pk,A,     35.00,     92.66,     84.55,      0.54,     84.55,      8.12,      7.58,         0
HBC,Pk,P,     35.00,     12.00,     10.53,         0,     12.00,         0,         0,      1.47
HBC,Pk,A,     35.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     35.00,     43.10,     18.91,      0.03,     18.91,     24.20,      0.24,         0
HBSch,Pk,A,     35.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     36.00,    294.98,    263.41,      3.32,    263.51,     31.47,     22.54,      0.09
All,Pk,A,     36.00,    157.55,    137.04,      1.29,    137.04,     20.51,     19.22,         0
HBW,Pk,P,     36.00,     78.20,     75.80,      1.42,     75.88,      2.32,      0.90,      0.09
HBW,Pk,A,     36.00,     10.16,     10.16,         0,     10.16,         0,         0,         0
HBO,Pk,P,     36.00,    179.03,    157.32,      1.74,    157.33,     21.70,     19.96,      0.01
HBO,Pk,A,     36.00,    121.79,    103.10,      1.14,    103.10,     18.69,     17.55,         0
NHB,Pk,P,     36.00,     27.05,     25.27,      0.16,     25.27,      1.78,      1.62,      0.00
NHB,Pk,A,     36.00,     25.60,     23.78,      0.15,     23.78,      1.82,      1.67,         0
HBC,Pk,P,     36.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     36.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     36.00,     10.70,      5.02,      0.01,      5.02,      5.68,      0.06,         0
HBSch,Pk,A,     36.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     37.00,      0.02,      0.02,      0.00,      0.02,      0.00,      0.00,         0
All,Pk,A,     37.00,      4.02,      3.94,      0.04,      3.94,      0.09,      0.05,         0
HBW,Pk,P,     37.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,     37.00,      0.96,      0.95,      0.01,      0.95,      0.01,      0.00,         0
HBO,Pk,P,     37.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,     37.00,      3.04,      2.96,      0.03,      2.96,      0.08,      0.05,         0
NHB,Pk,P,     37.00,      0.02,      0.02,      0.00,      0.02,      0.00,      0.00,         0
NHB,Pk,A,     37.00,      0.02,      0.02,      0.00,      0.02,      0.00,      0.00,         0
HBC,Pk,P,     37.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     37.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     37.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,     37.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     38.00,    198.69,    188.01,      1.05,    188.03,     10.67,      9.61,      0.02
All,Pk,A,     38.00,   2230.94,   2161.93,     28.94,   2162.25,     68.69,     39.75,      0.32
HBW,Pk,P,     38.00,         0,         0,         0,         0,         0,         0,         0
HBW,Pk,A,     38.00,   2034.22,   1977.41,     27.77,   1977.72,     56.49,     28.72,      0.32
HBO,Pk,P,     38.00,         0,         0,         0,         0,         0,         0,         0
HBO,Pk,A,     38.00,     12.38,     11.49,      0.13,     11.49,      0.89,      0.76,         0
NHB,Pk,P,     38.00,    198.69,    188.01,      1.05,    188.03,     10.67,      9.61,      0.02
NHB,Pk,A,     38.00,    184.34,    173.03,      1.04,    173.03,     11.31,     10.27,      0.00
HBC,Pk,P,     38.00,         0,         0,         0,         0,         0,         0,         0
HBC,Pk,A,     38.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,P,     38.00,         0,         0,         0,         0,         0,         0,         0
HBSch,Pk,A,     38.00,         0,         0,         0,         0,         0,         0,         0
All,Pk,P,     39.00,    296.54,    251.60,      3.12,    251.85,     44.69,     33.72,      0.25
All,Pk,A,     39.00,    311.45,    277.08,      2.90,    277.28,     34.18,     31.28,      0.19
HBW,Pk,P,     39.00,     68.61,     61.78,      1.27,     61.94,      6.67,      5.40,      0.17
HBW,Pk,A,     39.00,     48.95,     46.88,      0.48,     46.95,      2.01,      1.53,      0.06
HBO,Pk,P,     39.00,    162.64,    136.81,      1.53,    136.88,     25.76,     24.23,      0.07
HBO,Pk,A,     39.00,    212.12,    184.25,      2.10,    184.37,     27.74,     25.65,      0.12
